n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,65.37,17.83,18.355369704827403
44,87,140,253,830,518,214,65.34,23.31,23.510740112354036
410,657,31,470,499,464,399,64.6,18.85,18.937681192657614
506,586,196,918,850,412,91,57.32,20.3,20.9798036243979
496,239,777,20,717,273,532,87.74,25.54,25.180570719287903
417,485,923,933,388,743,116,56.01,17.86,18.59592781128548
678,264,99,833,64,395,635,66.19,22.79,22.590405375949288
849,386,110,676,59,346,240,77.37,24.34,24.241203977351123
707,88,509,925,665,529,923,56.25,17.15,17.1168175611807
212,595,827,145,621,65,552,58.7,18.83,18.454794688117868
968,38,500,718,198,151,968,78.07,19.68,22.87198526716086
880,592,467,746,598,902,455,45.13,14.11,15.018236452014667
292,570,365,875,899,436,138,51.5,16.5,17.091545916103783
162,782,615,99,544,706,321,70.16,20.79,20.57072660992284
718,365,972,659,863,506,515,38.8,14.5,14.827859720050451
638,202,316,153,364,541,291,64.9,19.85,20.011312521383225
522,672,73,827,924,877,519,59.6,18.81,18.692509907188644
934,718,558,225,352,249,929,52.36,16.5,16.596524721569086
12,302,351,225,273,34,433,114.37,36.79,36.14118154497634
260,385,305,854,722,912,426,50.53,16.56,16.506392317020516
179,673,405,119,170,954,679,74.76,19.6,20.190728643748187
872,998,26,206,996,784,164,76.13,23.49,24.106986741217224
307,119,13,815,782,389,350,103.49,31.38,32.305634937106326
856,174,582,446,926,237,142,64.75,21.4,20.475880202055098
419,577,456,416,427,82,602,58.77,19.5,19.965219207074103
71,295,734,97,34,87,679,84.29,26.21,26.614862413678804
109,782,533,539,368,157,827,62.41,17.69,18.564474153229938
958,517,499,725,152,618,64,79.35,23.02,22.38061551223394
194,17,934,143,348,395,674,72.57,26.12,25.42085864563141
587,123,761,306,359,333,988,40.82,17.28,16.83590846037831
374,3,661,855,510,215,62,69.6,22.88,24.076291711038138
896,632,33,904,988,889,777,72.88,19.08,20.061204723049215
827,836,593,176,182,345,993,52.52,16.37,16.334716855196632
441,452,123,85,205,619,229,67.31,22.16,21.61150123863464
509,830,484,809,158,390,124,60.37,18.67,19.586949739144384
111,594,738,463,663,129,736,53.36,17.73,18.847401181069827
450,526,742,92,732,950,482,64.93,17.14,17.82893441754119
577,403,836,369,466,230,52,65.34,20.62,21.372212630459607
202,50,456,114,110,216,742,77.43,26.11,25.95168989694216
4,725,615,626,928,23,670,65.54,23.03,22.8180211467773
372,849,442,540,95,991,766,60.16,18.44,18.23463308782683
773,614,514,838,722,582,205,50.66,16.35,16.650387722515053
513,234,331,538,393,761,532,57.87,17.91,17.95741004901103
662,200,6,296,627,303,930,87.02,24.54,23.28317301691449
81,761,328,949,928,412,229,68.92,21.84,21.921987379286936
647,303,81,560,429,762,378,59.22,18.55,18.634721213800816
826,964,758,870,328,528,309,58.06,16.4,16.73890198509451
640,851,980,365,802,916,302,50.77,15.15,14.326422523850564
667,866,111,200,496,378,387,62.78,18.93,18.547854743917842
981,599,867,940,319,210,297,47.78,16.56,16.570492284957023
406,627,392,862,941,700,536,45.68,14.74,14.614699988772358
958,707,745,364,840,692,619,42.98,15.81,16.068972863932522
599,370,689,437,200,501,842,53.7,16.77,17.031523674975556
541,519,858,83,275,167,70,73.78,26.56,26.109185312034306
510,750,887,277,429,798,119,44.82,18.35,18.930143613880965
639,849,844,280,298,280,823,48.14,14.35,19.224866765213015
845,516,275,283,909,647,421,50.58,17.27,17.12664645705491
250,370,251,988,253,809,516,56.87,17.17,17.244952074510074
765,468,255,239,832,830,610,44.39,15.62,16.08537632762205
537,849,200,376,508,799,108,67.2,20.82,19.718220166143524
812,114,397,86,670,174,798,67.92,18.67,19.551032591409506
580,437,942,46,805,931,140,52.97,18.48,18.15379107646017
22,624,195,701,270,89,97,106.52,29.63,30.634785965575304
473,470,889,685,927,289,947,45.9,17.03,16.196707402291455
579,94,129,621,366,885,668,61.06,19.7,19.637357093634492
67,327,809,39,855,941,85,77.65,26.04,25.15230986118881
879,140,669,823,375,848,76,56.27,17.89,17.1323706415126
834,236,742,37,614,809,326,87.23,24.37,24.008415156548708
227,303,761,366,990,334,67,60.31,20.8,20.21955712566167
532,921,116,938,738,624,356,53.52,18.0,17.78628034967195
444,163,160,261,914,398,152,58.29,20.84,20.424058248809786
441,745,800,66,102,547,227,60.81,20.36,20.985675972848476
84,300,947,180,345,767,203,72.09,20.17,21.25215488866648
111,968,52,58,569,805,753,72.14,23.19,23.510941131596844
181,844,174,572,654,334,302,48.86,17.03,17.766729993754748
903,248,753,512,490,113,576,52.01,16.71,16.516611981570836
735,958,84,140,953,767,135,62.1,20.91,20.927972924903543
230,334,223,417,178,173,138,76.51,19.78,20.40853363956686
780,450,62,711,908,459,599,55.6,18.41,18.47795752321187
683,628,294,424,833,958,447,63.68,15.03,15.81094773220821
592,703,918,754,944,380,708,55.0,15.01,15.18937923286565
577,727,501,889,375,752,864,52.37,15.62,16.18819147594894
798,540,191,316,272,696,968,51.37,18.27,18.078425560261064
487,853,130,859,857,283,511,57.68,19.11,18.625891052263096
650,994,518,546,807,959,524,40.66,13.62,14.34242716488811
296,826,222,582,539,400,785,48.33,18.03,18.10885487954607
