n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
75211,10560,63574,34291,4826,59,19081,61637,48910,41862,2869,35743,64073,25966,54264,70556,70680,12348,25294,278.67,87.17,85.9286280955291
73848,72563,34802,11548,55666,43985,12207,47466,53732,32831,58354,12291,25842,38166,12786,5987,26328,47235,63793,51.65,34.32,34.713036551853754
25391,67456,75482,66019,3725,47366,32098,56320,39888,46842,15674,11755,65556,68847,26099,15312,35112,40931,25719,112.85,39.85,41.1638753861665
49782,63405,29194,18101,27510,68438,1641,24739,22169,2235,43635,73104,40124,49103,49467,69123,51008,37899,16624,96.57,50.2,49.777228121736364
64062,7054,24294,55428,52135,12580,57835,32153,11672,58472,58614,49809,10023,67723,55891,61725,39775,53616,11263,56.18,29.07,29.92700870652937
25184,34841,59160,63919,22561,2430,2866,70509,16186,32917,47323,24583,33595,65894,59183,43180,67747,33392,53814,111.43,66.38,68.14530901697529
55278,63622,35119,62221,62723,64490,18636,49476,65096,40065,61244,42387,48034,21368,49288,34839,41957,52203,63962,28.34,25.07,24.32127779511527
20733,38114,73381,811,58898,7484,23930,3946,74680,14698,48615,47449,65200,8162,25248,20235,35291,1942,55327,166.19,45.68,46.00651465634583
68794,64447,9937,61459,30417,13127,48616,47444,19000,31897,41723,18910,4938,12756,13819,5932,62636,60648,9043,56.49,38.22,36.721552575952565
4043,72276,16647,10950,21110,34758,59242,65495,2658,17966,24745,57787,62804,57603,58599,73215,36229,62577,8345,76.64,41.2,41.18860303643176
38241,47637,37495,47204,4439,10968,65851,36147,36674,35928,62010,56452,58226,48687,4182,11225,32712,31254,70189,72.49,33.8,35.472091627821236
4287,22713,44090,48560,4189,6824,27417,56758,45020,10170,20661,14946,52383,71712,17785,60824,64819,9854,16783,154.2,105.8,108.69806789990358
9695,45927,68192,3994,24337,68868,19700,24078,36923,19792,66495,74506,50896,29239,29045,73932,16495,54936,21388,58.21,30.91,31.59502130996599
41484,31501,73533,75020,624,74568,50683,24660,42632,49949,68982,57795,1268,52102,69571,72228,17860,30630,71293,101.71,44.58,44.314486224412384
48788,35638,24267,19583,21512,17607,50423,9735,8004,1606,5226,61892,7763,15019,70815,13126,48184,4218,7848,240.32,71.17,70.42854674881673
71140,29463,53325,29566,74095,38469,12152,61741,10131,75157,7708,22100,57401,15736,14709,23304,6555,3982,55748,51.73,32.8,31.564889473134706
37621,33513,58113,30401,26495,70201,28043,36414,1718,33415,69080,43381,67818,12278,4291,47454,48121,15351,29655,51.73,38.76,39.247700482911
3671,47233,44643,57098,6783,45089,18271,3984,1288,44065,8924,63561,338,60768,34563,11471,35812,30175,17351,212.15,57.11,62.23043251649818
16506,54947,71535,23834,31845,50319,56242,73864,67838,62971,35409,33182,17927,39197,4307,25235,58775,13726,23080,40.37,31.82,32.070850646403514
75505,14213,339,67314,21032,15717,19921,51528,62088,63728,69572,70973,61662,28231,50902,20230,60041,1397,44271,97.89,31.44,32.28644740235157
54734,33006,41859,17410,37458,48626,47563,29268,702,39966,23153,10817,53431,30344,11694,25458,49860,53980,16496,97.18,31.18,31.94478704050604
19338,68131,6598,68194,68794,63970,47744,43082,51072,35783,8745,34284,17235,5401,14340,20331,66209,66388,14889,38.04,32.09,31.751418532854608
11359,11337,16368,28327,46011,44348,20742,32011,22955,24121,29566,16449,62793,60000,14485,17916,59711,25731,74960,89.06,39.95,42.36259728871045
48641,18954,43549,34554,8949,35908,200,8010,3915,62870,59735,41693,8032,1479,35999,13288,50340,44033,13360,118.08,40.97,40.11746393439368
48909,18607,19307,48546,61474,53008,2534,69692,19773,13615,58427,48956,1632,16713,72263,62928,34772,9224,62681,106.51,38.34,37.56963971961263
15868,52325,26025,71212,22274,57398,43369,33461,71020,45338,38573,71408,35822,59369,72842,5995,65601,32724,430,176.63,46.14,46.61576288710569
69069,64920,72997,70357,33394,22317,4644,42045,1825,27505,74788,39865,24988,20186,36446,7630,35736,39658,49051,78.39,37.15,37.59726642783752
28526,22488,358,11810,46830,75635,24239,45849,24022,62587,28936,62347,50373,71694,47074,16105,11489,56352,7136,164.35,45.0,41.01026989168981
26711,57552,35291,28688,7392,63235,66024,69098,33074,68300,34817,47329,39414,55848,48619,12383,71444,54289,21292,59.39,28.06,29.611363302702202
36389,7998,66072,41715,66548,7527,10241,14653,7964,57488,56433,69941,11873,23143,34494,46090,157,8296,34855,143.77,48.36,48.94960781050585
40531,45324,50901,52887,10208,15052,37084,64955,58568,33693,40652,31513,1973,6669,67550,71037,49895,20101,28789,78.25,42.01,41.36958399974131
38619,1606,14067,34542,17735,73219,15559,4056,52250,33718,64065,27871,9141,36131,23001,17684,20154,12953,3114,141.95,49.99,50.23366156405443
28514,42897,55032,62312,75114,63937,59158,42321,59513,25282,23244,69720,14808,28971,18255,51267,29209,46080,61037,32.9,26.67,26.940671105815127
73919,36002,25248,74645,29598,3549,53330,31987,51977,75630,15661,4495,41289,47703,65403,33174,57153,49372,39758,120.21,34.32,35.22498137378116
47269,68748,48820,7491,53902,23563,39965,37991,61893,31534,13638,60410,75508,21025,48030,75467,56183,61429,42944,47.32,31.07,30.988149363490447
9378,59461,56734,63617,1559,14220,8486,63054,56888,7707,3398,67518,69100,46045,47506,21048,23549,62919,69660,105.6,40.24,39.98488119654821
9254,53231,15063,3896,45449,30526,70318,33022,68414,34629,50620,47314,385,45095,54804,39304,22938,64736,46226,78.32,35.64,38.30051125610385
4950,2056,71087,26817,855,5858,3983,62310,13479,73675,54453,63372,42811,61664,26521,26963,49054,18865,14447,106.98,47.88,48.75238974750757
27737,6506,29200,35315,54742,28889,46775,62274,48447,19672,48547,36619,24955,73600,7267,65760,26128,26319,52580,101.38,37.44,44.543935089742604
69273,6121,55688,3196,10017,10700,15576,25302,66268,12955,67938,74567,74601,63169,43279,24384,57789,27593,1224,194.36,79.58,75.56414448970868
28885,42757,28055,71094,74359,38847,19687,930,3818,38306,13776,53084,67100,28181,27223,54134,73008,71180,65299,38.52,29.98,31.046161408887855
11664,56806,70707,22378,18089,26135,37066,55218,39410,52515,4289,57457,28180,25733,39009,30518,56518,47592,6240,77.25,37.11,36.99459295855665
41276,47529,46858,53236,56539,46947,69398,53558,37490,20127,33772,25907,61162,65711,22721,72400,982,19624,8569,52.16,32.34,32.40783376729817
29319,70073,33455,60902,1598,27668,71463,39991,7633,73661,5245,64201,50947,16306,45887,42491,17988,38017,70709,43.09,27.19,28.374482963910012
455,35410,17032,35270,42071,11311,69394,45937,15720,75813,27,31770,40191,27351,27432,9051,56456,3549,46295,277.85,78.09,79.02006435510803
41466,26410,75579,53500,50158,73854,7123,7739,24419,73426,30807,68662,32551,38240,22084,33588,23151,46852,46328,37.53,28.75,29.22553751060487
37435,73937,29436,20981,9361,16536,75315,73025,59323,7191,15001,10525,72658,5209,46924,48895,58501,53140,36321,48.15,35.63,34.69460301960439
67908,31270,54555,55461,42865,58504,49929,73453,70695,32354,6531,12240,55558,66649,51282,14027,67057,58882,43534,36.86,30.87,30.297607340773045
22686,13174,9529,12983,24629,26925,65125,31842,70915,724,46907,24454,5873,4573,51471,946,37065,57987,15404,270.18,74.45,76.84975928885407
26329,63015,20914,503,1960,62181,46184,32139,19046,58009,49610,54293,73244,31052,42952,28403,15127,52449,60842,69.06,38.4,36.56330754755813
6306,28341,38778,74235,74192,35718,70578,13943,74368,33676,29669,43086,47945,39980,35988,52591,56644,41334,58750,37.02,32.05,32.474885938427256
45655,26218,15349,54382,35300,10750,30551,45808,67010,5443,10218,14941,20607,1938,66283,44733,2304,55411,5685,62.04,32.76,31.62524414162097
