n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
163289,66963,194455,93987,208455,180996,247057,220597,193959,170926,241781,138946,7603,220292,122060,58.55,39.37,41.19462380858901
203412,247295,65287,170124,13593,236165,41117,29676,97463,122963,227657,64637,99813,142543,26731,55.26,38.97,39.09152703126723
150455,65360,3437,191675,56814,106994,73264,47730,240214,227399,200730,102088,41839,199734,208967,54.96,41.13,41.239035473927714
18856,36377,161985,161861,116611,33213,34666,465,254892,228433,1392,54907,202792,56487,251691,49.61,35.91,37.252985908730864
257535,43478,228696,43642,75839,82221,252045,52137,141354,229669,177689,164031,53681,47623,246671,60.38,40.15,41.0989130848327
253901,181047,51610,253379,252994,234289,100459,78325,5654,94683,108765,43504,245312,38194,69156,56.4,38.91,39.12147366984262
17075,86993,78999,214276,158101,153653,886,156232,177716,185513,88577,17307,81253,93153,214569,66.48,44.43,44.893242991219715
80232,126024,182562,82783,48437,126148,123873,184724,46168,14942,67156,255616,246156,5994,248832,56.48,43.12,44.31721041158017
196554,93754,221480,105983,4736,143934,206500,109793,95993,98661,151655,220524,2379,118704,12249,62.84,41.96,43.412957780088114
185534,47426,163502,250394,250188,51516,31200,198111,64510,243703,214825,246951,121164,90277,134347,73.55,44.67,47.194774651001104
93006,234018,137547,65770,203319,121333,28325,154602,196188,204731,208988,96284,225363,77558,9602,66.32,44.95,46.72204146136699
113502,247935,256466,23902,54652,89323,134448,160124,95060,240671,38848,89118,72266,242272,184184,60.06,41.33,42.24444649228974
142906,24136,81906,179821,83047,80260,46524,209393,20498,164313,39024,189041,180662,81082,261285,58.69,43.96,44.5011351508585
126823,42343,188777,12727,21222,258657,157456,139861,242117,106401,8343,62216,194132,155703,90133,47.53,33.55,34.63439529903488
216608,65590,119449,170646,110561,38175,14603,256652,240142,167332,8577,210151,129384,87604,219789,49.94,38.01,38.58613901874955
54279,34228,257242,191801,147861,248983,34806,165255,235011,206571,108481,27952,44255,113916,97779,63.09,41.31,42.545206141259605
39123,15406,221441,110269,77283,37015,118791,241697,261960,162634,223412,44378,255854,136890,118892,62.46,42.02,44.42959567812401
251692,127967,180575,191235,83283,125578,71836,76289,123228,105850,236417,38405,29507,98828,215496,57.3,43.81,44.72987880643787
259099,139395,251609,47027,164355,245666,130894,227488,88730,47217,23366,128938,71384,135051,205001,50.95,37.18,37.65274436562789
143681,227380,131812,94719,16543,206051,208444,203134,93244,182084,154005,174068,8996,199134,80137,49.96,36.18,37.16269108036631
95271,146620,184672,175192,73623,218951,127319,69431,201784,257151,181110,187691,77031,250841,247869,64.48,43.74,45.22672523193897
89148,170312,46831,152216,223300,3035,124335,143390,202825,65717,85434,176067,71744,121356,75714,81.48,46.0,47.01860397630363
214087,131163,169721,176590,209092,93472,91195,71794,168837,90592,193417,245763,217104,107077,91762,62.22,44.68,46.52387546769026
241784,220955,45212,228042,227271,180443,117908,255884,95492,250745,87645,135827,37187,138763,256954,61.27,41.41,42.85576507528832
43561,52075,219314,94903,245728,223832,125105,74149,181253,20666,188661,175861,191457,109217,45043,64.9,42.22,42.50271538789987
161685,204569,245425,152265,135385,174471,245479,110308,79342,163508,145020,203084,227312,166950,70963,54.2,39.44,39.376400757491915
188852,261099,7240,51275,41949,153733,115623,163596,170424,47380,57419,198966,179819,47325,165377,62.51,42.49,42.8913972987109
188340,10973,258596,123623,256838,59308,43449,14193,233782,35003,29053,83191,253750,47591,126526,46.88,34.65,35.071097940083526
50688,143738,9347,108918,121983,92038,99693,173676,160378,18868,154708,53573,62350,188223,236763,55.41,39.33,38.99249575874486
98044,173,91886,106266,249589,73014,224357,107490,227121,30166,180579,217938,143456,98010,252803,63.32,39.55,41.204623104192166
9453,144161,160842,79005,24856,77406,142926,134387,88964,249325,152278,76858,251212,92174,214570,53.98,38.38,39.32627681091182
33858,109865,107280,213120,147828,168374,141134,96847,122545,37253,41097,156221,100334,147812,125050,56.95,39.61,40.19521940073154
250927,52207,253754,34860,159543,23810,92042,215281,234217,173449,248,100100,28290,85469,148324,65.09,45.64,48.256980773554645
240248,161262,141406,36883,85312,165008,229769,233644,147926,98526,112512,113163,256030,59332,129344,60.67,39.33,40.82171261380968
76413,125717,254923,185676,99557,100634,251956,224123,239533,41688,156188,155700,68111,194255,257158,69.56,46.34,48.320622052119674
78853,130103,65816,108918,5156,83663,247772,258022,80606,128910,243674,75077,37562,125025,6232,61.82,40.7,41.50072457859053
31951,173030,162971,251876,116252,64356,76835,10479,204919,35766,216742,102862,3461,125906,139608,53.9,38.39,39.34261613891893
146883,71771,63824,245170,124329,204972,9637,64398,128481,70172,221226,40570,189125,259214,74902,56.53,41.08,41.909513871993134
76857,129044,159393,260173,124421,135848,169050,226356,158296,230859,194897,234619,30979,4239,199333,55.8,39.14,40.6880590408523
33038,78824,74015,139853,185605,88112,160844,77810,191699,138901,6977,121723,91688,94644,178719,55.18,39.02,39.767488391265815
195301,213028,154875,34728,9549,743,66171,145025,119436,179760,240274,28206,232768,180203,143023,64.38,41.34,42.78161424550147
50116,3816,112635,204048,211689,112127,155947,150901,180621,185645,249893,165736,170095,126321,225101,73.24,43.58,44.28860415136746
239000,220515,101049,124707,102725,178868,223320,188641,51502,235640,77712,121919,217585,198756,17315,56.41,40.02,40.2343387071328
79600,219225,845,182090,204209,113461,152597,75067,169972,204663,123849,238728,81513,37403,43371,51.23,36.97,37.7897543936375
125412,182251,143942,232964,130464,255045,86700,141018,40246,111558,153577,141926,212814,12728,17935,64.73,43.46,44.94147395982241
192055,60298,70046,214851,22333,207552,16493,173959,246983,6698,87307,189424,112547,256556,18010,64.18,45.12,45.71684385650154
261707,106236,183827,127583,12816,32342,220741,32075,57470,161102,169276,216098,249625,29138,186762,70.12,47.35,48.870095528984436
234578,35291,260585,76675,185014,240647,114811,39250,47994,160068,48571,108510,210254,42252,17623,63.33,40.98,42.45028950448193
163159,55873,11419,145623,28367,173070,99404,195435,18875,73366,15089,149711,150799,31025,194599,58.58,38.89,39.80033411153528
104472,230282,163504,35214,2613,113159,23969,82462,179693,157343,128304,128340,92642,246032,172007,63.43,43.25,43.94428405670427
98093,239807,14614,36236,182792,77260,39612,149067,165503,177719,132603,76083,238661,246932,145461,64.06,42.83,43.548134617636315
144148,162759,57826,69008,16563,144618,61769,66634,218263,196759,74302,135527,255617,35069,211819,64.04,44.42,46.005920044885414
61451,226362,97311,118839,193135,101948,47007,34388,186986,4899,171707,89549,22346,150267,175099,66.8,45.06,46.465317036889545
9423,23901,226331,32713,132767,155706,118882,62543,102197,229881,121277,125951,252523,84747,28199,55.07,41.63,42.286162607600225
208788,139120,7723,142108,190056,100825,14066,222361,39531,247626,249571,112547,178549,208249,58481,60.26,42.77,43.2644368710635
196505,30429,21961,254986,238920,174342,128829,215114,55443,36638,183891,163786,98531,92877,219104,55.23,39.45,40.41564927292874
61608,75969,87363,243935,160892,184896,91402,208677,101121,99126,35763,189457,217868,93929,169840,56.12,41.19,42.73622508383293
77571,210895,165502,113611,251985,223235,94953,135657,9529,155353,260327,150276,56329,194028,47326,65.88,44.2,46.294892741312
103680,16588,25427,9726,8694,48848,53059,51274,10342,128458,233113,245659,126089,173342,199320,72.62,49.17,50.68070632297116
91361,115,111932,123256,78786,233249,245001,162389,241621,112366,84740,122047,121083,26148,50227,53.62,37.1,37.66080577130281
40546,171274,41691,18662,98208,227820,101097,227781,230776,123118,39875,144720,66602,28897,72727,58.64,37.8,38.959959508682175
214545,42346,196704,75249,176157,61647,8690,126362,234974,8413,90255,242357,197131,96722,82854,51.33,37.7,38.41831308887361
245875,15438,180280,5699,176636,119710,123661,222507,247832,40886,30910,205874,175260,85010,76310,53.67,36.18,36.40617948114891
118981,176807,62901,191181,260465,42789,8790,52696,187382,6535,150659,60416,172089,20500,161895,57.18,40.25,40.36013701653866
105138,238989,255221,185260,95486,178395,81746,48359,122693,94754,74224,17531,191980,260471,188200,61.1,42.83,44.0167953065863
122693,42822,203382,63054,46044,176209,54727,246541,11513,169311,159562,112891,190427,255703,70965,80.98,45.94,47.69265368837147
1644,121088,15955,118760,204279,178605,107523,44500,11782,8721,143764,219031,259419,219484,136036,64.5,45.38,45.443295494547435
148163,91753,246285,24592,187835,18669,62126,235612,210552,128754,24103,245297,123539,14093,178989,67.38,42.33,43.83599697805084
63822,168885,13227,130395,104154,204878,15765,12556,66959,218478,106816,116883,80202,167901,13458,77.06,49.42,50.033867179526176
229398,9857,249072,254705,50986,47025,182381,133334,167917,105475,49298,139279,61269,22114,242990,56.95,41.28,42.64889738974056
82283,207303,28306,22759,142065,258255,241513,42450,156837,19758,224596,191402,56206,163826,4563,62.18,41.88,44.57104367762935
115660,141461,93746,127543,110934,149794,201358,98730,136922,163866,34796,190221,3238,239337,198227,58.37,41.62,41.89891969636007
80638,180513,117713,233703,216639,262060,58713,145349,30326,36363,81714,126673,22972,204447,202481,67.05,45.25,45.40840462530867
69069,214810,105538,82018,34778,34029,140708,21491,123629,64185,182759,22105,209403,112368,253695,62.22,42.53,44.49983572434863
151252,174666,64326,72307,16106,129147,183658,65215,12591,184445,52390,208714,74977,231383,97979,63.83,38.62,39.50029744305673
232136,25829,18841,110251,201708,82294,99579,197215,201657,145774,19,234904,74949,171467,246498,53.29,36.5,37.52374894540154
199155,34483,150661,7423,115915,37610,214119,180243,171824,204823,250285,4905,190846,12372,183809,64.6,41.94,44.375665916153544
112091,70174,27928,212880,211092,100245,147306,34142,84221,17282,80332,44397,36000,68836,130474,73.54,44.86,45.364191823462555
177182,84728,74847,8922,16652,142184,200222,193713,146073,7311,7201,31893,13272,254157,34109,54.71,37.67,38.40543461933372
216655,93624,114283,225390,67677,248832,249419,160432,4357,60580,138264,112434,32852,95003,52739,46.23,36.56,36.37069902015977
86605,93911,3262,42806,153202,162322,216772,42772,190534,257670,24981,70296,139018,158839,44877,59.52,42.59,43.31329767807165
165299,185973,37757,116972,200457,246031,113917,208345,112579,30986,87421,83119,116871,239859,59845,61.08,44.08,45.441434549508216
120847,156297,113810,44964,115716,12695,201195,175107,245444,42096,139618,124075,254191,128823,156241,56.78,41.07,42.44233593910364
423,27148,33260,213453,222955,109958,179699,13713,54409,256379,284,8616,238281,151254,61820,61.35,35.41,36.89444588376719
126351,184826,231155,92874,102948,121684,56523,52776,72625,215405,52731,79489,147438,135220,93582,59.96,43.34,43.77283881734988
200426,196891,205847,63323,96115,92214,212032,65074,213445,257535,173837,220255,238136,222778,16270,67.29,44.72,45.170297629284676
162045,129597,105082,91533,37500,37441,218019,62476,128480,100027,9894,24581,44448,104068,25878,53.87,36.37,36.816734536686525
197553,188138,73779,235977,241401,52249,208790,208938,197932,84950,125082,179019,123245,226261,139923,70.67,46.51,47.6756340992914
163342,23882,209812,52161,98680,180530,2642,27141,134150,158684,153793,162776,48428,213191,101998,59.1,42.58,44.01423844069932
5824,83163,177715,7090,159971,81809,134634,100358,131382,124807,143040,184378,181039,104622,117899,49.41,37.93,39.47888908524402
257526,206468,213785,151881,242191,245042,181615,146135,175682,16025,140697,38436,209369,109228,95105,60.58,44.03,45.273227377089235
251215,155597,5284,178116,201840,136893,54208,74494,75076,20380,7166,22877,202830,93288,160087,78.87,47.28,47.79432380352653
152147,226211,199127,246670,187291,108292,80423,253919,243581,3790,71984,243584,187712,61448,18883,48.14,35.67,35.93057242116777
9906,197497,23155,175621,252141,250848,78798,235183,92117,180269,210025,219743,244367,193623,158789,59.88,38.81,39.93269764801915
160164,147317,54721,126638,135447,24101,234915,31736,62674,89642,255502,205961,142595,111039,103130,63.39,41.99,43.22663626047617
254035,775,175939,102279,99085,46696,196818,171204,138499,235808,54311,238596,177572,160833,84255,52.22,36.37,37.12448980643385
101361,84991,28548,221018,180561,233120,145076,180441,187501,257896,98046,65277,232461,26230,55760,62.21,42.78,43.44386937549512
77032,80105,209033,70166,208974,163099,20430,235211,249164,43888,20099,165886,108275,200930,48611,60.61,42.11,43.55027566632391
58890,171933,16433,149401,148345,164225,217650,167754,230315,143109,190850,106697,109274,60493,111514,70.15,42.46,43.29238514267143
126677,138613,156296,237170,64053,79252,109648,73596,22131,158693,233153,253379,86691,49082,110576,54.96,38.41,39.372283316412584
