n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,23.01,7.2,7.552069481245565
404,666,49,37.57,10.21,10.77277426252041
74,840,548,26.41,8.27,8.085904068400083
96,374,596,33.33,8.21,8.53880544673403
59,931,519,48.91,12.5,12.167798968849505
219,38,88,55.04,16.3,15.93418083170784
444,428,71,29.41,9.34,9.517274968711575
246,92,564,31.0,8.93,9.266589670383024
434,60,846,48.65,12.79,13.021535735821514
579,126,970,33.58,9.89,9.360840990767418
228,645,642,21.52,6.92,7.024554746929495
596,970,63,24.9,7.82,7.8327343145182615
590,599,406,15.39,6.72,6.458074551282376
50,999,226,45.15,12.23,12.244569599402226
47,570,879,53.59,11.92,12.06457638928844
136,296,429,36.3,9.47,9.422781558321788
147,553,120,24.5,8.95,9.210105554437211
584,315,573,20.73,7.17,7.503164423611309
835,698,185,24.96,8.29,7.814778460300181
105,595,584,26.76,8.59,7.86946270707632
654,192,381,26.77,7.83,8.061857719647517
99,560,729,27.89,8.9,9.164811648063447
64,577,61,50.99,14.23,13.980940262257727
633,210,508,36.59,7.63,7.427648071767683
696,544,437,18.41,6.6,6.467093825898928
795,321,476,32.13,8.61,8.052952895499306
599,945,464,15.76,6.05,6.318518716182938
370,306,254,25.5,9.23,8.990535523977117
813,184,715,21.23,8.29,7.983825929795525
798,249,83,47.2,11.54,11.652115295735229
588,307,537,24.94,7.28,7.614068667402378
506,896,351,20.86,7.51,7.672382971985353
746,459,294,29.59,7.8,7.489850250051245
623,74,120,33.08,9.36,9.392090919277411
524,428,168,33.04,8.35,8.517495483548595
775,350,155,33.82,8.8,9.312820265909634
955,500,431,27.68,6.28,6.512133849668272
40,985,684,22.64,9.07,8.624044659028229
79,782,571,34.62,10.41,10.740178472855836
586,808,896,16.62,6.28,6.628275289909498
837,321,348,34.26,7.89,7.622677990161902
711,358,608,25.75,8.28,7.643514363061111
508,593,816,23.63,6.67,6.828506568586332
467,70,860,34.56,10.24,10.31223226465293
95,967,276,39.18,9.77,10.420985025184574
485,713,680,19.57,6.76,6.968429804772296
66,62,748,44.76,12.74,12.296940577098022
718,317,662,26.03,7.26,7.160780913396595
591,697,841,19.71,5.92,6.177778488742268
456,291,733,23.95,7.67,7.4797679150160095
395,908,684,23.42,7.04,6.827319944104683
355,23,963,48.55,11.68,11.685182065653793
472,363,172,26.82,8.95,8.086593079095055
625,119,505,33.64,9.89,9.258519973154286
60,223,786,39.77,12.81,12.884639021861927
294,132,756,41.1,9.43,9.139918707774044
253,407,400,25.88,8.13,7.653136206943116
938,892,508,18.57,6.34,6.194785355120113
82,170,459,38.13,12.34,11.587410504998003
411,562,284,21.72,7.45,7.273572966553633
904,140,838,22.1,7.49,7.330997427563288
440,884,563,24.28,7.01,6.6249788596086745
285,723,425,37.7,8.16,8.438548181506969
367,699,905,21.36,7.12,6.991942832147726
389,980,236,27.89,7.92,8.319599498889165
154,84,180,39.74,10.41,11.091640541194675
154,237,674,22.05,8.58,8.654342811629398
238,12,496,79.94,22.58,22.597728621961732
851,603,186,30.8,8.07,7.954225453147695
269,288,4,32.73,10.72,10.60639589911639
149,429,547,34.18,7.42,7.48561833172046
378,624,579,22.14,6.29,5.983019700379268
326,975,128,29.74,8.56,8.92410224695196
707,879,527,22.09,7.18,6.699072264375577
973,632,670,23.39,6.66,6.861989452008452
692,757,55,44.68,12.21,12.552763064357517
467,921,891,16.94,6.48,6.622687169373961
798,974,895,14.84,6.51,6.391944802871027
696,817,572,25.34,7.66,7.362449244610845
401,407,408,24.77,6.93,6.785880319153789
403,106,493,29.95,10.03,9.472901927679018
649,410,63,27.17,8.06,7.644923129704795
195,68,213,39.45,11.9,11.961251158171528
451,166,112,47.53,11.59,11.637855765282286
348,615,53,46.98,11.68,11.380807322807586
104,0,580,53.92,16.63,16.07209058486573
154,549,103,28.91,8.22,8.424437180462398
971,372,628,18.61,7.14,7.231096041278954
26,72,895,49.5,14.55,13.350818818380471
212,628,385,30.97,8.44,8.393487910918708
152,649,258,43.59,9.61,9.655087216368223
978,355,616,15.87,6.13,6.414536792828676
372,485,125,46.38,10.62,10.730104616739423
118,869,499,35.33,8.43,8.733669029306647
477,491,495,18.16,8.22,7.780744280204155
319,87,147,34.41,9.75,9.954169505560865
104,767,350,41.41,9.43,10.144233377535006
758,271,490,29.0,5.96,6.022087307357312
848,708,165,21.47,7.94,7.399875685020627
528,23,210,47.56,11.8,12.244565560930386
