n0,monte_carlo,monte_carlo_max_hop,two_hop
978,1.35,1.32,1.2900000000000003
883,1.49,1.59,1.4800000000000004
970,1.59,1.19,1.3000000000000003
869,2.13,1.37,1.3700000000000003
57,3.28,2.17,2.290000000000001
93,4.81,3.15,2.959999999999998
86,2.19,1.45,1.4800000000000004
369,1.58,1.49,1.4800000000000004
855,1.21,1.35,1.2700000000000002
173,1.54,1.82,1.7800000000000007
753,1.71,1.43,1.4400000000000004
828,2.54,2.0,1.7100000000000002
685,1.18,1.29,1.2400000000000002
874,1.29,1.33,1.2500000000000002
315,1.69,1.44,1.5800000000000005
257,3.64,2.0,2.120000000000001
620,2.17,1.7,1.6600000000000006
217,2.03,1.72,1.7700000000000007
621,1.96,1.41,1.5100000000000005
36,6.69,3.6,4.010000000000001
595,1.47,1.52,1.6000000000000005
697,2.82,1.4,1.3300000000000003
162,2.25,1.33,1.5800000000000005
441,1.66,1.28,1.2500000000000002
653,2.14,1.6,1.6800000000000006
402,1.46,1.17,1.2600000000000002
822,1.66,1.36,1.4100000000000004
740,1.79,1.38,1.2900000000000003
880,1.44,1.54,1.3300000000000003
521,1.73,1.41,1.3700000000000003
972,2.01,1.69,1.7299999999999998
380,2.77,1.69,1.5600000000000005
557,1.57,1.25,1.3400000000000003
958,1.65,1.32,1.3000000000000003
455,1.56,1.19,1.2800000000000002
514,3.09,2.3,2.6099999999999985
274,1.49,1.48,1.3500000000000003
922,1.51,1.35,1.3900000000000003
36,6.28,3.8,4.010000000000001
891,1.51,1.16,1.2500000000000002
28,9.04,3.92,4.639999999999999
372,1.92,1.67,1.7400000000000007
476,2.0,1.36,1.4200000000000004
954,1.48,1.15,1.2700000000000002
326,3.84,2.22,2.629999999999998
929,1.9,1.56,1.5300000000000005
389,1.39,1.41,1.4300000000000004
433,1.6,1.5,1.5200000000000005
913,1.72,1.22,1.2800000000000002
905,1.31,1.2,1.2900000000000003
538,3.6,2.42,2.229999999999998
168,3.6,2.19,2.4599999999999977
573,1.72,1.31,1.2700000000000002
181,2.3,2.27,2.21
241,1.53,1.7,1.6300000000000006
236,2.64,2.07,2.060000000000001
24,5.46,4.02,3.6700000000000013
180,2.11,2.01,1.9600000000000009
332,2.52,1.61,1.6500000000000006
177,3.35,3.35,2.7699999999999987
139,2.5,1.68,1.6100000000000005
522,2.14,1.29,1.4900000000000004
522,3.14,1.52,1.4900000000000004
368,2.69,2.22,1.9700000000000009
526,2.18,1.53,1.5000000000000004
690,1.93,1.25,1.2900000000000003
573,2.23,1.28,1.2700000000000002
186,3.88,1.81,1.9600000000000004
915,1.49,1.32,1.3700000000000003
456,1.79,1.52,1.3600000000000003
815,1.54,1.45,1.4300000000000004
424,2.71,1.36,1.4800000000000004
752,1.46,1.18,1.2500000000000002
537,2.08,1.94,1.7199999999999998
928,1.55,1.21,1.2800000000000002
930,3.07,1.68,1.8700000000000003
781,1.18,1.39,1.2800000000000002
372,2.08,1.75,1.7400000000000007
808,2.38,1.65,1.6200000000000006
607,1.25,1.23,1.3100000000000003
362,2.96,2.1,2.100000000000001
370,1.39,1.14,1.3400000000000003
879,2.01,1.37,1.4100000000000004
984,1.27,1.24,1.3000000000000003
456,1.63,1.36,1.3600000000000003
165,2.35,1.81,1.7100000000000006
977,1.45,1.22,1.3100000000000003
772,2.18,1.2,1.4100000000000004
409,2.65,1.96,1.9400000000000008
732,1.61,1.42,1.4200000000000004
756,1.64,1.26,1.3200000000000003
472,1.32,1.23,1.3000000000000003
670,2.32,1.66,1.4500000000000004
543,5.5,2.25,2.4399999999999977
255,1.99,1.88,1.7100000000000006
501,1.82,1.42,1.4700000000000004
285,1.7,1.33,1.5300000000000005
947,1.53,1.23,1.2900000000000003
510,2.76,1.61,1.7100000000000006
512,2.5,1.63,1.5000000000000004
