n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
17611,74606,8271,33432,15455,64937,58915,61898,49756,27519,12302,57.97,18.98,19.11277455450802
63944,3715,51093,56723,276,58377,34908,29984,13399,41606,4009,151.45,26.66,26.7972642958188
2925,3335,70964,1206,49965,28390,55327,3806,69157,29057,57394,85.28,37.64,34.76633864200585
64987,72464,30550,45311,30260,28676,60241,37982,2816,54549,72935,19.71,16.5,16.726592191769257
13107,24367,38848,15845,43607,65640,55326,66547,24883,39763,37245,19.04,15.02,15.275069224221872
65452,66228,51557,4525,62944,31816,52990,54304,22676,48119,71932,21.38,13.34,13.017605442680527
49113,11333,57535,66640,14146,21456,68280,51544,48565,64185,3876,31.64,18.26,19.22110605426253
61514,5699,40439,75782,51589,22328,22097,65829,29745,1612,26151,46.7,21.17,20.922473500010597
70728,71871,30431,53012,67341,45065,75732,46304,60179,35294,71826,20.96,17.08,17.765462267564217
748,50290,67174,16940,67984,73578,26933,55848,7356,63058,47806,85.35,29.66,33.230493226392
74710,72666,26193,66154,54185,63560,46765,54319,45361,207,70579,12.43,12.23,12.22232201270391
70793,43402,60050,3666,30094,23227,72188,23695,12006,72224,33461,26.76,13.59,13.680166916832064
4254,9234,10909,2187,59375,1908,36857,32710,35211,14350,24197,99.23,32.99,33.61285660809532
45144,38048,9111,21950,20922,33451,69124,22039,35771,38599,59598,16.37,14.68,14.916206984009603
42205,65076,62098,14967,3097,40895,50666,45002,55170,24646,33871,17.99,14.4,13.833237216841328
14255,33221,66861,27405,56577,2728,29540,2341,52076,19197,4630,42.74,26.59,26.2634501394035
21001,58414,66362,55923,71395,28914,67711,59093,29254,68668,4023,69.34,22.6,22.440408789344023
51760,75477,42106,55875,7705,39138,16473,27804,6218,40158,9270,76.72,39.62,39.35633289234318
10019,40679,39043,20736,54548,74047,33077,17090,1111,73494,4969,60.98,19.94,20.67620766948236
28520,74747,60404,22481,66699,4905,49541,26267,45472,12979,26969,70.41,32.29,33.51528902804591
75154,56747,25443,64533,13687,51126,38806,66074,65509,2254,42643,88.9,27.21,28.239961152069974
52733,36877,2371,20573,26326,42957,73838,17713,44445,56261,27922,16.67,14.12,14.441777075163019
34935,12636,49706,71778,45069,70035,63504,69798,30754,8561,5295,29.4,23.23,23.621710798774032
11099,17434,22242,21830,70544,27914,35128,43546,66307,33461,48248,51.9,25.71,25.89478033944752
44413,44601,14930,38170,30826,64067,17740,72243,13667,42038,5129,51.77,26.53,27.891477558580576
53293,9593,49837,19310,16386,44682,15032,49550,10046,74813,72125,37.19,15.37,15.400456068541251
29322,74182,10714,34960,47827,38738,73983,70031,14983,60000,36330,38.66,17.62,17.02388294169413
14120,5996,38762,1622,1906,12017,54202,15086,5245,24631,31409,81.1,32.64,33.17519434201761
55183,21236,15146,59101,21939,31643,20833,13478,57029,49581,71162,37.55,23.61,24.98473946419742
38538,72117,33214,62522,41216,13124,27212,41604,5193,3573,1377,65.98,25.3,22.679029269547513
38738,41975,58962,51284,41062,52239,8252,8413,41595,59750,14596,24.73,19.72,18.329880470999562
32776,28205,71160,61462,46638,33958,24015,70988,27241,40281,26111,14.66,13.52,13.547405182452712
