n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
42445,19772,51750,6328,9494,70239,12337,47931,7602,66510,28140,4914,11265,17088.45,438.18,499.24000000000046
56838,54810,9156,31544,11889,72226,55642,7747,74115,16226,29260,8108,75642,17099.03,516.27,556.9999999999997
51993,6499,28977,6105,72963,17455,37959,54937,18907,70868,15439,74830,40433,16925.13,103.32,111.4400000000001
73434,23688,13507,74868,24624,48810,12770,71793,8229,73972,7812,26995,65066,17094.99,101.71,103.52000000000018
69693,56045,41175,61027,59399,47393,39291,32561,23562,31994,10728,75290,39354,16409.86,68.16,69.52000000000001
68838,64895,45020,58829,37740,9594,15475,67100,54804,21621,44833,19920,64089,17102.0,166.39,168.72000000000017
55272,5138,10173,73148,75107,41123,44580,45898,65100,59795,9012,12267,35381,17108.87,242.54,274.68000000000006
62141,8519,7952,40580,75752,58411,37302,50566,45482,2957,60515,46591,22026,17107.47,182.33,206.83999999999992
15347,64709,7727,28600,37674,16952,32455,52153,51242,65078,10561,21805,58875,13842.53,30.25,30.879999999999985
52644,72016,36416,17947,56429,72118,36493,54433,47024,49865,30245,19781,10876,16755.09,118.45,108.47999999999979
23097,19830,30403,30583,1581,63565,23900,34438,36953,536,19094,54912,70069,17090.97,921.26,1218.199999999998
48398,74231,41761,16448,67566,7076,59853,73304,51429,52175,52294,51658,13570,17100.44,93.68,102.36000000000027
63114,52486,8158,24983,8827,27363,57753,21273,14408,44571,6891,13419,30,17077.68,1256.95,2187.600000000002
74289,19826,70335,13299,47659,3342,9216,27256,49313,19470,33063,45533,47731,17115.94,172.41,173.24000000000012
62147,16101,15119,63972,61078,62966,63417,40875,11257,18889,13393,44909,34702,17104.31,221.9,239.47999999999803
62733,21160,67676,3027,26897,69239,47415,19215,71194,3544,69220,39071,11928,17087.41,194.48,213.31999999999996
34224,67947,48064,21894,46621,29201,69807,70984,65889,43209,29234,25578,31377,17106.87,77.14,75.95999999999998
52518,29719,26203,67847,64589,46604,3798,3661,36623,61897,33970,25381,45125,17109.95,456.21,487.63999999999766
58619,45812,47793,10556,28896,13389,29733,61614,25782,44267,26787,63262,250,17087.91,343.4,396.8000000000004
62845,45089,11112,15716,50926,26125,62656,23399,56875,43583,11370,51883,60707,17101.57,133.34,136.28000000000014
52610,11130,20821,22282,16651,3610,19811,60994,19159,62174,45928,20435,71913,16769.43,50.32,53.599999999999966
71864,17168,2804,1866,13470,69020,18251,56860,25533,27661,3669,33008,27889,17098.46,594.34,785.1199999999999
38399,65688,31527,42728,33995,71349,54920,17180,7982,46371,60052,67732,55132,17090.98,74.52,74.35999999999999
65752,17139,69707,19901,68617,66918,2451,57688,24000,515,19634,22589,18554,17092.02,469.27,534.5199999999985
62061,15772,72938,8094,42727,67941,69563,72802,63240,13907,73439,7447,32570,17094.36,113.1,120.52000000000017
25074,36296,5531,12811,66547,59267,73626,3652,8305,58097,42678,66263,67130,16933.39,84.53,90.64000000000028
26136,36331,59289,66605,69898,62657,66552,32460,68578,34025,73336,26553,58658,15566.47,48.82,44.120000000000054
17974,54609,15941,51427,57949,41416,9508,31541,56143,9584,27877,39685,16036,16937.74,181.86,176.23999999999992
20243,47996,18740,33175,17990,61307,28781,12337,52200,63866,21337,29322,21163,16922.65,68.93,73.75999999999995
56560,67581,52928,44448,55217,25656,46742,41749,12084,47966,2553,44299,72620,17117.04,242.36,258.07999999999794
60118,57731,2370,50376,43450,67821,38725,67143,8426,14791,29957,13733,11018,16932.45,114.71,118.64000000000037
34808,35641,5188,23796,35447,16981,55345,33896,53208,19577,70333,67473,74789,17106.17,178.22,178.7599999999976
64829,42866,11725,36577,7540,24031,55747,9491,35248,2206,11608,34151,10976,17076.81,197.8,206.52000000000004
29151,8732,34662,15948,59477,1513,44453,72491,54756,35108,16937,5663,69063,17093.05,157.42,187.28000000000014
31252,14346,21161,34327,6603,23743,26446,40893,39977,69610,26983,38005,58417,17094.01,101.5,100.43999999999997
65547,23317,35457,45482,2380,32826,4843,2011,2416,66277,72227,24832,67401,17100.97,703.68,819.3199999999997
62227,32201,58596,13930,56646,64880,71553,51522,66412,40341,28204,30089,44918,16915.41,48.83,49.32000000000002
26034,18313,53044,45554,7128,17015,1868,9269,33501,56458,21397,7261,11073,17114.49,285.9,314.9599999999999
49922,66314,36953,31747,38411,5929,60221,24294,20648,35263,58435,474,34503,17113.14,249.64,280.2000000000001
47728,43113,71706,42406,32040,4515,40573,28556,46738,23980,140,43952,50020,17103.0,1132.14,1832.3999999999992
10995,62212,36559,65898,26342,32529,66156,648,11908,34625,11764,18856,52364,17086.52,331.53,383.56
5461,51639,2948,39275,39877,30514,11073,69361,20349,51054,42747,64774,19590,17096.35,124.43,122.08000000000001
37247,18972,5739,67237,56261,66262,18259,68649,66108,74511,2107,30138,11153,17092.33,310.99,335.72
4084,5486,17444,47278,13751,49364,59164,73207,6655,2469,69657,32054,64132,17091.76,413.4,459.0799999999975
34575,434,59893,9189,65925,70149,12051,68942,8657,62109,33055,9758,34807,17070.09,681.77,948.4000000000009
30773,26898,30243,60337,64742,50142,10058,62784,37659,6127,25990,10154,19323,16590.26,98.53,101.07999999999998
43486,33284,39900,74417,17490,1634,63231,7950,63674,35228,13044,28533,64174,17087.47,935.28,1219.4
38123,67703,37426,60904,61066,61124,15532,71968,26116,40851,11253,61989,2294,17112.21,108.64,113.27999999999997
37956,60158,10022,66403,58910,35213,50704,27503,27618,9779,11836,18578,68690,17095.99,108.39,111.51999999999998
34315,47127,17380,66682,36643,14768,47865,30327,65259,63719,51652,3255,20849,17092.0,295.46,325.00000000000006
470,64447,59082,53139,39577,18442,54549,45083,49296,41428,15847,43427,228,17082.98,458.61,570.4000000000005
42539,44338,52200,15734,25656,1536,37988,33189,48787,8516,51498,51139,10013,17103.84,445.95,502.4799999999981
47278,56105,36065,6326,36783,13331,6765,37437,19518,32679,34829,57178,66972,17115.14,359.0,377.99999999999835
41366,24883,48935,56065,3802,52434,72633,71988,26664,10561,6484,53855,59095,17100.72,503.12,687.4799999999999
18162,37513,63645,6419,72103,16686,22382,61890,54377,45044,36929,39029,33520,16420.63,62.52,57.48
34100,53242,31282,39431,63331,73049,51690,15694,21932,21188,9852,27246,65615,16772.73,71.08,76.11999999999976
65152,72140,28839,59373,43625,58977,56023,18297,71799,25219,31992,11890,22897,16240.73,61.64,61.280000000000065
44820,72859,11939,41849,31342,48274,33863,74660,26495,2632,54104,50179,54248,17100.16,275.13,289.6
68703,27525,49396,35420,44328,8134,65292,36374,75272,47204,16498,65981,69366,17109.45,56.47,59.11999999999998
28306,12137,35523,32565,50405,52396,58439,56601,40896,2858,16678,4226,55731,17081.52,141.61,138.56000000000006
62032,64202,23,9586,51317,69187,61361,58844,32566,14292,29333,20234,19931,17097.8,1089.08,1764.8400000000015
68467,14272,59942,11141,72286,5183,179,16469,30484,74630,4927,39817,16772,17104.74,425.15,486.43999999999966
33003,69239,57334,14697,13034,9221,39367,68738,25126,50866,34194,29305,150,17110.86,867.8,1357.0000000000011
1371,70448,39520,60383,36517,41465,31766,62299,68980,30771,71696,32382,3837,17095.37,295.08,317.4000000000004
53976,40291,7249,2855,25443,65314,55052,10628,33719,29863,55616,48525,29725,16919.12,129.68,141.12000000000032
64611,4469,44309,55123,47489,51951,25962,885,38287,66175,8838,26898,64971,17113.74,189.87,210.88000000000005
26268,40857,25419,30252,60963,29024,34736,38657,14287,64980,24551,29271,63576,16588.8,67.72,70.07999999999998
54660,7394,19186,51571,7124,27911,3097,18600,54445,6794,7882,24130,51553,17101.74,116.27,122.51999999999984
58935,41182,14838,10402,21709,43154,24993,24315,68786,61291,4180,40871,49626,17092.23,183.09,190.95999999999995
49005,43476,57990,22185,14281,376,10255,36674,10585,46067,55074,16214,73548,17099.76,451.81,516.0399999999997
27184,49824,46744,40461,56681,11502,6456,62057,25652,48852,70979,58503,25300,16063.63,56.08,52.68000000000004
42376,47742,62198,3969,53844,32507,53054,5328,49226,4568,60824,8202,8126,17102.39,159.48,141.59999999999752
33687,25551,8238,44442,47575,35692,43905,5712,34363,41482,36127,38981,494,17096.37,258.79,282.4000000000001
8563,3179,30653,14058,62283,61045,50661,32905,56352,64680,17394,65082,23978,17115.47,390.56,431.67999999999824
1141,39756,19833,30951,42965,41883,60395,47429,10356,67093,25862,51338,20963,17097.02,410.87,481.88
32415,53445,8484,4438,63136,72429,71383,42697,21062,55909,13791,9458,34719,17085.09,792.33,994.3599999999993
11020,27307,12638,55189,65336,58584,22700,30696,17423,54636,60414,30793,70590,16927.77,91.91,90.03999999999995
15881,38525,38506,36621,74302,35083,48886,33299,34122,26108,57592,32431,24344,16075.96,104.42,97.1199999999997
32157,30867,20096,36877,75796,24674,42773,8494,51913,32984,32237,66496,68984,17090.88,317.47,369.2000000000003
30327,13178,60806,4852,13412,588,62228,30292,58759,49004,5290,38492,30525,17075.36,130.78,137.28000000000017
15625,6604,24847,25449,9845,48789,67196,23299,58866,34071,830,13864,45835,17099.55,277.78,307.48000000000013
28527,4909,48327,44566,18529,5788,26735,33412,5011,26665,1491,42893,53607,17106.68,358.29,391.92000000000036
48733,24267,40920,10215,26661,4124,64962,71833,63374,8293,53499,13289,51812,17098.83,184.43,192.08000000000004
72107,20257,69992,11947,21455,52136,35542,53711,37132,40317,54767,6731,40941,17084.62,80.67,81.23999999999997
74254,46816,54274,54584,2387,47681,25847,51213,53080,26695,770,56906,20521,17104.04,452.42,554.2799999999963
55542,14881,11860,53243,75732,47805,60411,21305,17036,1944,6775,72292,18677,17078.51,268.23,293.7199999999998
51998,11669,75086,48607,66120,22503,19121,45605,37132,21209,68309,22516,8794,17098.22,159.96,177.6400000000001
14259,50296,64292,25865,39533,16600,5701,63273,41225,6995,50842,11310,21007,17102.66,109.11,110.27999999999994
29107,53016,25704,61991,23981,74111,28591,5467,52395,67881,20510,50276,47082,17096.02,83.02,79.20000000000006
16129,19590,32382,25243,5386,73707,4997,42493,15431,51096,59733,72096,40136,17115.75,247.95,258.0400000000006
55059,40397,32670,55802,51014,48162,58561,66005,57455,23430,3063,459,64159,17106.36,136.13,144.8800000000001
60984,30834,58565,60068,23536,62025,52473,14034,8797,16836,46999,56439,47884,16931.14,127.95,141.519999999998
12021,57929,66105,66867,5343,5328,17074,10779,41120,67040,10481,7112,66050,17094.5,404.09,420.35999999999746
49527,17850,3389,8700,14363,25389,17251,64470,37733,21641,28983,8587,45992,17105.67,329.96,353.80000000000035
33059,20809,42446,36043,59821,18818,33313,65826,62928,27305,34454,66323,31116,15897.37,38.06,39.639999999999965
41822,48793,4827,26075,23867,52883,21132,36463,42968,49393,22117,34647,15083,17115.4,249.62,276.4400000000003
69562,6366,47156,59380,72768,68347,13711,33034,70215,51675,48688,34701,49248,17106.18,111.01,116.6399999999999
48358,75675,19162,47218,43362,10667,57970,30152,23167,6329,38847,67647,33246,16929.5,105.87,109.40000000000003
40641,40979,234,4429,29050,19577,38138,56653,54747,67197,47723,6262,17304,17094.95,577.41,713.4400000000002
64014,29787,5974,2921,7129,342,74333,46525,39811,13941,68562,46812,70007,17092.02,455.64,538.8799999999986
