n0,monte_carlo,monte_carlo_max_hop,two_hop
637,50.5,6.28,6.199999999999992
261,43.83,3.42,3.24
759,42.45,2.36,2.5200000000000005
367,60.86,5.1,6.279999999999992
814,40.73,2.59,3.799999999999999
707,16.04,2.06,2.04
965,11.08,1.51,1.56
861,8.0,1.68,1.56
757,13.52,1.87,1.76
667,37.58,2.42,2.4000000000000004
944,25.6,2.09,2.3600000000000003
542,12.6,1.53,1.64
29,69.72,5.07,5.320000000000002
860,4.82,1.59,1.64
476,8.21,2.11,2.08
794,28.32,1.92,1.9200000000000002
965,16.27,1.57,1.56
255,30.26,3.52,3.04
664,34.98,3.2,2.9200000000000004
53,47.02,4.38,4.920000000000002
922,18.34,1.98,1.96
160,56.7,3.71,3.7200000000000006
115,25.25,2.63,2.32
380,35.79,3.22,2.8400000000000007
480,8.32,2.15,1.84
889,32.34,2.75,2.9600000000000004
252,28.63,2.84,2.8000000000000007
389,16.36,2.22,2.12
556,14.13,1.92,1.8800000000000001
104,37.06,4.06,3.7199999999999998
587,42.65,6.47,5.5199999999999925
255,33.69,2.95,3.04
13,92.06,11.56,11.440000000000003
748,35.15,6.46,5.759999999999993
221,31.64,2.89,2.7200000000000006
417,18.17,1.73,1.6800000000000002
286,67.32,3.95,4.359999999999999
186,56.63,3.96,3.8400000000000007
938,13.12,2.14,2.2800000000000002
888,8.82,1.57,1.56
784,16.68,1.89,2.2
398,48.38,3.65,4.200000000000001
163,44.77,3.14,3.1199999999999997
780,16.87,1.8,1.9200000000000002
816,9.38,1.55,1.56
73,84.46,7.65,8.439999999999994
142,39.49,3.22,3.3600000000000003
632,35.91,3.29,3.160000000000001
632,37.11,2.8,3.160000000000001
455,16.6,1.68,1.72
129,43.18,3.77,3.5199999999999996
135,39.14,4.3,3.9600000000000013
1,40.49,2.16,2.4800000000000004
995,9.06,1.67,1.72
892,53.97,6.67,6.479999999999993
5,105.57,15.33,14.679999999999993
214,70.16,8.09,7.959999999999995
792,13.08,1.45,1.68
220,30.62,2.95,2.84
983,13.4,1.61,1.76
169,41.3,2.65,2.6800000000000006
893,23.03,1.79,1.96
170,43.36,4.67,4.400000000000001
296,24.86,2.24,2.16
321,30.23,2.76,2.72
984,12.82,1.73,1.8
203,43.31,3.07,3.1999999999999997
552,12.84,1.73,1.84
897,16.23,1.84,1.76
694,3.9,1.77,1.64
640,27.2,2.65,2.6400000000000006
209,62.6,8.32,8.079999999999993
186,46.35,3.89,3.8400000000000007
963,28.68,1.87,2.2
991,9.16,1.52,1.56
707,11.56,1.96,2.04
201,14.23,2.14,2.24
989,54.32,6.51,6.5199999999999925
988,15.34,1.58,1.76
915,15.19,1.76,1.88
392,28.79,2.5,2.24
305,21.3,2.51,2.36
22,85.34,6.61,7.040000000000002
369,29.09,2.15,2.32
424,25.55,2.68,2.5200000000000005
169,42.89,2.64,2.6800000000000006
958,11.8,1.71,1.7999999999999998
149,42.3,2.79,3.000000000000001
270,29.13,2.67,2.84
66,41.87,2.54,3.1600000000000006
339,23.21,2.82,2.6
308,40.17,3.67,3.5999999999999988
837,32.4,1.97,2.3200000000000003
617,12.15,1.61,1.6800000000000002
600,55.19,4.43,4.159999999999998
3,172.31,44.46,44.52000000000005
610,29.36,2.45,2.3200000000000003
694,10.89,1.62,1.64
724,19.83,1.65,1.6
346,20.52,2.07,2.12
