n_nodes,influence,n0,n1,n2,n3,n4
5,16.4453,967,234,333,821,731
5,16.4453,967,234,333,821,731
5,16.4453,967,234,333,821,731
5,16.4453,967,234,333,821,731
5,16.3303,967,234,910,821,731
5,16.3303,967,234,910,821,731
5,16.3303,967,234,910,821,731
5,16.3303,967,234,910,821,731
5,16.3303,967,234,910,821,731
5,16.3303,967,234,910,821,731
5,16.3303,967,234,910,821,731
5,16.3303,967,234,910,821,731
5,16.3303,967,234,910,821,731
5,16.3303,967,234,910,821,731
5,16.3303,967,234,910,821,731
5,16.3303,967,234,910,821,731
