n_nodes,influence,n0,n1,n2,n3,n4
5,16.7507,105,241,155,731,157
5,16.4948,549,105,155,731,157
5,16.4948,549,105,155,731,157
5,16.4948,549,105,155,731,157
5,16.4948,549,105,155,731,157
5,16.4214,105,241,549,731,157
5,16.4214,105,241,549,731,157
5,16.4214,105,241,549,731,157
5,16.4214,105,241,549,731,157
5,16.4214,105,241,549,731,157
5,16.4214,105,241,549,731,157
5,16.4214,105,241,549,731,157
5,16.4214,105,241,549,731,157
5,16.4214,105,241,549,731,157
5,16.4214,105,241,549,731,157
5,16.4214,105,241,549,731,157
