n_nodes,influence,n0,n1,n2,n3,n4
5,16.5424,373,261,177,245,895
5,16.5424,373,261,177,245,895
5,16.4598,128,261,177,245,895
5,16.4598,128,261,177,245,895
5,16.3931,373,261,895,177,180
5,16.3931,373,261,895,177,180
5,16.3931,373,261,177,180,895
5,16.3931,373,261,177,180,895
5,16.3931,373,261,177,180,895
5,16.3931,373,261,895,177,180
5,16.3931,373,261,177,180,895
5,16.3931,373,261,895,177,180
5,16.3931,373,261,895,177,180
5,16.3931,373,261,895,177,180
5,16.3931,373,261,177,180,895
5,16.3931,373,261,895,177,180
