n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,133.54,20.92,21.639999999999993
37,0,149,678,600,481,988,181.22,41.59,42.51999999999998
777,752,382,327,788,22,279,140.14,23.54,24.119999999999997
500,821,202,747,893,423,932,124.5,17.33,16.600000000000005
551,552,698,96,197,576,566,139.22,21.17,21.719999999999995
716,824,746,271,678,822,624,129.16,17.45,18.840000000000003
702,90,864,434,343,95,370,130.0,21.52,22.32
819,419,824,256,455,716,96,155.38,25.94,24.71999999999999
773,201,717,650,815,298,99,138.42,19.38,20.799999999999994
974,46,602,924,205,847,671,128.57,18.59,18.360000000000003
934,369,498,955,852,931,198,125.75,19.65,20.28
527,589,660,993,714,913,824,104.19,13.65,14.240000000000002
515,999,938,29,648,370,250,150.95,19.34,19.200000000000006
616,440,311,365,603,122,91,155.8,22.37,21.440000000000005
512,901,694,537,203,119,622,135.62,19.0,18.319999999999997
678,274,319,736,200,388,495,144.58,20.81,22.959999999999994
228,141,611,214,854,886,897,151.22,24.73,25.719999999999988
714,534,12,193,796,173,17,176.19,34.86,37.639999999999986
663,340,571,926,687,635,633,111.71,13.14,13.28
313,383,386,540,398,296,129,135.03,19.93,20.400000000000002
695,500,55,189,433,608,764,141.58,19.35,20.71999999999999
407,98,451,251,825,91,913,146.5,21.81,21.599999999999994
617,686,891,910,456,457,802,102.41,16.47,16.279999999999994
851,389,815,78,529,436,482,143.87,21.73,21.159999999999997
310,722,836,418,963,87,196,128.04,18.74,19.959999999999994
764,696,272,462,499,739,802,117.7,13.8,14.08
988,176,18,22,550,126,257,170.13,36.44,36.16
603,821,369,192,262,514,462,131.63,24.19,25.199999999999985
337,949,529,260,420,949,900,122.33,18.72,19.8
431,626,497,274,616,486,672,116.85,19.24,18.879999999999995
490,503,145,738,386,508,313,152.34,23.98,28.079999999999977
649,824,478,331,375,675,166,113.85,14.34,14.520000000000001
994,935,945,634,385,711,617,110.42,17.08,17.999999999999993
272,327,661,407,998,499,746,103.01,18.24,17.840000000000003
812,161,959,847,297,573,6,171.29,34.66,38.11999999999999
638,460,987,58,186,30,624,147.31,29.31,28.799999999999997
792,583,114,698,735,379,370,133.65,17.27,17.880000000000003
960,509,873,603,63,941,197,132.56,19.42,19.640000000000004
158,970,275,628,15,432,825,147.58,27.75,26.679999999999993
801,819,833,537,503,77,480,146.5,25.68,27.39999999999999
237,102,379,370,985,148,697,141.65,23.05,21.839999999999993
640,249,621,325,147,38,643,171.84,28.19,27.04
684,99,731,107,46,661,489,166.38,25.56,25.560000000000002
473,741,921,70,644,31,718,117.99,19.75,20.160000000000004
564,130,631,852,946,85,164,145.28,18.9,19.52
632,646,933,271,929,858,914,108.26,14.8,15.640000000000002
669,462,511,710,20,810,652,149.36,21.73,23.11999999999999
140,837,966,193,930,956,451,141.62,24.66,26.63999999999999
490,797,450,457,571,283,488,115.82,19.12,18.95999999999999
729,593,65,851,819,298,372,143.55,19.19,18.960000000000004
292,368,962,34,85,514,878,144.05,22.36,23.4
282,286,280,989,484,441,454,144.81,24.47,26.119999999999987
944,380,32,730,87,255,835,140.65,22.94,22.240000000000002
619,653,244,548,763,33,756,144.19,26.8,26.799999999999986
177,344,379,32,53,974,757,163.25,27.49,27.12
783,769,972,214,717,443,351,140.33,25.12,24.679999999999996
906,79,161,749,692,116,409,156.71,23.35,23.96
560,138,475,760,506,654,76,116.69,17.06,16.320000000000004
131,75,358,532,31,190,538,143.36,24.71,26.799999999999986
725,153,188,288,756,154,519,119.05,18.59,18.12
582,870,397,815,228,967,226,120.42,15.88,16.320000000000004
712,577,732,932,128,429,707,112.98,16.64,16.16
167,775,324,246,574,586,4,181.16,37.14,37.199999999999996
805,824,582,395,192,778,333,126.33,19.43,21.319999999999993
875,390,538,451,9,407,865,161.76,36.65,40.55999999999998
543,564,870,677,139,733,239,133.33,18.39,18.119999999999994
660,556,824,760,381,278,682,125.09,18.33,18.12
189,995,152,168,706,640,137,135.36,22.18,22.439999999999998
393,76,62,12,40,483,777,165.31,34.42,35.319999999999986
60,117,666,728,553,102,689,152.4,28.92,27.559999999999995
376,609,32,61,555,230,805,147.21,23.16,24.720000000000002
416,230,781,578,704,944,973,119.17,18.18,18.040000000000003
300,94,482,79,741,587,884,157.41,26.24,26.559999999999988
60,172,915,677,448,122,981,118.43,18.27,17.8
114,718,182,51,700,941,31,156.69,22.92,24.040000000000003
768,860,692,746,435,666,725,108.07,16.04,16.52
293,261,454,237,206,835,879,135.35,18.75,18.4
669,797,548,806,660,219,284,108.29,15.74,17.200000000000003
606,13,261,539,809,749,762,156.34,24.34,25.000000000000004
