n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
75211,10560,63574,34291,4826,59,19081,61637,48910,41862,2869,35743,64073,25966,54264,70556,70680,12348,25294,10319.17,400.13,444.4099999999998
73848,72563,34802,11548,55666,43985,12207,47466,53732,32831,58354,12291,25842,38166,12786,5987,26328,47235,63793,10039.84,70.23,65.68000000000005
25391,67456,75482,66019,3725,47366,32098,56320,39888,46842,15674,11755,65556,68847,26099,15312,35112,40931,25719,10332.87,113.49,114.46
49782,63405,29194,18101,27510,68438,1641,24739,22169,2235,43635,73104,40124,49103,49467,69123,51008,37899,16624,10114.28,67.71,68.17000000000002
64062,7054,24294,55428,52135,12580,57835,32153,11672,58472,58614,49809,10023,67723,55891,61725,39775,53616,11263,10128.2,82.26,83.32000000000004
25184,34841,59160,63919,22561,2430,2866,70509,16186,32917,47323,24583,33595,65894,59183,43180,67747,33392,53814,10319.68,164.07,174.88000000000002
55278,63622,35119,62221,62723,64490,18636,49476,65096,40065,61244,42387,48034,21368,49288,34839,41957,52203,63962,8087.15,32.09,33.240000000000016
20733,38114,73381,811,58898,7484,23930,3946,74680,14698,48615,47449,65200,8162,25248,20235,35291,1942,55327,10324.23,214.77,239.15999999999968
68794,64447,9937,61459,30417,13127,48616,47444,19000,31897,41723,18910,4938,12756,13819,5932,62636,60648,9043,10329.86,102.68,118.34999999999899
4043,72276,16647,10950,21110,34758,59242,65495,2658,17966,24745,57787,62804,57603,58599,73215,36229,62577,8345,9820.67,65.57,68.50000000000007
38241,47637,37495,47204,4439,10968,65851,36147,36674,35928,62010,56452,58226,48687,4182,11225,32712,31254,70189,10334.06,93.66,99.9000000000001
4287,22713,44090,48560,4189,6824,27417,56758,45020,10170,20661,14946,52383,71712,17785,60824,64819,9854,16783,10304.09,107.43,111.21000000000012
9695,45927,68192,3994,24337,68868,19700,24078,36923,19792,66495,74506,50896,29239,29045,73932,16495,54936,21388,9096.37,63.26,63.85000000000004
41484,31501,73533,75020,624,74568,50683,24660,42632,49949,68982,57795,1268,52102,69571,72228,17860,30630,71293,10344.87,237.9,275.7299999999992
48788,35638,24267,19583,21512,17607,50423,9735,8004,1606,5226,61892,7763,15019,70815,13126,48184,4218,7848,10335.35,246.68,259.20000000000005
71140,29463,53325,29566,74095,38469,12152,61741,10131,75157,7708,22100,57401,15736,14709,23304,6555,3982,55748,10340.41,98.44,98.20000000000002
37621,33513,58113,30401,26495,70201,28043,36414,1718,33415,69080,43381,67818,12278,4291,47454,48121,15351,29655,10320.57,110.22,113.80999999999996
3671,47233,44643,57098,6783,45089,18271,3984,1288,44065,8924,63561,338,60768,34563,11471,35812,30175,17351,10322.44,469.37,544.0899999999993
16506,54947,71535,23834,31845,50319,56242,73864,67838,62971,35409,33182,17927,39197,4307,25235,58775,13726,23080,9911.7,40.69,40.729999999999976
75505,14213,339,67314,21032,15717,19921,51528,62088,63728,69572,70973,61662,28231,50902,20230,60041,1397,44271,10315.06,151.57,157.76999999999958
54734,33006,41859,17410,37458,48626,47563,29268,702,39966,23153,10817,53431,30344,11694,25458,49860,53980,16496,10334.26,202.68,214.92000000000024
19338,68131,6598,68194,68794,63970,47744,43082,51072,35783,8745,34284,17235,5401,14340,20331,66209,66388,14889,10148.46,55.73,55.08999999999998
11359,11337,16368,28327,46011,44348,20742,32011,22955,24121,29566,16449,62793,60000,14485,17916,59711,25731,74960,10327.55,115.79,122.91999999999958
48641,18954,43549,34554,8949,35908,200,8010,3915,62870,59735,41693,8032,1479,35999,13288,50340,44033,13360,10342.0,200.17,218.6800000000002
48909,18607,19307,48546,61474,53008,2534,69692,19773,13615,58427,48956,1632,16713,72263,62928,34772,9224,62681,10330.27,96.06,100.19999999999999
15868,52325,26025,71212,22274,57398,43369,33461,71020,45338,38573,71408,35822,59369,72842,5995,65601,32724,430,10336.64,285.04,318.31000000000006
69069,64920,72997,70357,33394,22317,4644,42045,1825,27505,74788,39865,24988,20186,36446,7630,35736,39658,49051,10340.51,126.65,135.46000000000015
28526,22488,358,11810,46830,75635,24239,45849,24022,62587,28936,62347,50373,71694,47074,16105,11489,56352,7136,10332.99,200.15,220.1299999999994
26711,57552,35291,28688,7392,63235,66024,69098,33074,68300,34817,47329,39414,55848,48619,12383,71444,54289,21292,10223.69,53.8,54.360000000000085
