n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,96,374,596,59,62.87,38.8,39.4604806240238
931,519,219,38,88,444,428,71,246,92,564,434,60,57.17,37.03,35.984346760876846
846,579,126,970,228,645,642,596,970,63,590,599,406,59.03,34.23,36.35769619307046
50,999,226,47,570,879,136,296,429,147,553,120,584,57.66,37.95,37.70523593288481
315,573,835,698,185,105,595,584,654,192,381,99,560,52.3,31.22,31.293557133474614
729,64,577,61,633,210,508,696,544,437,795,321,476,50.85,32.26,31.123939606858396
599,945,464,370,306,254,813,184,715,798,249,83,588,57.49,33.47,35.384890519503315
307,537,506,896,351,746,459,294,623,74,120,524,428,51.16,30.82,30.660018975775145
168,775,350,155,955,500,431,40,985,684,79,782,571,51.63,31.69,32.105630685550636
586,808,896,837,321,348,711,358,608,508,593,816,467,44.92,26.59,26.03818740589858
70,860,95,967,276,485,713,680,66,62,748,718,317,41.77,28.43,27.78624522370491
662,591,697,841,456,291,733,395,908,684,355,23,963,65.64,39.63,40.01553139409822
472,363,172,625,119,505,60,223,786,294,132,756,253,53.25,36.47,36.046404702875975
407,400,938,892,508,82,170,459,411,562,284,904,140,54.33,34.72,33.06126515838349
838,440,884,563,285,723,425,367,699,905,389,980,236,55.14,31.08,31.33905384022959
154,84,180,154,237,674,238,12,496,851,603,186,269,79.94,49.23,52.5486633072916
288,4,149,429,547,378,624,579,326,975,128,707,879,74.88,43.62,44.20137206789129
527,973,632,670,692,757,55,467,921,891,798,974,895,42.12,25.21,26.572287045152635
696,817,572,401,407,408,403,106,493,649,410,63,195,65.58,35.75,35.23794336424086
68,213,451,166,112,348,615,53,104,0,580,154,549,99.52,57.56,57.37810907535983
103,971,372,628,26,72,895,212,628,385,152,649,258,61.28,39.39,40.77773748291093
978,355,616,372,485,125,118,869,499,477,491,495,319,43.55,28.38,27.356818666016544
87,147,104,767,350,758,271,490,848,708,165,528,23,69.09,42.19,42.7197478906859
210,973,974,540,370,150,706,556,936,27,776,540,305,68.96,38.24,39.30913582625447
658,884,93,712,865,267,530,375,930,171,364,790,228,45.78,30.29,30.11590877111443
545,554,797,514,337,651,228,627,830,807,776,873,199,46.2,31.78,31.09999297418254
825,245,837,410,757,822,232,204,530,504,364,748,29,45.82,28.46,28.563618274222875
28,809,286,483,265,198,709,619,979,352,457,827,959,58.49,32.84,36.04267075119853
740,357,977,997,373,82,225,104,232,481,201,345,209,61.64,36.05,35.786081292652405
494,639,921,624,860,1,490,931,668,352,818,658,86,40.93,26.85,26.47028257697681
854,676,122,931,397,801,728,768,204,489,910,182,444,54.46,31.09,31.999370169667927
808,651,340,88,820,968,994,739,405,474,411,761,969,48.87,27.55,28.180874687089148
86,742,162,174,130,28,154,604,926,476,825,671,149,64.74,39.09,39.169151978522336
626,846,610,485,673,959,358,159,561,561,134,21,14,80.82,48.47,50.7881714041463
818,994,743,665,105,539,767,956,142,444,892,199,845,43.77,24.31,26.314048541720528
894,216,28,257,217,299,513,246,782,600,333,265,557,67.09,40.62,41.49406562008032
429,854,134,62,931,757,362,919,469,678,597,834,925,59.25,35.14,34.01894042231552
529,430,846,939,899,513,133,544,155,536,522,19,893,51.64,31.78,32.350695152137156
450,795,187,623,4,794,818,153,176,144,484,633,742,71.57,41.65,42.259998479172886
123,569,63,333,698,530,543,568,494,803,795,108,904,53.96,36.85,37.04202001195838
573,58,254,195,283,43,790,100,519,463,575,28,778,65.62,43.71,42.424215577423965
915,934,64,453,333,627,996,517,620,524,204,709,283,64.14,33.12,33.35674698900228
463,520,546,826,489,519,964,253,715,535,897,897,964,37.84,22.65,26.952221269299333
950,265,944,572,914,965,207,860,458,140,426,124,401,50.04,29.6,30.282258005482227
452,323,74,687,246,438,74,217,685,310,802,125,918,49.06,30.19,36.454392908978576
795,158,962,733,658,676,374,146,259,904,140,990,478,47.21,31.11,29.529980306349984
