n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,47.57,28.14,28.164559987535135
96,374,596,59,931,519,219,38,88,41.54,24.17,23.774588767388444
444,428,71,246,92,564,434,60,846,44.84,24.91,24.602567354372507
579,126,970,228,645,642,596,970,63,47.94,25.82,28.60984896542452
590,599,406,50,999,226,47,570,879,47.96,29.96,29.80836573614399
136,296,429,147,553,120,584,315,573,33.58,21.28,20.558891297496306
835,698,185,105,595,584,654,192,381,38.92,20.72,21.926806037261013
99,560,729,64,577,61,633,210,508,37.94,24.08,23.444581254799512
696,544,437,795,321,476,599,945,464,27.48,20.1,18.934013277711404
370,306,254,813,184,715,798,249,83,38.46,26.51,26.287954789425353
588,307,537,506,896,351,746,459,294,26.46,19.38,18.45788966426237
623,74,120,524,428,168,775,350,155,43.95,24.74,24.706429967461077
955,500,431,40,985,684,79,782,571,39.4,23.21,22.58059564493938
586,808,896,837,321,348,711,358,608,25.95,18.57,18.031911935811962
508,593,816,467,70,860,95,967,276,29.23,17.19,18.402763333517562
485,713,680,66,62,748,718,317,662,35.69,20.76,20.566701804718406
591,697,841,456,291,733,395,908,684,32.64,18.13,19.342111919706895
355,23,963,472,363,172,625,119,505,50.08,30.52,31.195971748144448
60,223,786,294,132,756,253,407,400,54.16,28.71,29.14520897299391
938,892,508,82,170,459,411,562,284,36.73,20.15,20.095810069032247
904,140,838,440,884,563,285,723,425,37.98,21.87,21.686126418621736
367,699,905,389,980,236,154,84,180,47.72,33.4,32.61270291817509
154,237,674,238,12,496,851,603,186,57.12,34.02,34.027430545052354
269,288,4,149,429,547,378,624,579,57.4,31.5,32.07985648137796
326,975,128,707,879,527,973,632,670,36.91,22.12,22.155478046614327
692,757,55,467,921,891,798,974,895,28.37,18.8,18.466951625477574
696,817,572,401,407,408,403,106,493,38.8,24.91,24.49972762247804
649,410,63,195,68,213,451,166,112,45.4,26.39,27.570971604943207
348,615,53,104,0,580,154,549,103,74.45,45.41,44.90170367842357
971,372,628,26,72,895,212,628,385,47.33,26.24,28.165780813822654
152,649,258,978,355,616,372,485,125,33.99,21.29,21.535663643303177
118,869,499,477,491,495,319,87,147,28.54,18.06,18.38450332878157
104,767,350,758,271,490,848,708,165,36.0,20.63,21.621780648496994
528,23,210,973,974,540,370,150,706,49.61,29.22,29.76034291927341
556,936,27,776,540,305,658,884,93,58.06,35.09,34.354663690178604
712,865,267,530,375,930,171,364,790,34.62,19.56,19.747371547851362
228,545,554,797,514,337,651,228,627,29.72,20.98,22.86761676542988
830,807,776,873,199,825,245,837,410,35.22,19.82,19.30639359769279
757,822,232,204,530,504,364,748,29,35.73,22.01,21.58877592077357
28,809,286,483,265,198,709,619,979,42.24,28.64,28.328726624487864
352,457,827,959,740,357,977,997,373,34.2,20.29,19.86370234873746
82,225,104,232,481,201,345,209,494,45.86,27.5,26.129635397918197
639,921,624,860,1,490,931,668,352,32.22,17.9,17.717976548132466
818,658,86,854,676,122,931,397,801,31.31,18.77,19.645592479284993
728,768,204,489,910,182,444,808,651,43.08,24.15,23.87385180762037
340,88,820,968,994,739,405,474,411,31.26,19.62,19.702371499648127
761,969,86,742,162,174,130,28,154,49.36,31.76,30.679949636450136
604,926,476,825,671,149,626,846,610,31.48,16.71,17.239570599997435
485,673,959,358,159,561,561,134,21,47.54,28.73,30.743771494756963
14,818,994,743,665,105,539,767,956,50.68,30.56,29.982484081726334
142,444,892,199,845,894,216,28,257,48.89,31.16,31.90192237830851
217,299,513,246,782,600,333,265,557,33.69,21.79,21.054832479405615
429,854,134,62,931,757,362,919,469,36.73,24.96,23.652918538355326
678,597,834,925,529,430,846,939,899,30.65,19.52,20.2898963999272
513,133,544,155,536,522,19,893,450,47.25,24.66,25.241994176080542
795,187,623,4,794,818,153,176,144,58.52,32.79,31.9792471635505
484,633,742,123,569,63,333,698,530,49.63,25.39,27.575954110913127
543,568,494,803,795,108,904,573,58,37.69,23.66,22.81122161922528
254,195,283,43,790,100,519,463,575,49.43,25.45,25.25908184043042
28,778,915,934,64,453,333,627,996,45.43,28.77,28.168454373910738
517,620,524,204,709,283,463,520,546,35.81,21.99,22.04284116777947
826,489,519,964,253,715,535,897,897,30.19,17.43,19.712179798640825
964,950,265,944,572,914,965,207,860,33.82,18.45,18.36071261149469
458,140,426,124,401,452,323,74,687,46.86,26.01,26.54637232127301
246,438,74,217,685,310,802,125,918,42.08,22.93,23.609027356844127
795,158,962,733,658,676,374,146,259,31.02,20.0,20.72113556079188
904,140,990,478,224,764,975,96,407,38.45,23.9,24.631469404690204
