n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
163289,66963,194455,93987,208455,180996,247057,220597,193959,170926,241781,138946,7603,21.65,21.0,21.180000000000003
220292,122060,203412,247295,65287,170124,13593,236165,41117,29676,97463,122963,227657,23.15,22.22,22.290000000000006
64637,99813,142543,26731,150455,65360,3437,191675,56814,106994,73264,47730,240214,24.22,22.13,22.45000000000001
227399,200730,102088,41839,199734,208967,18856,36377,161985,161861,116611,33213,34666,23.87,21.74,22.270000000000003
465,254892,228433,1392,54907,202792,56487,251691,257535,43478,228696,43642,75839,22.41,20.5,20.950000000000006
82221,252045,52137,141354,229669,177689,164031,53681,47623,246671,253901,181047,51610,22.68,21.45,21.070000000000004
253379,252994,234289,100459,78325,5654,94683,108765,43504,245312,38194,69156,17075,23.33,21.28,21.590000000000007
86993,78999,214276,158101,153653,886,156232,177716,185513,88577,17307,81253,93153,23.43,21.68,21.520000000000003
214569,80232,126024,182562,82783,48437,126148,123873,184724,46168,14942,67156,255616,23.27,21.77,21.84000000000001
246156,5994,248832,196554,93754,221480,105983,4736,143934,206500,109793,95993,98661,23.11,21.86,22.05000000000001
151655,220524,2379,118704,12249,185534,47426,163502,250394,250188,51516,31200,198111,22.03,21.3,21.15000000000001
64510,243703,214825,246951,121164,90277,134347,93006,234018,137547,65770,203319,121333,23.79,22.72,22.230000000000008
28325,154602,196188,204731,208988,96284,225363,77558,9602,113502,247935,256466,23902,23.02,21.85,21.510000000000005
54652,89323,134448,160124,95060,240671,38848,89118,72266,242272,184184,142906,24136,22.34,20.72,21.120000000000008
81906,179821,83047,80260,46524,209393,20498,164313,39024,189041,180662,81082,261285,22.26,21.88,21.630000000000006
126823,42343,188777,12727,21222,258657,157456,139861,242117,106401,8343,62216,194132,23.14,21.96,21.630000000000006
155703,90133,216608,65590,119449,170646,110561,38175,14603,256652,240142,167332,8577,22.22,22.61,22.160000000000007
210151,129384,87604,219789,54279,34228,257242,191801,147861,248983,34806,165255,235011,24.02,22.29,22.410000000000007
206571,108481,27952,44255,113916,97779,39123,15406,221441,110269,77283,37015,118791,23.88,21.27,22.38000000000001
241697,261960,162634,223412,44378,255854,136890,118892,251692,127967,180575,191235,83283,22.81,21.59,21.57000000000001
125578,71836,76289,123228,105850,236417,38405,29507,98828,215496,259099,139395,251609,24.05,22.25,22.280000000000012
47027,164355,245666,130894,227488,88730,47217,23366,128938,71384,135051,205001,143681,23.91,21.16,21.680000000000007
227380,131812,94719,16543,206051,208444,203134,93244,182084,154005,174068,8996,199134,23.23,21.9,22.250000000000014
80137,95271,146620,184672,175192,73623,218951,127319,69431,201784,257151,181110,187691,22.4,21.85,21.67000000000001
77031,250841,247869,89148,170312,46831,152216,223300,3035,124335,143390,202825,65717,23.35,22.05,21.990000000000006
85434,176067,71744,121356,75714,214087,131163,169721,176590,209092,93472,91195,71794,23.3,22.5,21.990000000000013
168837,90592,193417,245763,217104,107077,91762,241784,220955,45212,228042,227271,180443,23.36,21.41,21.660000000000004
117908,255884,95492,250745,87645,135827,37187,138763,256954,43561,52075,219314,94903,23.91,22.63,22.420000000000005
245728,223832,125105,74149,181253,20666,188661,175861,191457,109217,45043,161685,204569,22.74,21.61,20.95000000000001
245425,152265,135385,174471,245479,110308,79342,163508,145020,203084,227312,166950,70963,21.5,20.33,20.540000000000006
188852,261099,7240,51275,41949,153733,115623,163596,170424,47380,57419,198966,179819,24.43,21.97,22.40000000000001
47325,165377,188340,10973,258596,123623,256838,59308,43449,14193,233782,35003,29053,22.21,21.63,21.570000000000007
83191,253750,47591,126526,50688,143738,9347,108918,121983,92038,99693,173676,160378,22.44,21.21,21.00000000000001
18868,154708,53573,62350,188223,236763,98044,173,91886,106266,249589,73014,224357,23.32,22.26,22.03000000000001
107490,227121,30166,180579,217938,143456,98010,252803,9453,144161,160842,79005,24856,23.84,21.53,21.56000000000001
77406,142926,134387,88964,249325,152278,76858,251212,92174,214570,33858,109865,107280,23.47,22.97,22.06000000000001
213120,147828,168374,141134,96847,122545,37253,41097,156221,100334,147812,125050,250927,23.3,21.42,22.100000000000012
52207,253754,34860,159543,23810,92042,215281,234217,173449,248,100100,28290,85469,23.83,21.82,22.04000000000001
148324,240248,161262,141406,36883,85312,165008,229769,233644,147926,98526,112512,113163,21.62,20.62,20.570000000000007
256030,59332,129344,76413,125717,254923,185676,99557,100634,251956,224123,239533,41688,23.08,22.37,22.25000000000001
156188,155700,68111,194255,257158,78853,130103,65816,108918,5156,83663,247772,258022,23.71,21.3,22.09000000000001
80606,128910,243674,75077,37562,125025,6232,31951,173030,162971,251876,116252,64356,21.44,20.82,20.85000000000001
76835,10479,204919,35766,216742,102862,3461,125906,139608,146883,71771,63824,245170,23.54,21.38,21.630000000000006
