n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,4389,771,2995,4774,2013.9,439.01,547.8799999999998
475,4156,1758,307,704,3552,3425,572,1971,743,4514,2014.51,650.48,968.5200000000003
3477,484,6773,4632,1014,1828,5166,5139,4775,506,4727,2015.78,570.46,922.9199999999996
4796,3249,406,1811,381,4560,7032,1090,2372,3433,1181,2014.22,327.17,385.5599999999995
4429,964,4676,2527,4589,6685,5586,1480,844,4764,4679,2015.81,309.01,374.24000000000024
5233,1539,3050,798,4487,5833,514,4623,488,5070,1687,2016.7,617.52,878.9599999999998
4066,5573,4355,3502,6367,2573,3814,4796,3712,2962,2455,2018.45,343.05,455.19999999999897
2035,6507,1472,5726,6388,1999,670,4705,2459,4302,4055,2014.63,126.74,123.44000000000017
2813,5975,3676,2358,4988,599,967,4193,3425,1351,6202,2015.72,237.63,269.80000000000007
2802,1245,4005,3454,321,5474,635,6263,4571,4694,6464,1858.62,38.59,40.159999999999975
6703,2570,2786,5695,2868,4869,4068,4750,6528,3737,563,2016.8,138.33,157.5200000000003
6881,766,2211,3883,5710,5440,532,497,5989,5746,2536,1993.43,79.39,76.12
5301,4734,5580,6733,3650,2331,5870,3160,5477,2842,184,2017.34,166.84,170.36000000000004
3782,2911,1376,5004,959,4044,482,1787,6293,2354,1059,2017.89,791.33,1268.6000000000024
6048,2028,3259,3202,4067,660,1362,3679,3290,4501,2276,2019.9,618.75,861.5200000000009
1121,6711,3526,7077,4507,2280,5786,3402,2939,5592,3116,2017.63,72.0,75.56
1890,1236,679,1443,1239,1900,5394,1911,98,3972,6808,2018.45,297.0,347.5199999999997
4826,1493,2152,2309,33,1193,3432,4379,3024,4995,4639,2016.43,212.22,235.76000000000008
2610,1028,5656,7038,4222,5059,5365,5539,6060,442,3740,1813.52,31.34,30.279999999999987
6389,5575,6536,4581,3214,3260,3268,3228,848,3944,5196,2017.03,136.85,151.11999999999998
