n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,6.22,4.32,4.450000000000001
404,666,49,9.66,6.75,7.599999999999997
74,840,548,9.19,6.77,6.679999999999999
96,374,596,7.77,5.65,5.679999999999999
59,931,519,5.41,4.71,4.8100000000000005
219,38,88,9.92,6.18,6.520000000000001
444,428,71,10.14,5.82,6.12
246,92,564,5.29,4.26,4.340000000000002
434,60,846,7.56,5.69,5.440000000000001
579,126,970,6.51,5.08,5.080000000000002
228,645,642,6.02,5.35,5.110000000000002
596,970,63,6.56,5.45,5.1800000000000015
590,599,406,7.82,4.85,5.1
50,999,226,6.72,5.29,5.090000000000002
47,570,879,11.31,6.85,7.189999999999998
136,296,429,5.7,4.31,4.480000000000001
147,553,120,5.14,4.44,4.750000000000002
584,315,573,5.26,4.55,4.480000000000001
835,698,185,7.93,4.66,4.590000000000002
105,595,584,6.6,5.2,4.920000000000002
654,192,381,11.32,7.21,6.869999999999999
99,560,729,6.51,4.59,4.710000000000002
64,577,61,7.07,5.86,5.640000000000001
633,210,508,8.98,6.1,6.339999999999996
696,544,437,4.76,4.32,4.4700000000000015
795,321,476,5.93,4.35,4.320000000000001
599,945,464,6.02,4.36,4.250000000000001
370,306,254,8.95,6.67,5.869999999999999
813,184,715,6.64,5.04,4.860000000000002
798,249,83,7.67,5.18,5.480000000000001
588,307,537,6.41,4.82,4.65
506,896,351,6.33,4.3,4.450000000000001
746,459,294,6.26,4.6,4.510000000000002
623,74,120,9.59,6.48,6.809999999999999
524,428,168,7.55,5.52,5.639999999999998
775,350,155,9.25,5.2,5.1400000000000015
955,500,431,6.07,5.5,4.8599999999999985
40,985,684,7.4,5.0,5.450000000000002
79,782,571,8.56,5.07,5.330000000000001
586,808,896,4.42,4.37,4.160000000000001
837,321,348,6.37,4.4,4.470000000000001
711,358,608,7.6,4.51,5.379999999999999
508,593,816,5.57,4.66,5.119999999999999
467,70,860,5.51,4.58,4.500000000000002
95,967,276,8.08,4.51,4.6000000000000005
485,713,680,5.45,4.35,4.190000000000001
66,62,748,12.39,7.1,6.6199999999999966
718,317,662,8.39,5.28,5.489999999999998
591,697,841,6.4,4.01,4.260000000000001
456,291,733,4.03,4.02,4.050000000000001
395,908,684,8.71,5.88,5.789999999999999
355,23,963,13.31,7.54,7.460000000000001
472,363,172,5.96,4.72,4.660000000000002
625,119,505,6.57,4.65,4.550000000000001
60,223,786,8.23,6.02,5.720000000000002
294,132,756,8.1,5.13,5.509999999999998
253,407,400,7.51,5.61,5.6400000000000015
938,892,508,9.48,5.89,6.439999999999998
82,170,459,9.26,5.67,5.72
411,562,284,6.18,4.15,4.3900000000000015
904,140,838,6.37,5.38,5.240000000000002
440,884,563,6.08,4.4,4.380000000000001
285,723,425,8.08,5.25,5.659999999999998
367,699,905,6.79,4.91,5.0699999999999985
389,980,236,5.12,4.74,4.780000000000001
154,84,180,12.6,7.25,7.25
154,237,674,7.4,4.7,5.060000000000001
238,12,496,13.78,9.06,8.680000000000001
851,603,186,5.98,4.87,4.770000000000001
269,288,4,16.04,12.28,11.68
149,429,547,5.75,4.57,4.710000000000002
378,624,579,6.05,4.27,4.490000000000001
326,975,128,9.29,6.43,6.3599999999999985
707,879,527,4.01,4.25,4.1800000000000015
973,632,670,6.87,4.95,4.7200000000000015
692,757,55,6.71,4.82,4.690000000000001
467,921,891,4.21,3.76,3.8600000000000003
798,974,895,6.71,4.14,4.19
696,817,572,5.31,4.65,4.540000000000001
401,407,408,9.93,6.13,5.779999999999999
403,106,493,6.36,5.42,5.150000000000002
649,410,63,6.22,5.8,5.600000000000001
195,68,213,7.63,5.38,5.580000000000002
451,166,112,8.81,5.68,6.019999999999998
348,615,53,5.93,5.09,5.160000000000002
104,0,580,21.41,12.68,13.229999999999999
154,549,103,7.04,6.02,6.109999999999999
971,372,628,6.55,4.66,4.500000000000002
26,72,895,10.59,6.6,7.519999999999999
212,628,385,8.43,5.51,5.560000000000001
152,649,258,6.81,4.96,5.080000000000002
978,355,616,5.5,4.39,4.840000000000001
372,485,125,7.83,5.0,5.16
118,869,499,6.02,3.84,4.030000000000001
477,491,495,4.54,4.39,4.300000000000002
319,87,147,6.42,4.97,5.2200000000000015
104,767,350,7.22,4.8,4.800000000000002
758,271,490,7.21,4.71,4.7
848,708,165,5.93,5.12,5.519999999999999
528,23,210,14.0,9.0,8.909999999999998
