n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
926,1500,1390,5915,2770,5048,4121,9927,3476,9941,585,9522,2594,7056,6447,8340,6095,5295.83,120.55,126.47000000000016
8915,7288,8225,4394,588,449,5964,7616,5217,6226,6940,8613,2694,9183,2907,3868,3778,5296.03,106.07,105.24000000000005
390,2895,5327,2844,2239,8358,8359,5893,8417,9173,2979,7301,6793,8607,5967,9723,5796,5317.71,97.99,98.23000000000005
5929,7303,2640,6551,7559,8689,4094,8028,4572,8160,8205,8444,5798,7449,7553,5747,9301,5296.23,78.84,80.53000000000002
9135,7480,7972,3634,5319,2720,4393,7860,5071,4969,8261,9210,8482,8312,9632,6662,5109,5295.21,86.22,88.64000000000006
3404,8010,8386,6006,1234,5594,137,3135,1739,962,9411,801,4474,9694,3712,1741,8558,5297.29,115.07,124.43000000000009
2236,4355,4011,3448,989,6929,522,930,5936,5901,2816,4087,384,1358,1887,1105,415,5304.18,150.95,156.9200000000002
669,346,6112,4189,2093,2574,3010,8570,31,6317,9657,707,4060,2480,594,68,5639,5291.39,211.34,220.95
1853,4686,5524,8007,504,5052,7350,9035,9914,749,4324,6583,2514,7746,3695,1531,5182,5303.99,119.19,122.77000000000011
1671,396,7337,2089,8491,9583,6438,7977,8434,5373,2356,5587,4245,4289,9929,6877,295,5304.55,130.72,137.24000000000024
9141,2303,930,4144,549,2157,2640,2796,1570,7428,3795,8327,514,4042,3808,7285,1205,5311.79,132.75,134.46000000000006
4108,1317,9686,3738,5895,4204,6930,4566,8621,79,2475,581,6303,6696,2625,1821,8389,5296.67,155.95,153.5600000000002
1438,3946,1669,1634,324,2977,3793,1723,3561,400,8531,7608,7436,5074,8774,6225,3480,5306.43,108.51,109.08000000000003
3442,7106,6973,8380,349,9520,9688,839,6848,8602,9524,2969,1536,7861,5999,319,8506,5310.55,118.68,119.24000000000008
1942,6004,4744,6098,5050,312,6754,1657,1720,5012,3250,257,7396,982,6728,7960,7591,5300.68,123.22,121.70000000000007
3411,9645,1208,87,4658,395,6109,5010,1254,3590,8035,3151,1896,9364,6117,6418,7589,5301.97,146.03,146.64
2288,5651,6472,1994,4164,1995,2014,1319,5480,6407,3473,1726,404,7706,707,8158,4763,5310.93,134.9,134.41000000000008
5858,7488,2317,6142,4406,7933,8622,7824,6864,8062,4862,6466,3794,2562,8008,9773,4250,5312.94,81.97,89.58000000000008
8987,7006,1381,9599,9433,1572,1165,5833,2885,8933,2400,6828,1095,1411,615,2105,4855,5302.35,119.61,116.8000000000001
6399,3796,5397,7190,2826,8585,4702,1836,2556,8861,6942,1575,5387,8462,4073,8424,4214,5303.46,93.84,97.44000000000003
