n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,937,618,485,640,594,67,620,13,930,857,480,265,770.3,190.6,229.7899999999999
564,239,196,734,481,553,856,562,487,406,654,881,154,237,650,155,888,770.49,135.91,152.19999999999993
948,535,399,759,15,687,795,65,163,776,980,605,43,308,798,31,843,771.0,204.52,240.11999999999995
886,275,484,609,736,942,899,396,731,807,943,437,404,745,820,590,455,772.01,117.17,131.82999999999998
987,958,137,899,374,99,36,139,506,222,264,988,688,446,797,641,875,771.31,164.87,189.6099999999999
308,431,519,853,395,587,359,546,599,417,598,237,925,344,698,937,951,773.84,131.23,145.91999999999996
29,876,286,620,687,712,167,715,881,334,987,554,926,585,582,106,730,772.27,150.34,170.99999999999994
671,216,648,851,587,273,291,127,64,493,874,654,495,90,352,819,68,769.74,147.97,172.9899999999999
420,918,154,20,300,437,787,425,893,121,45,619,629,779,46,386,735,770.62,183.52,220.1699999999999
600,338,564,902,944,285,517,241,36,317,7,78,110,614,548,32,971,769.05,202.07,245.46999999999997
202,994,417,298,625,269,159,706,43,888,347,321,368,981,141,918,882,768.15,161.33,189.70999999999992
386,385,471,890,532,395,659,887,609,697,572,105,635,996,963,830,519,769.42,129.35,142.11999999999995
277,441,649,737,732,243,958,308,447,264,533,310,561,347,11,807,425,771.2,180.83,217.8299999999999
593,322,20,385,630,603,647,136,61,648,642,340,477,361,695,939,361,772.02,158.16,190.8399999999999
623,723,285,755,501,22,603,62,977,692,21,986,378,257,643,467,305,769.79,194.87,230.27999999999994
606,615,327,181,372,189,320,776,378,864,609,270,307,806,386,107,790,769.96,151.84,174.27999999999997
832,27,994,582,700,752,134,317,512,227,669,823,275,244,335,191,694,771.36,159.05,182.8599999999999
445,665,714,99,104,615,329,971,341,691,853,229,448,829,876,983,173,769.68,134.91,155.74999999999997
81,344,759,665,223,906,582,461,277,230,805,123,34,542,980,195,322,771.43,169.41,195.1899999999999
826,856,858,588,187,884,285,348,826,847,657,87,825,634,353,603,132,772.58,127.64,143.7199999999999
431,298,530,812,870,277,475,354,649,426,297,429,581,419,36,942,423,771.73,158.73,174.51
159,204,4,488,965,852,901,637,522,444,572,972,949,734,227,33,763,771.36,156.05,182.33999999999992
467,856,771,678,765,531,986,295,556,349,911,232,882,69,878,602,994,772.31,135.7,153.6899999999999
293,122,829,250,46,35,925,822,710,524,946,203,918,904,921,440,590,771.94,165.63,193.2799999999999
50,13,492,763,123,175,515,307,244,678,20,537,549,423,54,961,934,768.41,221.38,274.5099999999999
