n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,937,618,485,640,19.56,14.46,14.339999999999998
594,67,620,13,930,857,480,265,564,24.42,19.67,18.820000000000004
239,196,734,481,553,856,562,487,406,16.55,13.21,13.090000000000005
654,881,154,237,650,155,888,948,535,19.75,14.98,14.65
399,759,15,687,795,65,163,776,980,24.46,16.76,16.7
605,43,308,798,31,843,886,275,484,22.77,16.21,16.220000000000002
609,736,942,899,396,731,807,943,437,21.21,14.13,14.640000000000002
404,745,820,590,455,987,958,137,899,20.34,14.54,14.469999999999999
374,99,36,139,506,222,264,988,688,24.54,16.75,16.740000000000006
446,797,641,875,308,431,519,853,395,18.39,13.76,14.93
587,359,546,599,417,598,237,925,344,17.55,13.97,14.5
698,937,951,29,876,286,620,687,712,23.33,15.02,14.55
167,715,881,334,987,554,926,585,582,20.06,14.12,13.910000000000002
106,730,671,216,648,851,587,273,291,23.03,13.47,14.500000000000004
127,64,493,874,654,495,90,352,819,20.7,14.26,14.490000000000002
68,420,918,154,20,300,437,787,425,25.29,18.68,19.02
893,121,45,619,629,779,46,386,735,27.94,16.8,16.89
600,338,564,902,944,285,517,241,36,22.49,16.0,16.190000000000005
317,7,78,110,614,548,32,971,202,29.45,23.03,22.45
994,417,298,625,269,159,706,43,888,17.62,15.21,14.82
347,321,368,981,141,918,882,386,385,19.18,14.31,14.490000000000004
471,890,532,395,659,887,609,697,572,17.25,12.93,13.200000000000003
105,635,996,963,830,519,277,441,649,18.67,12.95,12.89
737,732,243,958,308,447,264,533,310,19.15,13.76,14.020000000000003
561,347,11,807,425,593,322,20,385,29.87,21.11,21.429999999999996
630,603,647,136,61,648,642,340,477,19.55,14.83,15.090000000000005
361,695,939,361,623,723,285,755,501,17.76,12.6,14.010000000000003
22,603,62,977,692,21,986,378,257,26.71,18.17,18.680000000000003
643,467,305,606,615,327,181,372,189,20.2,15.26,15.120000000000001
320,776,378,864,609,270,307,806,386,18.61,14.62,14.520000000000001
107,790,832,27,994,582,700,752,134,24.37,18.47,18.110000000000007
317,512,227,669,823,275,244,335,191,19.39,14.49,14.58
694,445,665,714,99,104,615,329,971,22.2,16.26,15.430000000000001
341,691,853,229,448,829,876,983,173,22.11,15.14,15.140000000000004
81,344,759,665,223,906,582,461,277,22.5,15.41,15.880000000000003
230,805,123,34,542,980,195,322,826,18.46,14.02,14.100000000000005
856,858,588,187,884,285,348,826,847,16.44,13.06,12.800000000000004
657,87,825,634,353,603,132,431,298,24.97,16.24,16.909999999999997
530,812,870,277,475,354,649,426,297,16.56,13.91,14.480000000000002
429,581,419,36,942,423,159,204,4,29.77,21.97,22.1
488,965,852,901,637,522,444,572,972,21.18,14.23,14.38
949,734,227,33,763,467,856,771,678,20.7,15.55,15.93
765,531,986,295,556,349,911,232,882,19.71,14.89,14.89
69,878,602,994,293,122,829,250,46,21.07,15.22,15.650000000000004
35,925,822,710,524,946,203,918,904,17.65,14.31,14.100000000000003
921,440,590,50,13,492,763,123,175,29.66,20.67,20.979999999999997
515,307,244,678,20,537,549,423,54,23.26,18.51,18.340000000000003
961,934,626,116,349,128,258,995,882,20.82,14.34,14.710000000000003
553,488,831,801,62,360,226,202,125,21.83,15.98,16.279999999999998
547,908,836,122,175,245,810,280,943,19.58,15.55,14.910000000000004
910,825,131,843,942,7,499,643,584,31.55,20.14,20.74
883,409,51,774,277,254,275,632,539,22.48,15.72,16.48
532,433,52,484,330,795,839,1,877,19.09,14.74,14.290000000000004
56,793,129,47,127,51,70,494,998,22.73,17.49,17.780000000000005
33,874,729,88,527,514,501,323,160,27.16,18.63,18.99
322,73,359,395,662,398,600,311,369,23.55,17.65,17.08
271,195,336,438,126,130,568,3,733,37.23,28.65,29.109999999999992
740,389,814,81,580,182,43,382,471,24.1,16.48,16.89
618,665,801,554,389,651,820,44,637,27.35,18.28,17.689999999999998
907,441,54,381,642,508,778,719,322,22.8,16.18,16.840000000000003
430,973,710,428,471,18,250,223,548,22.98,17.18,17.810000000000002
276,711,604,73,822,435,229,436,133,19.31,15.64,15.709999999999999
900,28,958,333,383,992,919,572,809,23.43,15.52,15.760000000000002
891,268,124,475,707,126,961,832,749,19.08,14.22,14.270000000000003
678,870,908,542,811,385,683,111,751,19.0,13.38,14.479999999999997
326,577,544,105,831,601,733,5,484,28.61,17.81,19.049999999999997
146,241,792,398,45,539,94,577,101,21.26,15.25,15.430000000000005
675,901,384,183,839,24,349,861,872,21.19,15.78,15.660000000000002
124,26,864,117,689,493,856,713,975,23.03,17.06,16.400000000000006
291,592,306,817,90,37,785,577,523,19.66,14.7,14.890000000000004
541,732,244,109,567,766,102,956,566,21.56,15.65,16.089999999999996
62,563,332,890,577,184,847,79,247,22.02,16.3,16.060000000000006
184,661,255,465,630,716,771,965,403,18.38,13.03,13.660000000000005
258,376,613,406,961,358,569,428,989,19.87,14.45,14.140000000000002
85,384,512,240,996,951,422,863,765,18.58,13.57,14.190000000000001
990,164,425,707,582,774,593,690,946,17.91,14.7,14.12
529,702,495,159,658,410,918,908,152,24.38,15.16,16.269999999999996
166,98,509,766,495,938,715,529,973,20.49,14.06,14.200000000000003
453,600,736,878,190,139,273,770,203,20.17,16.24,15.86
150,599,527,322,957,237,871,707,550,19.27,14.65,14.58
976,798,302,687,722,875,423,609,874,15.11,11.98,12.080000000000002
598,598,273,910,222,314,23,274,490,19.48,16.0,16.76
823,391,205,176,583,369,244,329,494,16.76,13.64,13.660000000000004
792,884,147,428,714,491,718,613,210,16.41,13.58,13.510000000000002
479,594,854,923,841,668,570,28,492,24.21,17.68,18.609999999999992
738,74,877,970,409,801,751,903,983,22.42,16.34,16.24
46,478,932,235,912,240,663,734,795,19.28,15.32,15.370000000000001
691,70,981,222,874,260,247,911,194,21.67,15.7,15.990000000000002
794,264,140,191,636,721,691,879,37,18.05,13.83,13.940000000000005
921,956,261,173,885,46,320,187,433,26.87,17.34,17.43
93,746,818,87,120,94,270,853,935,20.99,16.68,16.35
298,36,365,463,594,751,691,344,7,30.18,23.68,23.240000000000002
30,342,339,446,388,497,79,215,659,22.78,16.45,16.860000000000003
599,760,978,501,400,128,557,326,122,19.45,15.64,15.450000000000001
904,281,78,681,442,115,448,908,540,21.11,14.86,14.820000000000004
930,256,99,540,963,717,383,694,790,21.56,13.85,14.110000000000001
377,775,461,302,678,692,686,669,966,15.05,12.26,12.840000000000003
825,836,271,109,772,967,984,346,688,17.67,14.65,14.190000000000001
579,549,538,116,682,505,520,360,60,19.11,15.19,15.490000000000002
735,301,694,745,579,760,186,661,661,16.85,11.77,13.410000000000005
