n0,monte_carlo,monte_carlo_max_hop,two_hop
60687,1.12,1.07,1.0812792952192225
48930,1.0,1.0,1
35013,1.0,1.0,1
18158,1.0,1.02,1.0029911839124788
24398,1.0,1.02,1.031123614763593
843,16.47,5.04,4.896513333968027
44345,2.82,1.77,1.5466013242292318
65900,2.21,2.11,2.107960282601531
60780,1.04,1.14,1.1612771613079726
10592,15.82,3.42,3.520785181158816
43781,1.0,1.0,1
72649,2.02,1.9,2.0
5360,1.0,1.0,1.0033983371638877
49678,1.0,1.18,1.1075212921167477
22205,1.65,1.74,1.815953773978729
59247,1.15,1.36,1.2279066942878631
55389,1.13,1.05,1.080664439402879
20598,1.05,1.26,1.1284669454259963
22076,5.25,3.21,3.296583887431302
31196,1.6,1.27,1.361960306976301
6728,24.12,8.02,8.99911701168741
14542,1.0,2.49,1.4033455873035334
17357,5.73,3.4,2.8602264007831586
66357,1.38,1.07,1.0717748397435898
8300,10.05,1.21,1.2874317890051472
50287,4.11,1.27,1.2204690279684014
13326,5.43,8.1,5.624055760558805
38165,1.0,1.0,1
26864,16.12,1.21,1.250838556227297
29399,1.0,1.0,1
55280,1.26,1.21,1.25
11496,1.61,1.33,1.4094506100492388
34961,1.0,1.01,1.0053518297572757
27510,1.0,1.0,1
51975,3.16,2.01,2.011904761904762
36855,1.0,1.0,1
44782,1.36,1.2,1.3119104515738675
5661,1.0,1.0,1
26146,1.0,1.0,1
690,10.92,3.02,2.793377418383924
53895,1.0,1.06,1.018775027521059
7181,1.0,1.0,1
49652,2.49,1.57,1.602174347702253
64449,1.43,1.15,1.1333760920212537
18237,2.66,1.0,1.293224847195876
3077,2.2,1.83,1.5920343108190667
31029,1.08,1.15,1.1111111111111112
55669,1.0,1.0,1.0980741406528733
14686,1.0,1.0,1
507,12.42,4.53,4.8085366414001065
15890,1.0,1.0,1
75851,1.0,1.0,1.0936997714310666
25909,2.44,1.24,1.351136503224679
26614,1.0,1.0,1
43282,1.0,1.0,1.012306061753858
1081,48.64,19.22,19.36353971798719
10944,7.92,6.21,6.3303336654897455
17456,1.0,1.0,1.1832650339030555
70748,1.58,1.66,1.6666666666666667
2289,4.68,5.1,5.266766811249804
65641,1.24,1.18,1.25390625
11119,2.87,2.28,1.3241601688998983
75101,1.0,1.0,1.000484521072542
65108,1.78,1.3,1.3630246913580248
70462,5.55,1.3,1.3383838383838382
25975,1.0,1.0,1
55064,1.0,1.0,1.0949872032033967
9020,7.85,7.16,7.231159743222265
52184,1.15,1.12,1.1616175926488166
25187,3.76,1.49,1.2837907043148193
12244,1.6,1.23,1.2494550928354446
19052,4.37,4.27,4.328376391730069
22617,1.0,1.0,1
5400,3.43,3.48,2.4383706011677138
7100,18.28,3.9,4.139811090791882
35388,1.0,1.0,1
72752,1.53,1.47,1.55
19569,2.68,1.53,1.842695611801804
35168,4.04,3.53,3.3595814186177875
75403,1.0,1.04,1.0079111467945687
4487,1.0,1.0,1
15903,2.0,2.0,2.0
52739,1.68,1.6,1.5816053704408641
31036,1.81,1.78,1.8373547900809915
21199,1.01,1.01,1.0169339761192182
66179,1.32,1.23,1.3386650386650387
5640,1.0,1.0,1
47965,1.18,1.25,1.1444591676562932
68427,3.39,1.16,1.1908453121576497
74086,1.0,1.0,1.0938311766226485
11369,29.32,6.76,6.277469550265991
45507,1.16,1.14,1.1960979923895878
14413,1.0,1.0,1
47915,1.03,1.04,1.0192788312012235
59152,1.36,1.33,1.3024687325883604
27529,1.0,1.0,1
52713,1.02,1.02,1.0087619116985667
26053,1.0,1.0,1
75292,1.0,1.02,1.0087619116985667
2407,1.0,1.0,1
