n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
7585,6116,4376,2269,3049,9964.46,460.33,479.24000000000063
105,5543,8237,7597,9907,9965.03,779.53,835.7200000000016
1324,5472,9081,670,6209,9965.34,488.54,531.2400000000009
2775,7405,6923,2574,2759,9965.52,475.08,498.3600000000008
3899,841,1817,2169,8294,9964.24,642.78,709.8000000000017
9673,1037,6285,1665,4770,9964.73,614.51,638.3600000000017
3358,3674,6910,1437,4370,9966.53,532.35,599.5600000000018
3438,6496,4606,5597,707,9965.72,672.78,715.8000000000021
3268,86,6736,897,6206,9965.22,1003.3,1106.5200000000023
8056,2279,384,3878,6958,9965.23,553.8,595.4000000000008
1835,9778,63,1986,9481,9964.02,1003.59,1136.9200000000012
3238,3326,5410,135,1368,9965.19,916.93,1000.6799999999998
2182,8843,286,8205,1389,9965.12,763.84,834.040000000001
9387,8138,8807,3246,6883,9966.29,427.34,466.280000000001
1127,6523,3148,1530,9499,9965.48,542.47,613.9600000000003
2381,2827,9976,675,887,9966.33,823.27,858.760000000001
4423,9094,9934,2446,4396,9964.7,425.45,454.99999999999966
9425,560,1987,6592,3879,9965.58,540.61,582.9200000000005
2649,8272,705,5995,8553,9964.07,513.51,527.9600000000003
9670,9260,1421,5688,1801,9965.82,501.12,514.9200000000003
9570,5989,7394,3441,6589,9965.06,409.53,424.27999999999986
3256,9411,300,6208,9957,9964.45,588.6,621.640000000001
5385,10,7103,1830,3496,9964.94,2165.0,2763.560000000004
3632,7274,4417,5320,1455,9965.68,573.07,647.1600000000012
5032,4667,1688,8478,903,9965.6,582.18,613.8000000000009
416,6248,9182,7022,8148,9965.56,527.37,606.7600000000001
5670,4067,9273,1085,6963,9964.52,519.32,565.0800000000006
3783,1569,6568,8353,6110,9966.06,436.9,465.3200000000002
9182,6051,2279,4756,2802,9966.05,440.43,464.68000000000035
4242,481,827,2830,4308,9965.42,753.37,832.3600000000005
2690,1970,9937,2430,194,9965.32,988.43,1090.5200000000023
799,997,7379,3417,6371,9965.43,508.42,540.8400000000004
4820,242,5808,4669,2304,9965.18,727.32,766.040000000001
7879,9206,4550,2249,1418,9965.98,514.43,552.2000000000005
9108,4849,1932,1074,6880,9966.4,550.22,558.4400000000007
7395,2335,9206,6275,9636,9963.86,528.92,519.8800000000006
2770,4491,9785,9969,8100,9965.84,386.92,398.12000000000063
5715,1625,793,4535,8664,9965.04,629.5,654.7600000000017
2102,2839,1380,2657,3643,9964.69,614.64,659.3200000000006
213,3324,2881,7760,7482,9965.5,735.53,790.8400000000008
9691,9162,8937,6361,1363,9965.49,461.81,499.08000000000055
2835,8988,7898,9714,4299,9965.15,379.32,404.6
8772,1090,471,9519,9588,9966.22,560.03,565.2400000000002
7139,8918,5058,8576,8634,9966.33,444.97,488.12000000000074
8800,1074,9402,8882,4920,9966.5,470.18,491.00000000000057
1053,3674,2252,1690,1632,9965.2,678.34,745.4000000000001
8055,7430,990,8031,867,9964.95,556.73,587.7200000000005
9878,478,6113,3991,7514,9966.15,624.98,660.5200000000012
3786,6082,9390,8125,3983,9965.31,383.92,396.6800000000003
589,9780,1386,768,6713,9965.79,781.16,919.5600000000022
6662,9642,1129,1322,3098,9965.41,692.44,737.8800000000011
558,9963,2970,1383,1062,9964.26,612.37,656.9999999999998
489,5812,7704,8962,8774,9964.71,480.66,490.2000000000007
