n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,149,678,600,481,37.8,29.25,29.13
988,777,752,382,327,788,22,279,500,821,202,747,893,29.82,21.65,21.860000000000003
423,932,551,552,698,96,197,576,566,716,824,746,271,27.29,20.97,21.04
678,822,624,702,90,864,434,343,95,370,819,419,824,28.22,21.9,21.1
256,455,716,96,773,201,717,650,815,298,99,974,46,33.9,24.51,23.83
602,924,205,847,671,934,369,498,955,852,931,198,527,27.78,19.23,19.600000000000005
589,660,993,714,913,824,515,999,938,29,648,370,250,24.02,19.28,19.280000000000005
616,440,311,365,603,122,91,512,901,694,537,203,119,29.63,20.4,21.400000000000006
622,678,274,319,736,200,388,495,228,141,611,214,854,31.08,22.77,23.04
886,897,714,534,12,193,796,173,17,663,340,571,926,33.33,24.38,26.040000000000003
687,635,633,313,383,386,540,398,296,129,695,500,55,29.38,21.51,20.49000000000001
189,433,608,764,407,98,451,251,825,91,913,617,686,25.31,20.64,20.91
891,910,456,457,802,851,389,815,78,529,436,482,310,25.72,19.71,20.32
722,836,418,963,87,196,764,696,272,462,499,739,802,25.43,19.28,19.27
988,176,18,22,550,126,257,603,821,369,192,262,514,40.81,26.85,28.570000000000007
462,337,949,529,260,420,949,900,431,626,497,274,616,26.87,19.95,20.840000000000003
486,672,490,503,145,738,386,508,313,649,824,478,331,30.78,21.96,21.81
375,675,166,994,935,945,634,385,711,617,272,327,661,26.38,18.88,19.570000000000004
407,998,499,746,812,161,959,847,297,573,6,638,460,36.36,26.3,27.070000000000004
987,58,186,30,624,792,583,114,698,735,379,370,960,29.19,23.11,23.03
509,873,603,63,941,197,158,970,275,628,15,432,825,31.26,22.27,23.590000000000003
801,819,833,537,503,77,480,237,102,379,370,985,148,33.54,23.34,23.64
697,640,249,621,325,147,38,643,684,99,731,107,46,38.68,25.21,24.770000000000003
661,489,473,741,921,70,644,31,718,564,130,631,852,29.72,21.31,20.970000000000006
946,85,164,632,646,933,271,929,858,914,669,462,511,27.04,18.8,19.24000000000001
710,20,810,652,140,837,966,193,930,956,451,490,797,34.28,22.95,24.299999999999997
450,457,571,283,488,729,593,65,851,819,298,372,292,26.76,21.26,20.78000000000001
368,962,34,85,514,878,282,286,280,989,484,441,454,36.52,23.33,23.379999999999992
944,380,32,730,87,255,835,619,653,244,548,763,33,32.22,24.49,24.219999999999995
756,177,344,379,32,53,974,757,783,769,972,214,717,31.86,23.92,24.01
443,351,906,79,161,749,692,116,409,560,138,475,760,27.56,21.16,21.710000000000004
506,654,76,131,75,358,532,31,190,538,725,153,188,35.22,23.08,23.439999999999998
288,756,154,519,582,870,397,815,228,967,226,712,577,23.02,18.26,18.550000000000004
732,932,128,429,707,167,775,324,246,574,586,4,805,34.72,25.4,26.03000000000001
824,582,395,192,778,333,875,390,538,451,9,407,865,36.79,26.38,28.16
543,564,870,677,139,733,239,660,556,824,760,381,278,26.82,20.22,20.190000000000005
682,189,995,152,168,706,640,137,393,76,62,12,40,35.45,26.64,26.500000000000004
483,777,60,117,666,728,553,102,689,376,609,32,61,31.73,25.15,24.320000000000004
555,230,805,416,230,781,578,704,944,973,300,94,482,26.62,19.97,21.300000000000008
79,741,587,884,60,172,915,677,448,122,981,114,718,30.45,22.05,21.94
182,51,700,941,31,768,860,692,746,435,666,725,293,28.67,20.46,21.3
261,454,237,206,835,879,669,797,548,806,660,219,284,25.89,19.84,20.22000000000001
606,13,261,539,809,749,762,997,992,725,892,700,338,31.19,23.38,23.51
795,529,95,598,609,660,33,370,375,707,119,231,971,31.35,22.51,22.249999999999996
781,28,369,943,708,970,348,446,702,852,994,52,352,34.21,23.14,24.170000000000005
142,31,10,344,69,496,2,474,848,270,89,693,604,40.01,28.62,29.470000000000006
630,279,235,135,128,429,558,186,248,678,393,608,439,35.64,22.07,23.730000000000004
577,529,641,850,491,950,276,259,140,306,909,33,197,31.69,22.67,22.52
776,459,107,827,180,589,111,970,950,828,2,525,164,33.35,23.63,23.35
122,155,606,402,485,497,882,890,543,785,710,554,831,25.99,18.97,19.509999999999998
814,481,220,862,659,920,397,158,788,941,469,890,932,26.72,19.77,19.74
875,10,345,427,257,327,136,292,379,602,875,694,371,33.75,22.08,24.970000000000006
228,5,798,312,180,84,417,637,635,786,237,948,657,37.06,25.51,25.919999999999998
91,198,389,421,128,771,932,935,857,151,532,951,976,27.51,21.67,21.250000000000004
51,532,537,795,991,499,943,373,904,336,861,729,605,27.34,19.04,19.26000000000001
399,888,279,665,679,816,990,68,267,134,42,112,603,33.95,23.33,23.72
617,626,736,158,839,517,518,116,801,704,783,797,990,29.63,22.01,21.800000000000004
88,88,852,680,773,127,221,359,346,162,996,745,838,26.7,19.13,21.820000000000007
938,250,179,988,188,230,643,128,880,490,756,949,468,27.84,20.74,21.490000000000002
637,113,743,628,139,466,994,823,201,585,380,751,148,27.46,20.98,20.770000000000003
994,340,641,269,933,69,280,770,1,62,903,670,30,31.05,24.18,23.15
491,645,466,325,62,11,281,913,738,103,393,956,638,34.71,26.17,27.879999999999995
344,104,755,855,879,382,145,852,773,150,379,683,780,28.71,20.19,21.010000000000005
480,761,414,806,19,968,544,910,858,154,106,456,382,26.64,21.11,21.610000000000003
12,914,965,992,130,694,564,491,271,72,489,123,408,34.02,24.31,25.61
721,203,813,556,998,882,174,448,338,261,820,554,793,27.49,19.78,20.190000000000005
354,301,557,705,905,279,463,569,904,735,787,46,512,31.06,23.07,22.08
764,255,677,636,994,3,539,899,837,507,570,549,260,43.66,34.54,34.25
174,864,36,328,14,879,214,584,311,195,157,284,59,40.99,29.71,30.52
279,744,309,719,903,383,222,724,745,175,608,2,92,28.1,21.99,22.580000000000002
834,896,847,365,590,189,358,187,488,946,654,226,487,26.8,20.5,19.630000000000003
393,911,560,637,367,125,671,751,89,994,440,55,598,30.8,22.38,23.239999999999995
