n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
6311,6890,663,4242,8376,7961,6634,4969,7808,5866,9558,21.35,16.16,16.73000000000001
3578,8268,2281,4617,2289,1553,4104,8725,9861,2407,5081,14.15,14.48,14.63
1618,1208,5409,7735,9171,1649,5796,7113,5180,3350,9052,17.3,16.87,16.289999999999996
7815,7253,8541,4267,1020,8989,230,1528,6534,18,8086,23.04,20.89,20.670000000000023
5458,3996,5328,1031,3130,9298,3632,3909,2334,8896,7339,14.88,13.53,13.760000000000002
1494,1318,5243,8322,8016,1786,4938,9031,4769,2044,8969,16.54,14.23,14.370000000000001
5451,8852,3329,9882,8965,9627,4712,7290,1501,9769,6306,16.58,15.14,15.560000000000015
5194,9431,3966,4756,3012,3102,3059,540,4260,7807,1131,14.38,13.84,14.010000000000005
1471,2133,2450,633,1314,8857,6410,8594,4515,8549,3858,16.62,14.07,14.530000000000001
3525,9663,6871,9497,4509,7382,8071,5855,1349,5313,1889,13.38,13.09,13.150000000000004
7969,9618,5493,3119,3981,265,4440,1919,3612,6095,2793,18.54,14.99,16.419999999999998
5448,6981,1018,1648,2397,3584,741,9402,8752,9865,1212,17.61,15.51,15.380000000000003
437,2038,3088,9934,9436,1961,6409,1499,6064,1901,596,15.37,14.33,14.630000000000004
9920,354,3188,3030,2029,7851,3450,1000,373,8916,6973,15.39,13.66,13.720000000000004
1662,4258,1146,3618,1179,4932,5739,7144,2954,1000,8251,26.7,23.72,21.44000000000003
7653,645,9772,1653,6410,3266,4262,5874,7704,9335,2775,16.08,14.71,14.74
3332,951,2592,2653,5608,8674,4107,1920,9777,7246,2864,15.94,14.77,14.280000000000003
216,7727,6715,9324,8332,5102,5851,6367,4111,2513,9184,13.46,13.18,13.330000000000004
203,7503,1295,5503,748,8918,4601,2209,3934,7894,5770,15.24,14.54,14.480000000000004
9996,4716,5885,9671,2168,5083,6357,6789,1322,24,9741,22.24,20.98,19.390000000000008
3150,5478,2622,3922,3655,7342,6203,9308,6789,516,6590,13.85,13.37,13.59
9297,6852,766,2714,7296,1046,4247,2583,7313,8643,7983,17.04,14.58,16.060000000000013
9198,9895,1,637,8103,5340,5112,7649,816,6801,3080,22.5,20.49,20.630000000000013
8987,1367,2138,241,6583,6840,5180,55,3498,234,38,21.88,19.49,19.790000000000017
8656,1602,3120,1948,9967,3252,4954,4587,2985,1641,7792,15.13,13.63,13.9
6499,1332,357,4500,7421,1896,4202,2185,8533,5686,1885,15.89,13.71,13.73
2530,4561,304,693,666,3370,4254,9148,5156,6011,9297,14.91,13.76,13.940000000000001
688,9954,8101,7514,7134,6102,8813,2921,3405,6153,9619,14.72,13.21,13.370000000000001
4768,145,2268,2474,4446,5462,5529,6016,1535,5541,584,17.94,17.2,17.21999999999999
675,4417,2684,2448,9559,4743,5913,6468,8986,2124,4807,14.41,13.81,13.81
1882,7832,3927,790,5044,2942,8569,1161,4958,6605,5382,16.8,15.81,15.950000000000012
4902,6794,1780,1628,9188,7883,7766,5522,5630,2036,7849,13.73,13.61,13.480000000000002
1900,8154,6988,619,4946,5489,2550,2728,9248,6153,1424,13.85,13.68,13.450000000000003
1078,1387,3244,3621,1001,6304,128,1606,6452,9117,8503,14.15,14.17,13.919999999999998
4748,7348,8005,9582,3559,6931,1370,6034,3606,4274,9588,14.88,13.81,13.940000000000001
2729,7065,3144,5873,1884,1046,452,8614,7399,3304,1948,15.51,13.88,14.140000000000002
8144,6520,4202,3395,689,3537,2397,1714,3243,7510,6193,17.06,16.34,15.579999999999998
5925,8952,2479,1716,9768,7993,2431,9239,6650,6934,8539,14.49,13.03,13.3
8116,5283,8166,8169,3309,8893,9990,3584,159,5574,5214,18.7,15.65,16.16000000000001
5272,581,8603,2430,4208,9872,2554,6209,9551,4823,7707,14.77,13.76,13.79
1087,1386,8462,645,1087,3687,2138,665,4922,250,7349,14.13,13.81,15.460000000000003
5416,2632,2438,7548,6083,8273,6262,8680,8231,550,9402,13.68,13.22,13.110000000000001
1485,8486,9832,1251,6985,3376,4745,8772,9807,6845,7900,16.75,14.76,15.109999999999996
6366,9952,9607,3826,335,3,2981,4955,8304,9343,4169,16.1,14.79,15.499999999999996
5450,1075,8085,4292,4961,6685,6294,6286,1020,2683,2086,14.2,13.78,13.870000000000001
3914,4703,5472,909,588,7886,6846,2308,8058,9862,1337,16.23,15.4,15.929999999999998
2480,5779,6736,576,7639,6335,7518,770,1662,7715,2480,14.42,12.9,14.370000000000003
331,531,9802,2174,5306,1725,8997,5679,3194,6281,8033,14.2,14.26,14.370000000000003
1818,985,9996,7654,5535,2036,4855,2082,6351,4813,1991,14.06,14.86,14.450000000000005
8503,3098,625,6422,7283,6087,3120,7462,5841,1234,731,13.8,13.57,13.460000000000003
655,7965,4184,436,8520,9326,9368,3538,3762,1531,8231,15.1,13.7,13.750000000000005
8580,6883,8308,5002,1858,2386,6979,9273,6914,1376,1716,17.24,16.46,16.170000000000012
6809,1030,1625,6802,2558,503,7319,7062,6832,493,8136,20.24,18.19,17.46000000000001
5316,4138,1286,5775,1152,1988,5886,481,5659,5699,2914,17.33,15.9,15.899999999999999
163,3776,5993,1155,9774,2347,3407,52,3355,2018,117,19.99,16.31,16.640000000000004
4804,6047,403,9909,3815,2324,3063,7439,1841,7810,5643,15.02,13.99,13.840000000000003
4230,2132,457,3409,5934,5488,7755,4794,4855,9063,5357,15.65,15.25,16.049999999999997
