n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,82.28,13.0,11.959999999999994
367,814,707,93.51,12.58,12.11999999999999
965,861,757,26.22,4.94,4.88
667,944,542,73.93,6.31,6.4
29,860,476,81.45,9.61,9.040000000000003
794,965,255,75.16,6.98,6.5200000000000005
664,53,922,109.11,10.21,9.8
160,115,380,87.25,8.83,8.880000000000003
480,889,252,55.68,7.44,7.600000000000001
389,556,104,85.8,7.53,7.72
587,255,13,132.38,20.08,19.999999999999993
748,221,417,72.4,9.75,10.159999999999993
286,186,938,99.26,10.72,10.48
888,784,398,73.26,8.49,7.960000000000001
163,780,816,47.44,6.66,6.6
73,142,632,121.45,14.27,14.959999999999994
632,455,129,77.23,8.39,8.32
135,1,995,62.44,7.71,8.160000000000002
892,5,214,145.4,27.13,28.87999999999998
792,220,983,54.36,6.47,6.279999999999999
169,893,170,92.48,8.95,9.040000000000003
296,321,984,56.87,7.35,6.680000000000001
203,552,897,74.4,6.52,6.8
694,640,209,99.75,12.27,12.359999999999992
186,963,991,69.07,7.65,7.600000000000001
707,201,989,93.75,11.44,10.799999999999994
988,915,392,47.0,6.06,5.88
305,22,369,102.35,12.53,11.720000000000002
424,169,958,70.66,6.47,7.000000000000001
149,270,66,84.84,9.0,9.000000000000002
339,308,837,81.82,8.01,8.52
617,600,3,169.79,49.37,50.28000000000005
610,694,724,39.78,5.4,5.5600000000000005
346,67,317,118.7,13.51,13.959999999999992
363,838,313,89.79,9.0,9.160000000000002
492,713,323,74.97,13.88,14.079999999999986
189,492,483,82.31,10.85,9.359999999999992
721,180,58,107.09,11.53,13.319999999999993
262,998,961,67.05,7.63,7.120000000000001
23,972,767,127.73,16.14,16.48
366,865,413,62.3,6.29,6.44
18,562,806,126.12,20.76,19.39999999999999
428,374,385,66.24,6.31,6.32
592,861,9,146.97,25.37,24.999999999999996
463,47,724,109.98,11.66,12.680000000000001
185,638,978,91.49,8.02,7.4
977,201,121,79.12,8.03,8.08
773,251,951,71.87,8.38,7.6400000000000015
839,964,473,62.59,6.69,6.96
352,524,363,93.51,9.15,9.92
914,537,256,79.16,9.46,9.599999999999998
794,473,110,69.4,7.13,7.6
603,766,799,76.61,7.65,7.040000000000002
816,376,880,55.43,5.76,5.880000000000001
302,37,443,83.73,9.39,10.120000000000001
968,93,213,93.47,11.19,11.679999999999994
348,525,625,64.61,6.28,6.640000000000001
371,940,151,83.36,8.57,9.0
348,282,946,73.1,10.26,9.839999999999993
719,558,94,61.08,8.18,7.720000000000001
319,702,324,82.25,8.19,8.560000000000002
313,181,817,97.75,10.94,10.919999999999998
80,641,152,99.67,12.08,11.840000000000003
738,705,316,64.54,10.8,9.999999999999993
495,165,737,54.38,6.75,6.999999999999999
49,82,615,103.4,15.79,15.199999999999992
546,945,415,59.36,7.63,7.800000000000001
32,243,758,109.4,14.69,14.2
608,352,846,81.89,12.54,11.999999999999995
256,466,666,109.41,10.5,10.639999999999999
431,149,57,94.79,14.38,12.799999999999994
938,653,33,104.51,15.36,14.599999999999993
820,505,342,62.63,6.66,6.800000000000001
858,212,133,89.72,12.95,13.679999999999994
749,577,972,71.29,8.67,8.559999999999999
135,645,918,64.9,10.14,9.360000000000003
806,423,109,107.51,10.95,11.079999999999995
172,444,381,102.52,10.47,12.04
152,60,865,96.68,9.64,10.4
430,301,144,81.93,7.68,7.840000000000001
464,944,635,49.79,5.86,5.72
872,173,999,66.01,7.03,6.720000000000001
534,464,983,43.11,4.99,5.08
499,705,747,51.45,5.82,5.96
325,490,280,72.1,8.23,8.200000000000001
298,481,413,71.98,7.45,7.08
923,150,115,73.3,7.24,7.32
386,841,544,57.65,8.07,7.760000000000001
982,183,642,79.3,12.09,12.519999999999992
959,511,888,73.72,9.87,8.879999999999992
346,184,91,77.45,7.81,8.520000000000001
503,278,527,61.63,9.64,10.199999999999992
800,561,888,51.05,6.82,6.640000000000001
514,369,64,105.12,12.97,13.079999999999993
804,814,793,109.63,9.26,9.72
364,711,601,86.24,9.3,8.720000000000002
679,35,777,63.56,7.98,8.440000000000001
313,372,572,88.15,7.3,7.52
721,684,287,64.23,6.98,7.48
855,497,271,61.7,6.09,6.200000000000001
