n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
121374,160750,97861,70027,36317,48796,227163,177378,1686,42.48,24.16,25.319999999999997
88690,131801,121561,235483,158518,21185,87562,145298,245467,35.94,24.55,25.639999999999997
161651,183526,10720,190891,99357,44410,184413,248044,118494,38.24,24.64,25.719999999999995
249370,190071,110778,41197,44152,62393,13456,29084,34714,42.14,24.22,23.879999999999995
132715,228517,242176,259780,154777,16600,202954,180470,100575,39.8,25.04,25.879999999999995
206987,195584,232590,26652,240898,76330,53729,176746,58799,35.91,24.43,25.519999999999996
190239,207879,110560,233197,22993,202527,69922,238912,55021,39.96,24.45,25.24
103951,73710,89564,212208,11323,52293,185807,232364,1381,37.91,25.82,25.439999999999994
230522,107790,14362,234831,99304,221723,128899,36475,6155,40.62,24.74,25.639999999999997
62058,111339,192999,237610,223014,29372,252710,156459,1015,39.1,24.47,26.16
31780,200373,151702,51818,234698,223398,53229,86564,2163,41.3,24.23,24.279999999999998
233957,21889,34913,141497,240558,4578,131282,22239,150202,32.02,21.78,22.639999999999993
130217,140925,241415,51950,110128,18040,104368,50374,167435,40.97,24.78,26.24
200513,24488,183723,151991,38104,45234,246340,159616,188648,37.33,24.79,25.759999999999994
251219,10800,14201,70777,145505,179103,158959,223343,39139,33.49,23.12,23.959999999999997
195336,70336,193169,260802,150806,261610,8975,31807,227714,39.74,24.55,25.359999999999996
184934,105478,249278,237539,62072,42399,160203,132359,11280,36.03,22.29,23.599999999999998
192936,95930,221686,176717,136854,154732,148172,203063,180280,34.13,23.25,23.919999999999998
22738,227376,91015,28826,226501,231134,153128,95831,118305,35.37,22.69,23.599999999999994
55058,105426,52106,258492,248225,150584,195480,4814,99337,38.09,24.89,24.879999999999995
209550,159317,86169,161,113658,29283,55948,58118,116395,38.46,26.11,25.919999999999998
70683,85120,213568,23282,80518,165022,74681,27019,135660,38.81,25.09,25.84
205546,14460,6656,99976,204661,146914,211694,112364,130372,43.43,25.38,25.399999999999995
90722,185977,203891,65080,148380,193361,17374,111413,169830,37.89,24.14,24.999999999999996
60543,25106,252726,199423,105094,133661,97771,250568,225418,40.51,24.76,25.359999999999996
146922,96825,36473,174982,76099,44842,181572,221059,229511,33.92,23.41,24.16
