n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,24.05,15.41,15.414860771409167
37,0,149,678,600,481,988,58.57,34.63,34.732671067216785
777,752,382,327,788,22,279,37.27,19.93,19.544597639170856
500,821,202,747,893,423,932,32.07,16.85,16.728892105404206
551,552,698,96,197,576,566,34.43,20.18,19.846812634789984
716,824,746,271,678,822,624,26.06,16.11,16.178860131451913
702,90,864,434,343,95,370,27.04,17.77,16.953720494138874
819,419,824,256,455,716,96,36.79,18.92,17.990008180844704
773,201,717,650,815,298,99,24.47,15.73,15.23264743778968
974,46,602,924,205,847,671,30.28,17.06,17.4597155313054
934,369,498,955,852,931,198,25.29,15.39,15.682989199217866
527,589,660,993,714,913,824,23.18,13.55,14.118042804931374
515,999,938,29,648,370,250,26.01,15.23,15.435735068797767
616,440,311,365,603,122,91,30.77,17.65,17.387362050592483
512,901,694,537,203,119,622,27.82,15.86,16.01911240032388
678,274,319,736,200,388,495,31.7,20.21,20.957560267354594
228,141,611,214,854,886,897,23.56,18.08,16.971769548704753
714,534,12,193,796,173,17,52.99,30.74,29.84837074824158
663,340,571,926,687,635,633,20.26,12.58,13.018680190839348
313,383,386,540,398,296,129,42.09,21.58,21.42917733776027
695,500,55,189,433,608,764,22.91,14.03,14.371561841019568
407,98,451,251,825,91,913,29.8,14.88,15.445489300550868
617,686,891,910,456,457,802,18.92,12.77,12.60500522007764
851,389,815,78,529,436,482,25.94,13.77,13.8782683345638
310,722,836,418,963,87,196,25.7,13.83,14.045277135612409
764,696,272,462,499,739,802,19.07,13.34,13.300016531586657
988,176,18,22,550,126,257,61.29,34.59,34.49675897559244
603,821,369,192,262,514,462,29.93,16.22,16.68279804451759
337,949,529,260,420,949,900,28.06,17.09,18.516314291666642
431,626,497,274,616,486,672,21.5,13.32,13.118984214003234
490,503,145,738,386,508,313,38.55,19.69,19.153419315094002
649,824,478,331,375,675,166,20.58,13.75,13.646431525212801
994,935,945,634,385,711,617,21.33,12.67,12.183175592288743
272,327,661,407,998,499,746,23.86,16.94,17.210485703002096
812,161,959,847,297,573,6,67.54,35.24,37.30930800700533
638,460,987,58,186,30,624,32.73,22.78,21.26526369009407
792,583,114,698,735,379,370,26.52,16.36,17.189775942593922
960,509,873,603,63,941,197,31.31,18.85,18.970860126383798
158,970,275,628,15,432,825,35.19,20.5,21.2970016342324
801,819,833,537,503,77,480,26.28,14.9,14.894538165315792
237,102,379,370,985,148,697,29.08,17.98,17.29649518557821
640,249,621,325,147,38,643,30.81,19.14,19.568958165824615
684,99,731,107,46,661,489,34.16,21.13,21.159103878790145
473,741,921,70,644,31,718,36.41,22.19,22.096971612142447
564,130,631,852,946,85,164,34.7,17.92,17.422455777739444
632,646,933,271,929,858,914,19.73,13.37,13.223836009847378
669,462,511,710,20,810,652,37.28,20.8,21.070620225793654
140,837,966,193,930,956,451,25.06,14.48,14.730434686208284
490,797,450,457,571,283,488,26.85,15.48,16.081994447669103
729,593,65,851,819,298,372,30.2,16.27,16.552922018142787
292,368,962,34,85,514,878,30.76,18.7,19.12662200178773
282,286,280,989,484,441,454,19.31,12.14,13.08794205774391
944,380,32,730,87,255,835,33.28,16.8,16.83384928171467
619,653,244,548,763,33,756,37.07,22.42,22.669354776337443
177,344,379,32,53,974,757,39.43,20.87,20.929009505637026
783,769,972,214,717,443,351,28.49,16.63,16.92396504663451
906,79,161,749,692,116,409,40.62,22.46,22.538185420233717
560,138,475,760,506,654,76,25.85,15.94,16.12719963813775
131,75,358,532,31,190,538,26.45,17.84,17.17419078943542
725,153,188,288,756,154,519,31.5,18.1,18.339597735145674
582,870,397,815,228,967,226,25.68,15.83,16.883519773494747
712,577,732,932,128,429,707,26.96,17.86,17.269364197362705
167,775,324,246,574,586,4,47.68,24.02,24.31897996285311
805,824,582,395,192,778,333,27.28,18.02,17.58889486355782
875,390,538,451,9,407,865,59.25,32.45,31.53462410253109
543,564,870,677,139,733,239,24.47,14.18,14.793020833852026
660,556,824,760,381,278,682,22.3,16.3,15.841893966414927
189,995,152,168,706,640,137,24.27,14.85,14.696220459388407
393,76,62,12,40,483,777,48.6,28.7,28.881088118650847
60,117,666,728,553,102,689,37.23,19.85,20.87962542179049
376,609,32,61,555,230,805,35.73,18.82,18.53548052675393
416,230,781,578,704,944,973,27.93,16.47,15.760054077547839
300,94,482,79,741,587,884,28.22,17.84,17.99168208081291
60,172,915,677,448,122,981,35.37,21.04,21.386962489018124
114,718,182,51,700,941,31,40.4,25.46,25.37110130567174
768,860,692,746,435,666,725,17.12,12.04,12.275579738117472
293,261,454,237,206,835,879,30.24,19.41,19.227588268047487
669,797,548,806,660,219,284,23.48,14.49,14.69648702069822
606,13,261,539,809,749,762,46.45,28.98,28.56988481779843
997,992,725,892,700,338,795,20.43,13.7,13.255539385300912
529,95,598,609,660,33,370,32.36,18.54,19.565350072819506
375,707,119,231,971,781,28,38.98,22.22,22.64617202739977
369,943,708,970,348,446,702,27.32,15.47,15.106116063803338
852,994,52,352,142,31,10,61.61,32.96,32.49201348750381
344,69,496,2,474,848,270,40.31,22.73,22.423298589223556
89,693,604,630,279,235,135,31.52,14.86,15.506390539517223
128,429,558,186,248,678,393,39.46,22.42,22.907692554518153
608,439,577,529,641,850,491,23.66,14.71,14.332431290994997
950,276,259,140,306,909,33,38.96,22.11,21.58585809926184
197,776,459,107,827,180,589,29.5,16.96,17.140308653070548
111,970,950,828,2,525,164,35.51,21.48,21.074493669518073
122,155,606,402,485,497,882,29.34,15.77,15.298329898883635
890,543,785,710,554,831,814,21.56,14.24,13.147909613390425
481,220,862,659,920,397,158,27.67,17.23,17.108249860415928
788,941,469,890,932,875,10,46.99,24.82,24.794233360778495
345,427,257,327,136,292,379,36.79,19.16,20.819241195111267
602,875,694,371,228,5,798,38.17,23.56,23.196564023213657
312,180,84,417,637,635,786,41.36,22.57,22.573590973227827
237,948,657,91,198,389,421,32.35,18.29,18.497845121089806
128,771,932,935,857,151,532,34.47,23.66,23.13964359179705
