n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,44,87,140,253,830,518,214,410,657,31,470,499,140.17,52.39,55.52914632969862
464,399,506,586,196,918,850,412,91,496,239,777,20,717,273,532,417,485,923,140.26,57.57,57.61963209807762
933,388,743,116,678,264,99,833,64,395,635,849,386,110,676,59,346,240,707,151.04,56.89,58.87037457528358
88,509,925,665,529,923,212,595,827,145,621,65,552,968,38,500,718,198,151,130.85,53.26,53.50178807091093
968,880,592,467,746,598,902,455,292,570,365,875,899,436,138,162,782,615,99,123.19,46.16,46.45344558575043
544,706,321,718,365,972,659,863,506,515,638,202,316,153,364,541,291,522,672,114.83,46.94,46.586024643857435
73,827,924,877,519,934,718,558,225,352,249,929,12,302,351,225,273,34,433,160.05,61.77,65.99827713306944
260,385,305,854,722,912,426,179,673,405,119,170,954,679,872,998,26,206,996,137.45,51.67,53.57658636693763
784,164,307,119,13,815,782,389,350,856,174,582,446,926,237,142,419,577,456,161.81,63.47,66.10022356784957
416,427,82,602,71,295,734,97,34,87,679,109,782,533,539,368,157,827,958,149.34,57.96,58.37960801794903
517,499,725,152,618,64,194,17,934,143,348,395,674,587,123,761,306,359,333,162.65,59.23,60.3254409933607
988,374,3,661,855,510,215,62,896,632,33,904,988,889,777,827,836,593,176,149.45,52.29,54.719854351862246
182,345,993,441,452,123,85,205,619,229,509,830,484,809,158,390,124,111,594,141.72,53.41,53.95533553812599
738,463,663,129,736,450,526,742,92,732,950,482,577,403,836,369,466,230,52,128.03,51.17,51.60239646000715
202,50,456,114,110,216,742,4,725,615,626,928,23,670,372,849,442,540,95,140.17,60.1,61.76683153237426
991,766,773,614,514,838,722,582,205,513,234,331,538,393,761,532,662,200,6,140.08,48.77,50.884725605575106
296,627,303,930,81,761,328,949,928,412,229,647,303,81,560,429,762,378,826,117.96,45.9,52.71250108819158
964,758,870,328,528,309,640,851,980,365,802,916,302,667,866,111,200,496,378,111.58,43.65,44.050218447243445
387,981,599,867,940,319,210,297,406,627,392,862,941,700,536,958,707,745,364,102.99,42.85,42.95771875650273
840,692,619,599,370,689,437,200,501,842,541,519,858,83,275,167,70,510,750,136.95,52.6,53.78288846575271
887,277,429,798,119,639,849,844,280,298,280,823,845,516,275,283,909,647,421,121.67,45.69,50.0460069200282
250,370,251,988,253,809,516,765,468,255,239,832,830,610,537,849,200,376,508,123.98,44.76,45.634207860803556
799,108,812,114,397,86,670,174,798,580,437,942,46,805,931,140,22,624,195,152.02,55.68,57.6754857029352
701,270,89,97,473,470,889,685,927,289,947,579,94,129,621,366,885,668,67,150.52,56.44,57.04489984357019
327,809,39,855,941,85,879,140,669,823,375,848,76,834,236,742,37,614,809,139.16,54.71,57.091492887352715
326,227,303,761,366,990,334,67,532,921,116,938,738,624,356,444,163,160,261,131.29,51.91,52.685018696948205
914,398,152,441,745,800,66,102,547,227,84,300,947,180,345,767,203,111,968,151.92,54.65,55.69263947470912
52,58,569,805,753,181,844,174,572,654,334,302,903,248,753,512,490,113,576,127.71,48.18,51.18735792157157
735,958,84,140,953,767,135,230,334,223,417,178,173,138,780,450,62,711,908,148.76,53.84,55.08938796582965
459,599,683,628,294,424,833,958,447,592,703,918,754,944,380,708,577,727,501,104.38,41.61,42.44532308495072
889,375,752,864,798,540,191,316,272,696,968,487,853,130,859,857,283,511,650,128.47,47.69,47.62465948611836
994,518,546,807,959,524,296,826,222,582,539,400,785,138,844,500,662,487,127,112.24,44.14,44.96075559813085
298,403,32,35,889,380,518,967,303,355,384,715,28,636,146,850,704,14,81,179.34,71.38,73.58788026636888
847,189,459,593,970,130,786,987,861,435,577,645,592,988,898,110,381,514,40,132.31,47.01,48.3402455917203
615,732,671,377,366,108,969,327,665,104,488,863,173,661,241,488,373,590,354,131.08,47.61,50.30156913758744
955,380,771,827,439,383,760,643,686,39,752,144,951,726,678,911,666,320,62,132.71,51.55,50.02763500779819
33,982,238,522,369,495,375,487,574,177,308,142,662,272,804,23,802,451,759,160.29,59.35,59.29779220075308
294,598,700,267,465,861,303,296,412,880,509,457,672,644,91,511,919,669,449,131.18,48.28,48.17717632059179
349,139,592,994,754,110,370,734,614,682,467,370,481,586,392,208,559,535,726,117.45,43.92,48.7614646595435
