n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
33481,46993,69473,3801,61030,32643,6796,10223.43,59.54,63.769999999999975
20558,14838,48731,61481,32318,49906,71271,5274.18,12.57,12.039999999999994
13365,75227,32680,1718,28407,53497,36632,8867.23,23.8,24.80999999999998
23865,51044,20919,9428,18188,58305,16606,9183.84,26.7,28.820000000000004
17333,232,696,27453,28243,21739,21821,10323.08,222.67,238.25000000000014
37919,41110,26068,70677,26840,23811,25805,3726.0,10.69,10.460000000000004
50229,39162,2827,47341,54382,21752,19097,10313.51,88.87,84.82999999999947
34578,8537,43496,39499,443,44288,8653,10314.79,160.55,165.75000000000014
40626,46576,40116,63012,41391,24218,63074,6606.2,11.75,13.28
61936,23084,7471,33578,2997,46877,52991,10318.71,59.56,63.020000000000046
2368,71967,54896,47996,49330,75827,1189,10335.14,114.02,122.5199999999996
59352,6124,23713,25758,15600,32255,60582,7447.02,20.05,21.500000000000018
45138,67173,46503,68773,32885,60666,14162,4553.47,11.72,11.969999999999995
48142,38779,4801,56751,11951,27326,44661,10329.8,65.49,60.20000000000003
67224,47530,19424,44559,36133,71453,12068,10107.03,34.82,34.29000000000002
40953,41523,40130,23262,10249,19512,40541,5484.27,14.14,14.759999999999994
63411,21171,6363,10611,69930,53200,4171,10011.56,49.4,47.04000000000005
31108,45066,32795,59724,55280,19087,7301,10306.75,79.3,86.60000000000005
4288,64692,43802,27139,17114,73930,17403,10314.48,78.23,79.0399999999994
54240,13976,22127,56958,48889,19561,7703,5168.55,10.36,11.969999999999997
55134,38641,18507,59395,22189,68445,59446,3000.04,9.2,9.309999999999999
63983,41641,62789,35918,38144,61614,52925,934.09,8.41,8.33
19202,14753,49414,69697,23513,65447,44365,7328.12,20.31,19.34999999999999
23608,11683,64469,35692,67525,71840,65906,3724.72,9.1,9.2
47359,8271,46622,4498,40068,47635,73310,10322.42,68.21,73.61000000000006
36811,63659,34715,38515,44574,23415,1517,10324.34,72.31,73.93
62167,71695,32858,42717,35872,60678,37857,2690.58,11.4,11.149999999999997
65581,46736,45597,35897,45296,53538,45881,6104.43,13.72,14.989999999999988
22606,58954,47746,43822,67913,18593,69381,4857.63,15.54,14.570000000000029
21780,26037,47451,62552,37074,10333,54608,9607.66,27.79,29.420000000000034
22521,67692,55154,39671,72510,35481,3620,10326.13,54.17,53.73999999999998
25637,20974,57811,23690,28709,23662,5486,9909.8,43.54,47.23999999999938
61811,29654,21724,7096,17501,14526,41595,7747.0,22.56,20.53999999999999
23795,63263,25344,71869,4673,54459,60991,3520.57,11.01,11.399999999999995
46019,49846,9434,26786,31175,49022,86,10319.11,176.43,192.36000000000018
45943,53133,36507,53745,15083,71728,49005,5166.98,11.42,11.779999999999998
4726,72080,39502,12428,38703,71463,67193,5782.12,23.27,25.67999999999997
44482,38429,46087,16929,54932,53640,73914,2902.5,9.48,9.389999999999999
70567,48423,61272,18626,20548,50167,73906,6311.62,13.94,15.58999999999999
