n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,869,57,93,86,369,855,173,753,828,685,874,315,257,620,217,621,117.5,49.4,49.991503818155316
36,595,697,162,441,653,402,822,740,880,521,972,380,557,958,455,514,274,922,114.43,48.97,49.393603881219796
36,891,28,372,476,954,326,929,389,433,913,905,538,168,573,181,241,236,24,128.08,54.36,55.97803348301427
180,332,177,139,522,522,368,526,690,573,186,915,456,815,424,752,537,928,930,105.09,41.49,44.64786152480548
781,372,808,607,362,370,879,984,456,165,977,772,409,732,756,472,670,543,255,94.03,43.71,43.660754214781555
501,285,947,510,512,527,851,815,362,677,904,465,921,924,472,359,581,743,942,86.48,40.18,40.165996053974474
570,741,467,498,674,227,963,332,834,716,855,170,897,929,631,274,791,933,491,96.97,43.87,44.20153056875929
316,310,980,818,723,851,516,575,530,519,667,630,602,416,319,748,212,500,524,101.18,43.97,45.4758989093871
375,956,700,638,903,77,803,840,349,743,8,929,834,195,762,108,60,588,668,152.81,66.37,68.0173294011213
50,279,605,232,698,896,937,108,772,534,139,874,272,250,844,215,966,901,61,118.44,50.59,51.033105642724266
433,919,734,777,32,58,371,368,176,255,688,24,84,117,977,69,25,41,746,133.96,61.58,62.77372424313781
940,21,382,261,130,832,958,160,752,188,535,708,1,394,603,44,813,253,155,125.42,49.84,50.16607446459736
994,37,4,352,960,630,642,760,765,115,292,345,500,31,315,459,564,784,619,142.81,63.99,64.88612371524029
757,46,923,270,773,411,883,636,722,157,484,981,230,95,676,703,323,858,104,123.2,55.96,55.316911932943576
24,458,807,895,970,130,530,598,799,402,498,527,335,147,895,982,349,265,268,108.07,45.82,48.59917042858867
620,993,429,668,18,716,571,982,143,686,58,259,34,134,165,174,98,464,650,142.18,60.38,62.70016490009541
237,520,938,725,956,32,252,238,731,455,75,256,82,605,233,639,810,819,638,113.83,50.62,50.96704498902014
726,368,262,700,433,285,538,768,4,154,36,393,418,164,113,524,741,89,246,159.66,70.68,70.92138834263235
104,102,20,186,768,237,107,222,25,533,685,475,464,317,548,657,389,217,701,134.69,61.78,63.23387951501946
928,778,986,215,746,825,444,435,523,21,595,605,52,902,428,951,537,595,185,127.94,55.14,58.618132482031456
942,96,679,821,491,374,19,531,983,943,121,625,375,296,706,954,381,315,19,121.43,47.75,59.38174225084575
895,701,422,103,107,313,203,860,793,688,845,16,831,462,61,420,652,497,474,125.8,55.44,56.27671955274518
213,910,602,628,75,5,291,24,381,313,957,740,78,224,773,502,196,118,585,143.23,63.85,65.92989941517168
382,401,733,474,143,771,353,404,908,124,260,124,125,82,631,870,342,656,400,104.36,46.8,51.172814139492075
982,217,709,107,25,633,674,481,795,44,740,722,509,297,366,982,468,144,817,107.14,51.88,53.788907058737706
383,275,495,538,886,489,736,977,745,823,429,954,503,856,696,303,404,237,160,101.18,42.69,44.16068372963319
500,610,265,561,437,712,695,715,940,86,599,745,837,589,98,72,364,180,558,120.45,46.85,48.934694658933054
