n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
30939,39753,13522,51912,62767,20312,11809,8718,2597,52637,72011,10338.64,80.19,86.65999999999994
37929,7713,29088,68201,70343,47218,36265,22631,13917,34304,28101,6299.79,22.27,22.32000000000005
3360,34112,35618,25353,21603,40612,37963,48810,11366,44224,50847,9930.16,46.32,43.64000000000004
66316,32620,23303,32417,62074,36699,11710,71780,39353,945,38265,10328.17,309.97,340.5599999999992
75021,40863,66633,25575,54256,55539,37775,56497,59162,21144,30569,4544.91,18.03,17.07000000000001
39991,34033,5667,10626,6071,60643,36756,68009,70073,61766,44937,7747.85,22.42,21.57999999999999
19013,25634,8708,54105,26564,57822,36215,24078,46639,57137,42030,7114.05,15.9,17.029999999999998
73207,26045,42406,13235,8075,29998,36369,31118,16009,43393,23270,9492.47,37.25,33.95000000000004
38132,60164,3365,5611,46803,10827,37445,42876,2383,42311,37879,8361.72,53.12,47.88999999999934
42162,20042,53795,10191,38457,25089,58214,38272,17883,32774,50021,7851.89,29.33,30.589999999999996
20827,43425,75116,1231,47621,5871,59609,22225,47866,47542,38054,10327.1,96.86,102.5200000000002
74901,12727,57583,27162,55568,27252,14892,7777,8153,7244,22107,10334.12,105.41,115.67999999999998
19613,5359,71595,64312,32644,42130,4662,16026,69368,38391,53650,10224.23,75.18,74.4399999999999
26248,62621,26446,31701,57516,53821,64479,4832,28712,55210,58130,4955.34,19.42,18.250000000000018
32582,56077,28274,65349,24603,4148,4824,33343,33211,31770,68901,10328.82,88.08,89.37000000000003
27271,30338,54674,34299,18573,42600,6720,41224,74100,15316,74672,7857.07,29.48,32.04000000000008
52817,5308,64787,50786,12177,56375,27645,75013,21686,44117,38824,8883.44,23.84,24.500000000000018
61764,41292,55048,69209,28211,35166,44371,51404,65062,9749,36710,5068.24,14.81,15.389999999999993
25068,5838,51747,16729,35316,7927,21923,60892,74606,61890,52917,10336.8,57.17,59.68000000000007
51176,28644,429,27681,20544,1718,33729,15189,51876,49949,29141,10325.04,128.4,136.04000000000022
72169,6999,26433,21220,43338,73711,61801,68997,57624,3459,10353,10231.14,69.9,72.64000000000006
4480,14800,64072,73505,33679,18187,5423,47522,10445,68548,1382,10327.31,91.0,96.39999999999955
38920,45470,9795,11159,71221,59476,49959,26915,40785,50938,30631,9303.23,33.71,34.90000000000004
63786,52436,12467,10118,15001,47956,67171,56879,54511,58227,8771,10123.41,36.53,35.97999999999998
25670,39623,62741,55373,15489,73176,21938,48706,21341,23114,19569,7336.31,21.05,21.95
42802,64783,44379,33896,71023,639,22112,729,40870,15853,71427,10322.09,115.24,118.60000000000012
14527,63767,63471,68984,9920,68251,32170,53893,38463,46765,30042,10310.78,51.73,56.04999999999999
23647,221,6936,41061,71314,61214,74493,40062,66409,57770,57942,9903.95,38.53,40.820000000000014
51354,18437,32990,47471,44570,17465,56806,10821,18866,23287,37403,10129.56,51.49,52.610000000000056
48757,25885,75495,45932,12250,10100,52762,23550,43207,48744,42817,10019.94,33.43,32.03999999999998
22888,39397,3037,2634,68673,11627,47057,12897,20770,23907,64912,10317.02,172.95,185.41999999999996
75217,10079,15312,22547,62800,29120,39697,53229,31120,64203,28982,9700.09,31.5,32.69999999999999
40589,48184,30194,42810,70415,69436,59229,52457,66359,52515,41042,5991.65,18.74,19.04000000000001
37194,57447,53944,1727,32936,24103,70804,60101,73549,47749,52978,10219.11,45.59,47.780000000000015
50940,3659,20454,67017,8875,60056,45534,40925,11972,33803,63367,10034.98,53.47,48.52000000000005
29119,62501,8688,19493,31240,9054,39218,17385,6145,21406,52154,10329.62,56.45,60.88999999999999
71714,70581,34384,2428,68729,32163,20646,12682,26933,4161,41486,10321.03,60.4,59.66000000000002
10740,15960,35471,8029,37887,22586,19555,54389,17038,10657,73394,10208.21,73.38,80.01000000000002
47750,340,72398,20418,65870,53991,20211,28187,39074,63463,66531,8680.55,35.56,31.700000000000017
8886,49279,22024,21419,33563,67480,51291,70431,39696,52510,43046,10335.88,206.05,212.34000000000015
22316,50699,8116,55454,3676,36516,2490,39845,19990,11248,20535,10031.41,30.98,31.24999999999997
15199,2015,30411,30313,72551,1128,62482,69761,24260,59284,49736,10316.65,239.51,228.4599999999991
44070,22619,69510,24635,14045,62247,46764,39996,54186,4879,27787,5368.76,20.67,21.78000000000006
33511,40290,62584,44452,10919,30937,41423,13573,5012,42250,69087,6729.02,41.03,37.28999999999954
62409,46276,10683,23217,5656,65285,68043,71518,32751,5107,26325,10312.98,64.15,60.240000000000066
9351,44091,18065,40442,15306,66526,66755,118,9370,29639,35942,10320.72,166.67,197.31000000000003
2394,4495,1377,62663,18987,27936,47164,32664,45215,39076,50916,10307.04,142.88,146.7199999999995
52773,4461,22657,54040,64709,8378,66929,66706,39160,73380,37077,10311.72,67.4,63.94000000000005
27208,57331,42184,22920,28142,2352,62732,57306,36168,43430,53361,8054.44,24.93,25.910000000000018
53682,42101,27546,33552,36653,66993,11352,3942,52827,34546,37636,4553.75,16.89,16.509999999999994
17354,40996,11369,21756,12075,27735,33239,28327,65436,14945,44629,10332.32,50.38,56.66999999999952
1042,59719,74720,26703,21819,12256,32002,68036,12494,14942,41431,10119.44,69.41,65.98000000000013
38876,74350,19760,9923,23497,3567,23734,27021,34462,4568,42522,10315.54,50.13,49.850000000000016
43010,47747,21280,22527,28176,6489,7005,21044,7534,34327,64731,10332.41,52.91,58.859999999999935
13662,26159,18061,51418,62753,71585,64996,70859,42429,47473,56360,9290.95,39.62,39.020000000000095
53190,4746,4965,23754,20042,46946,28737,38885,31230,47669,75211,10339.98,83.82,81.04999999999946
25498,45098,50291,47668,70198,14663,29426,24986,45643,24253,70058,6413.74,19.37,19.960000000000004
27867,2778,3533,15437,25052,38911,42154,70917,65186,5420,40138,10325.98,125.45,122.0000000000001
51488,21461,18296,49243,60784,45958,46651,766,58511,17864,58647,10316.91,241.51,263.6900000000003
3901,54843,27718,15060,43320,38735,73176,7122,10275,63130,21147,10321.93,74.11,73.45000000000002
69073,8002,23737,31594,43603,2566,2997,50174,57272,30324,18120,10317.1,139.87,139.8699999999995
5594,17560,23981,37428,30606,57035,41205,70903,48751,22295,45289,9283.86,38.05,37.530000000000015
71348,75036,45204,33817,43919,70467,4211,71313,19939,47948,74788,10326.12,49.51,47.990000000000016
25811,64790,61758,15653,9691,25700,20836,18777,72235,18334,6741,10333.62,101.27,100.2
70607,45376,10555,6167,19557,71279,23071,34491,7507,38692,62319,8673.46,30.79,32.87000000000006
36804,27408,61929,37027,69409,8184,18408,37728,54653,5897,347,10227.69,110.69,119.35000000000005
45426,69384,47227,9443,26241,56803,10491,55634,4253,37162,26062,10324.88,64.19,70.4400000000001
25685,22538,26469,10580,12213,1388,472,38199,68130,67852,68819,10203.25,49.92,52.379999999999974
55582,8495,12121,68587,44371,22088,26220,66928,71996,8110,8150,9088.46,36.42,37.42000000000005
8448,18242,57180,17759,13634,67779,42509,67326,44481,36317,17426,10015.47,36.67,37.33000000000001
15491,9227,672,20585,5657,35693,71467,55695,39875,47093,20002,10232.5,47.2,49.23000000000003
68779,47513,70304,59900,32450,59302,22359,63236,71330,3392,73133,9497.1,28.35,31.42000000000001
74732,25412,34273,75188,59202,43609,21227,39850,21036,41454,39341,8894.77,30.78,31.52
41431,27404,69913,63437,38280,35268,48296,21735,41313,12742,30542,10007.38,46.54,46.27000000000005
43059,25452,23133,57837,12560,40649,4316,68301,736,6091,342,10321.67,122.37,126.31000000000012
72852,23398,29209,32179,48874,51571,50650,31692,57862,56664,38095,10125.17,48.34,49.209999999999994
66557,11671,45049,5720,12599,24209,7261,53266,617,51439,21487,10322.75,108.1,105.36999999999948
56908,5802,73101,29182,49015,44980,66637,45800,17384,74,45405,10326.51,223.31,255.3300000000002
47658,12666,49616,75079,28108,64215,46122,75193,56724,72451,11965,5073.15,19.02,19.420000000000005
51435,20666,11328,58835,50800,68809,27619,3576,12072,37483,13165,10222.47,74.83,71.40000000000008
16541,16646,59843,57384,45803,53356,41644,52603,40505,51890,13488,6098.67,22.94,20.29000000000001
44660,49227,66751,10074,63908,57027,48247,29805,75476,21432,56067,7849.34,25.44,24.769999999999982
37311,16220,43936,70063,4658,68164,31202,24188,62744,30330,67890,6101.3,16.94,17.099999999999994
46489,55305,57624,54773,69680,16242,64820,1539,56492,46876,61548,10215.6,61.68,57.54000000000006
36762,25834,18493,43657,47172,20029,34747,70943,73946,63464,17805,8780.14,24.58,25.36000000000001
64241,50476,62546,45591,66627,4171,57000,33336,24502,70254,23072,8369.27,27.44,27.61000000000002
2314,60228,74986,39954,17358,5888,267,30491,44557,20291,41333,10342.57,139.66,146.7900000000001
42996,58889,75281,30223,35896,7398,8311,4678,57805,14563,31822,10217.29,55.18,58.06000000000003
29463,62009,70182,8273,71356,21388,22813,25725,711,25374,67283,10323.49,127.26,131.97000000000006
24965,28807,1841,65682,63253,42855,45745,34767,75229,53195,75665,10320.53,303.25,320.52999999999963
17266,44348,15540,32930,34594,12596,7543,44257,7421,50417,9024,7856.31,24.04,22.630000000000006
27115,32515,6639,64156,50771,48070,9187,11129,19251,58460,56102,10245.29,44.09,44.97000000000001
67222,49164,14092,22391,18914,4535,22260,59734,69850,69034,61867,10326.21,115.43,121.10999999999999
57839,48029,74128,56710,32375,32771,35405,74809,973,35036,52202,9596.68,38.27,34.70000000000001
73876,43527,37535,15629,20647,67284,24640,21230,51168,71274,16929,4451.09,17.98,16.97000000000001
24101,24785,73697,9413,70875,9345,40138,4078,10564,66248,60403,10312.89,147.25,155.53999999999942
12319,69428,932,36525,34682,25790,24591,15290,33488,52284,35370,10329.2,109.76,126.77999999999888
69207,35649,829,13368,52294,47514,21317,64413,45032,24949,64307,10315.73,76.73,75.15999999999995
32091,21618,22026,43751,4180,27646,24741,70578,60974,69410,42296,9593.18,30.67,31.070000000000007
16763,22505,47866,75785,67330,56325,58884,47757,42981,10239,60222,6302.66,16.8,16.43
