n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
17611,74606,8271,33432,15455,64937,58915,61898,49756,27519,12302,10236.76,33.73,36.130000000000024
63944,3715,51093,56723,276,58377,34908,29984,13399,41606,4009,10327.16,257.19,290.4000000000001
2925,3335,70964,1206,49965,28390,55327,3806,69157,29057,57394,10332.2,214.95,245.74999999999892
64987,72464,30550,45311,30260,28676,60241,37982,2816,54549,72935,9383.33,38.64,38.52000000000012
13107,24367,38848,15845,43607,65640,55326,66547,24883,39763,37245,9710.2,39.65,40.260000000000055
65452,66228,51557,4525,62944,31816,52990,54304,22676,48119,71932,7852.43,23.84,25.080000000000002
49113,11333,57535,66640,14146,21456,68280,51544,48565,64185,3876,10319.27,59.08,59.32999999999997
61514,5699,40439,75782,51589,22328,22097,65829,29745,1612,26151,10228.03,57.4,59.209999999999994
70728,71871,30431,53012,67341,45065,75732,46304,60179,35294,71826,5586.96,24.84,22.500000000000057
748,50290,67174,16940,67984,73578,26933,55848,7356,63058,47806,10333.58,131.37,136.0399999999999
74710,72666,26193,66154,54185,63560,46765,54319,45361,207,70579,3719.01,15.71,15.399999999999995
70793,43402,60050,3666,30094,23227,72188,23695,12006,72224,33461,6809.7,18.31,17.479999999999997
4254,9234,10909,2187,59375,1908,36857,32710,35211,14350,24197,10311.74,101.3,98.9799999999999
45144,38048,9111,21950,20922,33451,69124,22039,35771,38599,59598,7949.99,23.59,22.339999999999993
42205,65076,62098,14967,3097,40895,50666,45002,55170,24646,33871,5475.01,21.85,21.23000000000004
14255,33221,66861,27405,56577,2728,29540,2341,52076,19197,4630,10126.3,43.37,44.17999999999998
21001,58414,66362,55923,71395,28914,67711,59093,29254,68668,4023,10337.71,69.93,72.90999999999998
51760,75477,42106,55875,7705,39138,16473,27804,6218,40158,9270,10106.51,45.27,44.25000000000005
10019,40679,39043,20736,54548,74047,33077,17090,1111,73494,4969,10220.9,91.44,91.90000000000015
28520,74747,60404,22481,66699,4905,49541,26267,45472,12979,26969,10113.07,64.85,67.69000000000008
75154,56747,25443,64533,13687,51126,38806,66074,65509,2254,42643,10211.55,66.27,64.05
52733,36877,2371,20573,26326,42957,73838,17713,44445,56261,27922,8160.2,22.74,22.57
34935,12636,49706,71778,45069,70035,63504,69798,30754,8561,5295,10208.95,56.9,55.48000000000002
11099,17434,22242,21830,70544,27914,35128,43546,66307,33461,48248,9602.1,34.8,32.54999999999998
44413,44601,14930,38170,30826,64067,17740,72243,13667,42038,5129,10210.82,51.64,50.67
53293,9593,49837,19310,16386,44682,15032,49550,10046,74813,72125,9394.43,33.74,33.800000000000026
29322,74182,10714,34960,47827,38738,73983,70031,14983,60000,36330,10113.99,43.53,45.389999999999986
14120,5996,38762,1622,1906,12017,54202,15086,5245,24631,31409,10342.52,93.55,85.4999999999994
55183,21236,15146,59101,21939,31643,20833,13478,57029,49581,71162,9902.89,59.35,54.219999999999494
