n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
1949,4854,4458,1068,3030,4947,3883,5125,4758,2016.43,176.74,203.04000000000022
536,4961,107,6860,3843,2124,4512,1919,1570,2014.98,357.79,411.0000000000008
5874,3852,4431,6852,4502,3902,3253,5235,7053,2019.14,174.18,163.15999999999985
1233,1899,5200,1242,7111,4285,3194,6072,124,1993.59,93.67,100.04000000000026
5500,6367,524,1305,6211,4842,350,2467,6390,2016.62,508.47,630.9599999999997
254,6746,7090,2207,3872,4872,5888,3175,5850,2012.78,65.27,72.64000000000011
6456,3497,3235,5964,6561,4726,3642,1098,2994,2017.6,109.56,108.88000000000024
798,293,1113,4054,1777,2113,5505,3573,6381,2015.14,190.55,207.91999999999976
5133,7006,2466,3450,4155,6827,3161,4702,2874,2018.0,70.6,78.40000000000009
4375,4792,3338,4786,1903,2758,5586,234,7015,1994.21,178.14,165.24
2291,4962,5499,5698,1336,5723,7050,2673,4438,1995.65,96.12,97.88000000000012
4685,4662,852,5847,5369,1729,5185,6812,4698,1995.32,100.74,97.7200000000002
2187,2334,1019,519,3948,6995,5232,3960,725,2013.46,116.84,128.56000000000006
2818,6558,545,3362,1235,164,2407,3499,6297,2015.57,85.53,90.68000000000004
3401,974,362,4956,5034,6239,368,3094,5885,2014.56,183.44,210.00000000000028
4803,2711,4512,2286,4140,1932,295,2536,59,2016.38,307.12,371.4399999999999
630,885,4913,4387,257,1616,3341,2388,5000,2015.9,320.57,369.79999999999967
2157,1279,5650,347,7108,2783,2570,2950,1133,1954.56,76.53,76.16000000000008
7059,3094,3086,3771,4260,3163,5274,7101,4879,2018.3,100.29,100.63999999999996
5578,4581,840,5080,6647,4153,2222,3532,5196,2014.73,207.95,234.4800000000003
5900,5862,1946,2466,3583,2115,4269,2482,4492,1995.91,68.04,65.63999999999994
2776,93,6458,3401,4751,2579,164,3084,5044,1934.81,65.59,68.80000000000007
4826,5178,1091,492,5189,5139,2723,3819,2891,2016.2,258.49,284.2800000000003
5564,2888,4987,5791,2284,6045,4010,181,4828,2016.54,114.62,119.88000000000002
496,5537,174,3024,2057,5144,3738,2446,4855,1995.13,102.0,110.48000000000002
4927,2621,1453,2981,1517,2561,6210,3024,6912,1936.22,59.44,62.08000000000003
4879,2163,2460,6449,3089,859,6326,6660,220,2013.4,473.22,584.9600000000008
4663,5601,6022,1076,2539,4096,1823,5355,6584,2016.54,106.04,112.2
2206,1955,2685,1535,5554,3565,5321,5718,794,2016.26,553.77,769.2800000000002
834,4921,2637,2734,5529,6828,1838,3591,6633,2016.32,83.8,94.76000000000022
7008,1386,654,2758,6079,5326,1786,4656,3695,2013.09,327.35,394.24000000000075
2216,1843,6447,990,277,4338,1563,2581,6609,2013.47,473.23,613.4800000000005
6850,6868,4709,1503,7075,2282,2786,6612,6782,2014.69,77.74,77.35999999999999
5258,700,6604,5073,2828,4829,1062,3451,2391,2015.5,274.26,336.3600000000001
4246,6503,6962,2221,3806,2837,5195,3415,2378,2015.57,200.22,228.24000000000055
3438,4655,3354,291,3385,1277,1634,38,3910,2013.11,405.66,495.68000000000023
6820,5100,4179,3558,4578,5875,1819,264,6107,2016.1,337.01,404.12000000000023
3741,6854,6171,5431,6127,4251,2367,4455,2794,2015.58,94.6,102.72000000000011
1863,7057,557,7028,4822,2351,983,6637,2003,2012.81,83.32,88.03999999999995
369,287,6577,5682,4196,1625,3521,4726,404,2017.76,444.77,560.4
107,3940,6105,989,1407,4122,2456,1958,5430,2011.11,321.67,379.0800000000003
162,4300,4399,3389,436,5014,930,2796,1027,2010.54,110.66,115.60000000000002
2068,7058,4431,3909,6648,6408,502,2882,1808,2017.14,408.35,522.2800000000004
1616,1001,4379,6691,976,1403,1961,6485,2242,2012.7,84.53,83.88000000000007
6603,1052,6746,61,3993,5149,4676,7066,3279,2016.45,763.69,1161.2800000000045
409,6197,2223,2033,2200,5063,4319,4257,3465,2015.86,347.16,414.9999999999996
417,3873,2646,6361,6713,14,7020,449,6350,1732.62,28.31,30.68000000000002
1039,378,1020,408,560,3955,270,6999,5838,2023.43,925.09,1554.3200000000036
705,4222,4113,4014,2587,1286,2577,587,2877,2016.33,280.85,316.12000000000063
3160,5299,3191,4805,2491,2955,2170,1565,2693,2013.32,64.39,67.83999999999993
3511,1013,1045,4550,28,5865,5923,3114,6515,2012.69,109.5,111.04000000000015
654,4642,1462,351,3057,3775,4951,5327,6411,2016.12,327.42,379.36000000000024
4434,3115,5215,6563,355,5103,3535,434,3050,2011.37,118.77,141.4800000000001
5140,4064,6226,5757,2580,3444,5686,3426,3775,1698.24,37.27,36.48000000000001
146,2007,1791,4389,2212,5694,4832,586,6579,2017.89,226.04,254.5600000000003
3480,1838,3488,1067,230,2667,3065,4579,6479,2013.12,537.29,668.9599999999999
2147,994,3802,5657,1008,6661,5992,5425,6961,2018.41,212.1,249.95999999999972
4343,6491,3083,5468,889,6010,2608,4619,4357,2012.58,215.42,234.9200000000002
844,6648,4814,5870,40,3879,1175,1933,6343,2013.49,230.15,243.3600000000004
3184,363,4318,752,4622,813,5400,3078,1467,2015.08,404.57,505.47999999999934
