n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
1949,4854,4458,1068,3030,4947,3883,5125,4758,1630.84,62.92,62.56000000000005
536,4961,107,6860,3843,2124,4512,1919,1570,1650.73,114.45,117.70000000000022
5874,3852,4431,6852,4502,3902,3253,5235,7053,1540.76,48.43,50.33999999999998
1233,1899,5200,1242,7111,4285,3194,6072,124,1228.58,31.49,33.31000000000007
5500,6367,524,1305,6211,4842,350,2467,6390,1660.61,169.58,177.98999999999984
254,6746,7090,2207,3872,4872,5888,3175,5850,1342.11,24.71,26.860000000000028
6456,3497,3235,5964,6561,4726,3642,1098,2994,1573.56,35.01,36.520000000000074
798,293,1113,4054,1777,2113,5505,3573,6381,1635.9,50.29,63.02999999999996
5133,7006,2466,3450,4155,6827,3161,4702,2874,1246.07,27.68,27.650000000000027
4375,4792,3338,4786,1903,2758,5586,234,7015,1560.45,50.84,51.31
2291,4962,5499,5698,1336,5723,7050,2673,4438,1539.16,35.98,33.42000000000003
4685,4662,852,5847,5369,1729,5185,6812,4698,1442.04,33.67,33.88000000000006
2187,2334,1019,519,3948,6995,5232,3960,725,1600.47,42.73,42.440000000000026
2818,6558,545,3362,1235,164,2407,3499,6297,1426.74,30.74,32.42000000000001
3401,974,362,4956,5034,6239,368,3094,5885,1655.39,68.29,65.15000000000008
4803,2711,4512,2286,4140,1932,295,2536,59,1658.23,108.6,108.40999999999998
630,885,4913,4387,257,1616,3341,2388,5000,1652.28,107.13,109.29999999999995
2157,1279,5650,347,7108,2783,2570,2950,1133,1334.12,28.91,28.340000000000018
7059,3094,3086,3771,4260,3163,5274,7101,4879,1488.55,35.48,35.010000000000005
5578,4581,840,5080,6647,4153,2222,3532,5196,1654.03,69.26,70.87000000000012
5900,5862,1946,2466,3583,2115,4269,2482,4492,1274.55,24.71,24.559999999999988
2776,93,6458,3401,4751,2579,164,3084,5044,1274.15,25.94,25.80000000000002
4826,5178,1091,492,5189,5139,2723,3819,2891,1659.68,78.81,85.22000000000008
5564,2888,4987,5791,2284,6045,4010,181,4828,1562.54,38.24,39.32000000000001
496,5537,174,3024,2057,5144,3738,2446,4855,1474.24,36.66,36.77000000000001
4927,2621,1453,2981,1517,2561,6210,3024,6912,1213.5,23.93,24.170000000000012
4879,2163,2460,6449,3089,859,6326,6660,220,1659.8,148.1,166.3900000000001
4663,5601,6022,1076,2539,4096,1823,5355,6584,1487.51,35.87,37.35000000000001
2206,1955,2685,1535,5554,3565,5321,5718,794,1657.18,198.33,215.42000000000004
834,4921,2637,2734,5529,6828,1838,3591,6633,1473.69,31.74,32.34000000000005
7008,1386,654,2758,6079,5326,1786,4656,3695,1650.69,107.95,114.26000000000028
2216,1843,6447,990,277,4338,1563,2581,6609,1654.7,165.38,175.9700000000002
6850,6868,4709,1503,7075,2282,2786,6612,6782,1475.2,25.71,28.440000000000005
5258,700,6604,5073,2828,4829,1062,3451,2391,1655.31,97.75,99.44000000000008
4246,6503,6962,2221,3806,2837,5195,3415,2378,1653.89,68.87,67.86000000000013
3438,4655,3354,291,3385,1277,1634,38,3910,1657.15,139.36,143.42000000000004
6820,5100,4179,3558,4578,5875,1819,264,6107,1658.49,110.85,118.93000000000008
3741,6854,6171,5431,6127,4251,2367,4455,2794,1456.09,33.44,34.28000000000004
