n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
50494,55125,5306,33936,67013,63691,53075,9283.81,40.31,40.34000000000002
39755,62468,46930,28631,66150,18254,36941,2380.01,8.96,10.270000000000012
18316,12429,32834,69804,19262,40651,12945,5786.22,15.08,14.800000000000006
9665,43279,61884,73375,13199,46372,56907,6716.28,15.13,14.989999999999995
41444,26801,72420,62522,58024,68334,34143,3105.04,10.91,10.460000000000003
8163,71919,1840,12225,52274,149,64694,10319.1,187.52,201.99999999999997
43664,31969,42625,8255,25043,74384,29059,8775.25,19.42,20.410000000000018
31275,18677,71170,58716,11955,10544,41950,7444.76,18.25,17.480000000000004
66576,64131,14294,39511,72255,38153,16359,3718.15,12.41,11.799999999999994
71754,43614,70816,26634,71726,37703,58325,2076.99,9.58,9.639999999999999
12010,50449,41555,75451,31733,38054,24100,7038.2,15.95,17.559999999999995
24823,24475,4321,34086,62459,9055,11773,10228.9,38.25,39.70000000000003
17068,19601,5064,10518,70857,51287,68756,10103.18,52.84,51.180000000000014
36127,68392,30867,28206,54974,36072,59056,4543.82,9.67,9.46
64573,46840,10796,42509,15119,63759,43944,8368.86,36.46,37.50999999999951
24953,31855,2124,35525,15353,28896,48766,10305.96,71.18,67.87999999999997
22345,43586,55853,8151,13186,19183,28675,2897.43,9.47,9.68
5928,75217,70018,9698,3499,16311,24709,10316.21,128.09,137.86999999999992
75491,15688,51276,11997,48514,15210,4769,10024.77,53.13,56.159999999999954
2835,25505,24244,16239,62814,27600,8006,9591.09,79.56,75.31999999999887
2986,71334,55786,13303,34068,9175,28944,10130.16,52.19,52.45
9433,39460,45913,57156,23634,8000,66012,8045.07,19.52,23.000000000000014
61227,5161,13227,51285,26129,34096,46996,10332.44,64.52,68.77000000000008
61632,74680,22206,26661,7608,20736,21227,8351.05,25.92,26.100000000000033
44867,69399,32858,15363,57974,22913,1730,10230.52,44.71,47.69
61816,53727,74594,66663,40821,46812,50940,5457.69,17.3,16.179999999999996
32890,20108,73478,1630,60024,10364,44029,10304.73,67.89,69.91000000000012
5989,71345,36815,17673,31474,63154,46166,5774.51,12.77,13.369999999999996
37732,47081,17346,40671,50858,54318,10580,10206.28,54.88,57.90999999999996
199,25206,43830,20981,31380,29241,58737,10336.15,81.73,86.03
49630,74468,54317,4134,52725,74379,54817,10318.51,59.89,63.26000000000002
6131,21715,58373,8373,33977,20668,58505,10320.54,69.35,75.90999999999998
69150,63866,73584,9,5100,64825,42722,10223.65,46.87,49.7
40902,61196,6534,54412,24641,71901,10940,8049.69,27.8,29.22999999999997
17107,1930,52666,54720,41441,444,27987,10319.31,80.14,85.08000000000004
1873,309,69251,12816,24963,15584,26019,10321.27,132.92,131.31000000000006
39638,36697,23884,13130,62338,51995,10662,9792.89,41.3,38.040000000000035
2863,36007,59372,15175,33618,17487,68270,10313.18,68.34,69.61999999999999
45488,15087,20242,36491,2434,5544,5329,10327.74,83.03,87.94999999999949
26966,34035,73184,41250,48089,74379,5505,2698.91,10.52,10.960000000000008
64813,60118,57074,48817,70507,23368,27242,5274.4,12.79,13.16
49227,38146,1166,18147,19794,35569,43700,10312.61,105.21,108.38000000000002
44238,48129,12282,44335,4674,5400,35339,7850.63,42.86,39.41999999999942
21477,19584,37949,47304,51746,71890,16992,4448.84,12.69,12.489999999999997
38457,15059,62660,31418,6325,40354,23538,9695.83,34.64,34.77000000000002
68557,9288,39671,52844,43059,39220,54358,6807.11,14.54,13.979999999999993
14241,13028,73509,63068,62128,44181,45043,4029.57,11.29,10.62
16295,62794,15205,65239,55906,4957,39571,7331.95,22.45,25.580000000000037
43919,20403,21830,73988,49226,11393,8629,7424.78,25.13,26.069999999999943
11097,25957,28974,8015,50438,1029,12855,9797.13,41.17,44.80000000000004
51617,72938,68026,37987,58791,64044,28475,7436.5,15.7,15.289999999999992
55448,10965,48277,28853,34198,21834,56521,6921.69,17.67,23.80999999999994
25158,46991,15074,8369,3620,68919,59193,10314.91,78.65,76.89999999999947
26435,15585,65154,52160,33617,27162,5518,8761.41,28.4,25.990000000000002
28297,19182,13714,25948,60084,49549,47401,7232.87,31.17,34.769999999999484
71616,19835,13729,63950,19451,73912,53203,2584.87,9.11,8.81
55474,68318,64933,42265,65331,65358,26475,3722.47,8.82,8.750000000000002
71147,28675,1272,44593,41714,42182,4648,10340.2,127.25,131.92000000000002
68826,19446,33670,20434,49676,38585,61660,5984.06,17.58,17.390000000000025
8697,11094,67702,5166,8697,29503,17104,9299.1,18.72,20.629999999999985
5325,39380,2003,58797,43331,21061,19506,10319.85,337.13,343.3999999999983
60389,48669,66191,50099,69442,65854,4406,10306.11,77.13,78.15999999999997
75218,11881,67895,10008,55884,27014,37966,10326.12,64.71,67.45000000000005
70178,54767,63204,50930,30614,2684,31,10322.32,353.06,396.1600000000001
23851,39641,66434,74745,33352,43605,8601,10216.43,55.68,48.28999999999999
64685,34341,39689,53486,50352,50289,8160,5882.31,19.37,18.860000000000024
21468,16688,31319,37629,43781,7278,4709,10209.21,71.25,75.86000000000001
63088,54770,18468,64465,10698,19840,46238,8665.92,29.62,29.59
53888,4611,61116,50683,60146,6164,13301,10307.84,79.98,81.03999999999998
61720,19840,2651,4255,17393,42455,13800,10322.87,74.45,76.57999999999953
71977,45438,25555,50254,64267,14548,7885,4458.55,11.09,10.469999999999999
61235,44284,16295,38847,16660,50809,38509,5072.07,9.78,9.459999999999999
15932,68027,24789,5004,51383,58271,48703,5369.63,17.88,15.920000000000034
24966,59699,46734,9874,5851,5240,63722,10315.3,124.0,120.19999999999997
33473,3493,68165,74613,74946,28308,30101,10326.45,91.57,91.79999999999993
12252,65852,68643,55064,66467,40017,14869,6841.13,14.2,14.509999999999994
19095,55832,74188,55319,11014,13731,54478,4546.58,12.26,12.830000000000002
8247,13003,54416,20467,4024,58552,56503,9793.08,35.4,37.18
54659,3949,65093,42532,33106,10294,46203,10320.89,105.81,101.47000000000003
9218,15909,47088,3850,45278,45597,23318,4547.88,13.5,12.839999999999996
1306,30211,47946,9242,18781,27260,423,10328.62,240.33,259.7599999999997
26842,16146,941,38438,48382,3230,30521,10323.97,479.42,522.6199999999999
18597,24509,59512,14731,62481,45147,33845,6094.45,14.58,15.699999999999994
17060,3661,27278,47479,43910,62045,38355,9304.17,30.57,29.489999999999977
38842,72509,42858,24123,10591,13445,69891,10324.18,36.28,37.88999999999997
40339,20500,49360,19257,16414,29205,41404,9092.76,32.77,34.960000000000065
66628,31829,31019,24109,38149,48819,55022,7631.96,15.28,15.52999999999999
6062,17332,2693,51616,10213,9595,17304,8658.76,18.46,20.48999999999999
55080,39241,72191,54624,18649,55337,39063,4852.06,10.75,10.849999999999998
46473,11082,32513,58302,48399,69364,7583,7420.04,25.64,25.449999999999935
49339,53559,1104,54686,42030,57841,26737,9488.45,34.7,31.34000000000002
48705,38444,61720,11934,24308,14236,36303,6308.18,13.59,13.799999999999995
14700,73161,20169,58479,52268,24298,55273,8653.84,17.55,17.959999999999997
56585,22903,32500,59434,44615,68596,18686,8564.12,25.05,23.420000000000005
46578,60612,11337,63345,26691,38630,241,10314.42,119.58,126.05999999999965
58862,60556,1019,28669,39132,15002,39473,10321.64,201.5,205.8499999999994
71461,20476,55601,61791,12131,65231,30456,4537.34,10.65,10.299999999999997
71269,53124,36711,2833,15837,35399,5314,10314.06,123.02,125.38000000000004
33,33629,52222,68957,51935,58272,13373,10304.35,195.06,218.8400000000002
33109,46376,37145,25694,11175,4646,9234,10310.73,125.22,121.25999999999961
