n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,149,678,600,481,75.02,47.48,47.88212525718996
988,777,752,382,327,788,22,279,500,821,202,747,893,58.93,32.61,33.98478813933821
423,932,551,552,698,96,197,576,566,716,824,746,271,50.62,31.04,31.926026193379666
678,822,624,702,90,864,434,343,95,370,819,419,824,50.53,31.91,30.62318748272806
256,455,716,96,773,201,717,650,815,298,99,974,46,58.26,36.53,35.54840487587273
602,924,205,847,671,934,369,498,955,852,931,198,527,51.14,28.33,27.63080516379273
589,660,993,714,913,824,515,999,938,29,648,370,250,43.43,27.22,27.10226272221399
616,440,311,365,603,122,91,512,901,694,537,203,119,45.74,31.56,31.479127451510536
622,678,274,319,736,200,388,495,228,141,611,214,854,62.6,35.56,36.272351520031904
886,897,714,534,12,193,796,173,17,663,340,571,926,69.09,41.88,41.0606665736486
687,635,633,313,383,386,540,398,296,129,695,500,55,55.96,35.52,34.24018919072614
189,433,608,764,407,98,451,251,825,91,913,617,686,44.23,25.78,25.99022440246575
891,910,456,457,802,851,389,815,78,529,436,482,310,34.99,24.51,25.026448216237156
722,836,418,963,87,196,764,696,272,462,499,739,802,39.55,24.93,25.09196273886814
988,176,18,22,550,126,257,603,821,369,192,262,514,83.23,48.62,49.266807149231504
462,337,949,529,260,420,949,900,431,626,497,274,616,45.01,27.43,29.51426676196602
486,672,490,503,145,738,386,508,313,649,824,478,331,52.16,31.25,30.780970769252992
375,675,166,994,935,945,634,385,711,617,272,327,661,46.67,26.17,26.524278996308848
407,998,499,746,812,161,959,847,297,573,6,638,460,83.31,49.81,49.863781024916314
987,58,186,30,624,792,583,114,698,735,379,370,960,54.1,35.36,36.301663993510935
509,873,603,63,941,197,158,970,275,628,15,432,825,60.23,37.19,38.27202842728286
801,819,833,537,503,77,480,237,102,379,370,985,148,47.19,30.59,30.22259156540676
697,640,249,621,325,147,38,643,684,99,731,107,46,63.78,37.68,37.0899743516921
661,489,473,741,921,70,644,31,718,564,130,631,852,58.23,35.52,35.06361794734084
946,85,164,632,646,933,271,929,858,914,669,462,511,47.85,28.39,28.384447623945714
710,20,810,652,140,837,966,193,930,956,451,490,797,53.7,33.81,34.12221510653546
450,457,571,283,488,729,593,65,851,819,298,372,292,49.45,31.86,30.90334974744254
368,962,34,85,514,878,282,286,280,989,484,441,454,46.52,28.86,29.22411528608287
944,380,32,730,87,255,835,619,653,244,548,763,33,67.1,38.67,37.678246376844434
756,177,344,379,32,53,974,757,783,769,972,214,717,61.02,34.25,34.47329123184863
443,351,906,79,161,749,692,116,409,560,138,475,760,51.12,34.44,35.4856260849913
506,654,76,131,75,358,532,31,190,538,725,153,188,61.24,34.97,34.80332840822665
288,756,154,519,582,870,397,815,228,967,226,712,577,48.36,29.0,28.731151939276764
732,932,128,429,707,167,775,324,246,574,586,4,805,67.69,39.41,39.59641658207324
824,582,395,192,778,333,875,390,538,451,9,407,865,81.16,47.37,47.24449156228058
543,564,870,677,139,733,239,660,556,824,760,381,278,41.54,28.12,28.62522738729007
682,189,995,152,168,706,640,137,393,76,62,12,40,73.01,41.99,40.93596338439218
483,777,60,117,666,728,553,102,689,376,609,32,61,59.46,36.43,35.82677561615781
555,230,805,416,230,781,578,704,944,973,300,94,482,41.7,25.3,28.988807458934357
79,741,587,884,60,172,915,677,448,122,981,114,718,66.4,40.25,38.84709937817959
182,51,700,941,31,768,860,692,746,435,666,725,293,51.79,32.07,33.77228341752765
261,454,237,206,835,879,669,797,548,806,660,219,284,47.12,31.26,31.500697676575
606,13,261,539,809,749,762,997,992,725,892,700,338,65.36,40.8,40.1338473672368
795,529,95,598,609,660,33,370,375,707,119,231,971,55.19,32.12,31.366020980898817
781,28,369,943,708,970,348,446,702,852,994,52,352,60.72,39.08,38.53364638479268
142,31,10,344,69,496,2,474,848,270,89,693,604,79.81,50.2,50.64038635556318
630,279,235,135,128,429,558,186,248,678,393,608,439,61.34,34.1,35.15737174041197
577,529,641,850,491,950,276,259,140,306,909,33,197,55.75,35.05,35.40436287566632
776,459,107,827,180,589,111,970,950,828,2,525,164,55.92,34.72,34.918026006799145
122,155,606,402,485,497,882,890,543,785,710,554,831,48.66,27.2,26.786987977738544
814,481,220,862,659,920,397,158,788,941,469,890,932,50.95,27.77,28.445950447768727
875,10,345,427,257,327,136,292,379,602,875,694,371,75.15,41.53,44.37841316494537
228,5,798,312,180,84,417,637,635,786,237,948,657,70.59,45.2,45.273643337355914
91,198,389,421,128,771,932,935,857,151,532,951,976,58.31,36.77,37.14047888700447
51,532,537,795,991,499,943,373,904,336,861,729,605,47.93,28.85,29.318012507885275
399,888,279,665,679,816,990,68,267,134,42,112,603,52.71,35.39,34.414051475613185
617,626,736,158,839,517,518,116,801,704,783,797,990,44.92,32.08,30.201451963564814
