n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
1933,2484,845,5908,3244,3922,1269,738,544,162,3289,4500,2370,20.83,18.48,18.549512824546653
6557,6268,482,1818,4262,4396,2951,2266,6387,1414,6773,869,2144,30.53,26.12,25.63764561130079
1756,210,6790,5248,6608,2132,6557,2226,1584,1350,2538,2372,5136,34.94,28.23,28.222590727448434
7105,5995,7001,6951,3050,710,6920,4963,2764,5502,3177,4144,2038,17.44,15.52,15.796129998754466
1456,2026,3879,2293,731,6700,7090,4486,6885,2459,59,2391,4688,30.82,21.3,21.68222917471153
5774,2553,6947,6268,4164,1598,3391,3471,4906,2360,3531,3697,1321,29.75,21.61,21.771697678996713
1910,2499,2127,6656,6532,354,664,379,3790,5131,2297,4250,4379,17.5,16.01,16.101094308901217
5308,3860,5741,2808,1188,5519,1602,544,3381,1660,5202,5182,3613,18.38,17.05,16.79004689313108
2263,1504,2914,3571,6118,4823,2626,5197,4575,1627,2650,827,6876,19.87,16.47,16.40072192639518
504,5801,1874,2273,6268,4769,5041,7062,1944,1000,2712,1454,2383,22.93,19.3,18.80779046014769
3760,210,350,2925,5712,676,2340,6020,5531,2679,148,2644,2367,30.68,23.83,24.471050099616566
2635,1252,6350,5340,3362,7056,5083,5570,6700,636,2403,5060,1568,17.63,17.04,17.06018505195876
3638,2392,1117,2048,3126,4905,1301,2714,4694,76,2976,366,3725,26.96,22.44,22.90116298937606
1389,2991,6420,6589,2971,2378,4681,795,3598,1697,3473,1703,930,27.94,21.2,21.172762207290287
486,509,452,6038,1381,4878,5544,1225,4968,334,4474,4019,4773,18.99,18.71,18.33306924803063
2040,2633,291,1001,6839,4335,2399,6338,3353,5338,1640,3913,1652,21.65,19.39,19.417796621571252
1981,3594,3363,4029,302,1794,3450,3633,2036,5303,3504,6807,1767,14.16,14.25,13.908522028912877
4084,1537,259,301,2083,2075,1985,4306,1704,6326,1896,3417,2143,22.07,18.3,17.71443220997234
1160,2662,420,2576,4631,957,4667,3301,5349,5357,6478,5876,6100,28.45,22.19,22.25630197494974
331,4049,3174,761,3523,1727,4688,1355,2757,2426,5381,3860,6549,28.29,24.05,24.071189771308234
5263,2580,6675,3440,4325,1763,5363,6565,5619,6562,2197,2773,3212,14.58,14.42,14.616157262607844
4066,609,7033,2294,5143,5475,1566,364,3234,5075,1045,6281,2207,18.49,17.3,17.28111855853176
5465,7014,495,1370,5634,5203,3805,4662,3868,6115,3307,3198,1790,20.08,17.74,18.081313847298357
6537,26,1730,1284,107,4997,2108,949,3242,6634,6305,6414,3121,26.72,20.51,21.287647306369635
1821,4510,437,1652,1326,5500,4983,2708,6704,4606,6337,6425,3862,19.27,17.19,17.658746947307254
4312,3601,216,647,280,5696,4870,925,4004,4594,7083,2104,4981,20.75,19.01,18.70212256920408
6341,1136,338,2970,652,6288,4284,86,2432,6862,2841,6779,612,17.36,17.09,16.471606534177084
697,4451,3717,3122,1682,6450,2549,3183,1914,6215,3986,7008,3277,23.94,18.99,18.646306666797447
779,632,937,5086,6540,2997,4198,3554,3406,7027,5826,6361,3639,14.81,14.09,13.9564932905545
548,5149,1604,5217,2476,6852,3921,3460,968,6540,4573,1371,3044,22.94,19.75,20.042949902702805
1333,1444,5789,1223,2675,4048,7043,2773,2118,4438,39,5820,1382,18.71,17.03,16.884201202904183
45,5309,2554,990,4464,907,3985,6440,5862,4923,3966,4311,620,25.72,21.33,21.53869097666668
4265,2010,3368,6943,2403,2922,1877,6280,1477,7077,5133,13,5543,23.96,19.94,19.251886111979555
433,4993,2566,4457,3825,6409,4655,2503,7106,4150,6445,3610,5021,20.38,18.35,18.797265054020414
5058,3621,3209,1152,2061,6316,4891,2966,5423,2785,1091,3550,676,23.3,21.09,20.54446854857658
4961,1179,5532,6627,5096,1455,2337,3047,1617,4718,6503,2870,5529,17.08,16.46,15.888385557515882
5085,765,631,3297,5289,1471,2700,5359,3046,2676,1430,2462,189,15.5,14.94,14.874230669289968
4946,164,4292,6181,6797,726,6562,2941,6612,6659,806,1298,1494,16.06,14.93,15.135491987179096
4785,4057,5414,4701,629,6227,957,1409,5337,3925,5532,6104,1820,23.05,20.25,20.616769527320923
5061,6444,6809,5408,2481,6985,5634,3326,4907,1945,4012,5763,1811,17.68,16.53,16.298293673034394
2536,3011,1887,6108,2675,4400,5134,4339,3701,6576,3278,4147,3282,16.29,14.55,14.69176381176408
6696,2565,2324,3590,3371,4817,107,2058,1506,4425,3756,5679,4596,25.98,23.6,23.688099787345937
5036,6766,2984,3311,3183,5105,228,1278,4188,554,3753,5165,2845,16.4,15.65,15.690976624824092
4946,6522,2557,748,6189,2112,3960,1819,5242,3906,4944,6372,543,23.19,18.42,18.19328692301295
1218,1952,565,2451,1086,384,1337,3259,6475,4766,5576,5084,4482,19.13,17.63,18.11151452230799
5841,4411,2149,151,4295,2010,1290,6154,792,1683,260,2592,671,16.29,16.0,16.349466878539495
997,2216,501,5270,2367,4994,5173,5750,1411,5991,1222,5367,3399,17.98,15.35,15.424102762897451
1064,5809,5893,666,4587,2984,5683,21,5928,4524,1276,4116,3374,24.17,20.8,19.927940873144887
1263,1761,6916,2442,3966,4158,555,3079,1376,1338,2097,4217,3205,19.06,16.89,16.975356229357196
4401,5588,2481,7058,3281,2690,1394,3168,507,3465,229,2282,5539,26.72,20.37,20.88996553932217
155,2490,6467,1249,703,1283,949,6951,4991,6745,125,1900,1894,24.08,20.13,19.51348198940473
4534,70,3905,5886,4360,1516,6762,3705,5994,5787,5599,5712,3108,14.35,14.18,14.239952962604917
2754,6942,1413,6830,4344,4810,1539,877,3890,5072,2922,2499,5298,35.14,30.3,30.584307086767
6814,3386,4916,6046,304,6723,5176,1736,2094,4742,7028,6572,5422,17.27,15.94,15.891864833712797
4841,2518,6425,3911,5120,6830,2778,6613,6833,682,1933,2588,848,25.87,23.22,23.275225899249087
5393,5723,313,4953,2640,4317,3900,2892,667,1451,5845,353,4080,17.26,15.7,15.912020476733455
4252,4469,6776,4897,5824,2046,319,1645,5537,584,2755,6402,4929,19.5,16.53,16.48069253967995
1129,5707,2527,956,4157,6772,6757,4172,6872,7,585,6912,1852,28.57,23.18,24.253593900623994
5106,2246,5097,149,6004,280,86,3916,5715,1186,1746,2947,2041,20.92,19.26,19.311521327150196
6049,6130,2825,6683,2442,7027,3182,5178,4954,3298,278,1416,3377,14.22,13.99,14.160865363993436
