n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
42445,19772,51750,4.07,3.77,3.734828795646633
6328,9494,70239,11.67,6.4,7.729138618154737
12337,47931,7602,70.19,18.86,20.133283933883423
66510,28140,4914,3.35,3.24,3.263730521532807
11265,56838,54810,4.53,3.09,3.187071354621481
9156,31544,11889,17.71,9.76,9.566889175903619
72226,55642,7747,258.76,95.68,91.67469247685514
74115,16226,29260,4.71,3.67,3.6388939951366335
8108,75642,51993,6.46,3.04,3.4152633393673657
6499,28977,6105,4.99,4.26,4.959512955607536
72963,17455,37959,3.63,4.11,3.8082650339030555
54937,18907,70868,9.67,8.75,8.94350094126215
15439,74830,40433,12.0,5.33,5.531826655792802
73434,23688,13507,6.84,5.17,5.216609058867456
74868,24624,48810,8.04,5.44,5.511941499211336
12770,71793,8229,6.21,5.44,6.0160806565356575
73972,7812,26995,5.37,5.28,5.098837732783742
65066,69693,56045,4.36,3.88,4.056155935159856
41175,61027,59399,4.61,4.38,4.498042890206294
47393,39291,32561,5.24,4.39,4.357798489935686
23562,31994,10728,5.26,5.35,5.263736543898203
75290,39354,68838,3.29,3.59,3.5890201877510197
64895,45020,58829,5.8,5.47,5.538337690631808
37740,9594,15475,5.92,3.99,4.900155922385148
67100,54804,21621,8.03,4.49,4.574867521119623
44833,19920,64089,3.27,3.23,3.205796556579253
55272,5138,10173,25.95,10.71,10.975849944694406
73148,75107,41123,4.09,4.09,4.166666666666667
44580,45898,65100,5.25,3.79,3.791319440073838
59795,9012,12267,7.46,6.78,7.011247593029498
35381,62141,8519,7.93,3.67,3.6898985138411655
7952,40580,75752,4.47,3.88,3.8409269591041717
58411,37302,50566,3.18,3.11,3.1275475838924116
45482,2957,60515,49.13,9.3,8.013026628963072
46591,22026,15347,3.0,3.0,3.00516010111184
64709,7727,28600,5.3,3.12,3.1518582031027362
37674,16952,32455,3.87,4.14,3.8509240207118145
52153,51242,65078,3.51,3.09,3.091278588244977
10561,21805,58875,5.15,4.03,4.09117191543747
52644,72016,36416,4.95,3.5,3.53153120079265
17947,56429,72118,3.21,3.27,3.247255958158361
36493,54433,47024,5.12,3.74,3.769394372416838
49865,30245,19781,5.78,5.56,5.149917000858797
10876,23097,19830,22.08,6.28,6.625049986145414
30403,30583,1581,3.3,3.29,3.1746571934915453
63565,23900,34438,28.98,9.91,9.808203423401558
36953,536,19094,117.36,25.14,22.25752211230729
54912,70069,48398,7.25,5.06,5.0798933436012925
74231,41761,16448,3.37,3.75,3.5931143855716905
67566,7076,59853,12.9,9.9,9.88781013170727
73304,51429,52175,5.15,5.18,5.015487341466812
52294,51658,13570,3.44,3.09,3.1046313409643784
63114,52486,8158,13.2,5.12,5.074533015881317
24983,8827,27363,12.45,5.84,6.061995070296167
57753,21273,14408,5.01,4.42,4.774564114733776
44571,6891,13419,37.7,15.97,13.656466113464486
30,74289,19826,250.94,27.7,29.567158779954333
70335,13299,47659,15.76,3.77,4.11287664783946
3342,9216,27256,3.49,3.74,3.2801905816084935
49313,19470,33063,22.54,17.76,16.676630640499802
45533,47731,62147,4.41,3.39,3.4802801869173923
16101,15119,63972,4.23,3.22,4.1567370526661165
61078,62966,63417,9.83,3.45,3.4428123809918803
40875,11257,18889,6.55,4.62,4.394713107419493
13393,44909,34702,27.63,7.09,7.590942114554242
62733,21160,67676,17.29,7.55,6.730631205077458
3027,26897,69239,30.58,9.01,9.543329250856624
47415,19215,71194,4.69,4.27,4.3395525982422996
3544,69220,39071,4.0,3.48,3.5595762277362253
11928,34224,67947,5.24,4.63,4.4968249309710115
48064,21894,46621,30.99,11.13,12.173794619035368
29201,69807,70984,5.54,4.92,5.132068533794823
65889,43209,29234,4.91,4.9,4.7350091695550205
25578,31377,52518,4.26,3.63,3.740880488340795
29719,26203,67847,5.83,5.43,5.029349326182264
64589,46604,3798,50.48,12.66,13.646920272658818
3661,36623,61897,15.89,5.4,5.312562394768711
33970,25381,45125,7.67,4.64,4.587926943714967
58619,45812,47793,3.13,3.24,3.1749098093809103
10556,28896,13389,3.18,3.09,3.0578121169849446
29733,61614,25782,4.74,4.15,3.9280954332414653
44267,26787,63262,3.13,3.03,3.0698616390074713
250,62845,45089,34.56,7.81,7.125456296516592
11112,15716,50926,11.2,8.35,8.149650940851894
26125,62656,23399,11.95,4.19,5.719627272215462
56875,43583,11370,29.69,7.12,6.968219435907855
51883,60707,52610,4.94,4.91,4.057752138931872
11130,20821,22282,11.22,4.75,4.860343310630309
16651,3610,19811,6.13,4.29,4.0292786737084025
60994,19159,62174,4.15,4.34,4.1433000038239545
45928,20435,71913,3.39,3.52,3.3740909628893334
71864,17168,2804,6.59,5.36,5.7481608537536575
1866,13470,69020,16.11,7.26,8.34263506505769
18251,56860,25533,5.11,4.62,4.791275788211416
27661,3669,33008,26.34,11.34,11.484739889237641
27889,38399,65688,10.35,5.78,5.726190880111522
31527,42728,33995,29.61,5.35,5.422575104561563
71349,54920,17180,21.07,3.65,3.75551036484165
7982,46371,60052,12.64,4.94,5.179664693764174
67732,55132,65752,4.81,5.07,5.024187593881519
