generation number, individual number, fitness, candidate
0, 0, 274.49, [1339, 16137, 11503, 198181, 156250, 247651, 229230, 11504, 199784, 212052, 6362, 250577, 8236, 235037, 234391, 181650, 187030, 260114, 128186, 181934, 22294, 202339, 63259, 200868, 28955, 211564, 30492, 67127, 198772, 227071]
0, 1, 266.62, [106489, 11791, 58948, 153138, 124871, 141259, 201940, 100768, 178423, 8236, 138330, 261541, 232610, 181934, 52957, 135527, 201488, 163756, 214754, 155585, 15522, 44690, 96622, 38936, 53551, 56561, 220371, 84327, 255708, 35000]
1, 0, 274.49, [1339, 16137, 11503, 198181, 156250, 247651, 229230, 11504, 199784, 212052, 6362, 250577, 8236, 235037, 234391, 181650, 187030, 260114, 128186, 181934, 22294, 202339, 63259, 200868, 28955, 211564, 30492, 67127, 198772, 227071]
1, 1, 272.07, [1339, 25175, 16137, 156250, 198181, 247746, 229230, 11504, 199784, 212052, 181650, 260114, 187030, 6362, 234391, 250577, 22294, 28955, 8236, 63259, 30492, 235037, 200868, 202339, 181934, 128186, 67127, 211564, 198772, 227071]
2, 0, 274.49, [1339, 16137, 11503, 198181, 156250, 247651, 229230, 11504, 199784, 212052, 6362, 250577, 8236, 235037, 234391, 181650, 187030, 260114, 128186, 181934, 22294, 202339, 63259, 200868, 28955, 211564, 30492, 67127, 198772, 227071]
2, 1, 270.71, [1339, 16137, 11503, 232214, 198181, 234391, 247651, 11504, 229230, 181650, 260114, 199784, 187030, 22294, 212052, 6362, 28955, 63259, 250577, 30492, 8236, 250455, 200868, 181934, 67127, 202339, 128186, 211564, 198772, 227071]
3, 0, 274.49, [1339, 16137, 11503, 198181, 156250, 247651, 229230, 11504, 199784, 212052, 6362, 250577, 8236, 235037, 234391, 181650, 187030, 260114, 128186, 181934, 22294, 202339, 63259, 200868, 28955, 211564, 30492, 67127, 198772, 227071]
3, 1, 273.4, [110277, 16137, 11503, 63433, 198181, 156250, 247651, 11504, 229230, 44690, 28955, 199784, 181650, 22294, 234391, 212052, 6362, 187030, 30492, 250577, 235037, 8236, 200868, 181934, 67127, 202339, 128186, 211564, 198772, 227071]
4, 0, 274.49, [1339, 16137, 11503, 198181, 156250, 247651, 229230, 11504, 199784, 212052, 6362, 250577, 8236, 235037, 234391, 181650, 187030, 260114, 128186, 181934, 22294, 202339, 63259, 200868, 28955, 211564, 30492, 67127, 198772, 227071]
4, 1, 273.82, [1339, 178423, 11503, 16137, 229230, 156250, 198181, 11504, 56122, 181650, 199784, 260114, 22294, 212052, 6362, 234391, 28955, 250577, 63259, 30492, 8236, 235037, 200868, 181934, 202339, 67127, 128186, 12180, 198772, 227071]
4, 2, 271.13, [1339, 247651, 11503, 16137, 58948, 156250, 198181, 11504, 187030, 181650, 199784, 260114, 22294, 212052, 6362, 234391, 108846, 250577, 63259, 30492, 8236, 235037, 200868, 181934, 202339, 67127, 128186, 211564, 198772, 227071]
5, 0, 292.99, [4308, 8410, 36469, 196691, 11504, 187401, 226800, 88606, 45350, 14428, 97122, 128884, 206895, 140039, 170791, 16137, 228237, 129810, 63433, 170771, 259604, 84327, 234391, 174712, 30492, 232610, 64677, 28720, 224328, 214754]
5, 1, 288.02, [4308, 8410, 21221, 45350, 234391, 226800, 88606, 259604, 140039, 97122, 128884, 206895, 16137, 186197, 170791, 187401, 228237, 15445, 187030, 35000, 84327, 170771, 30492, 174712, 232610, 64677, 90286, 28720, 224328, 214754]
5, 2, 285.67, [4308, 8410, 36469, 88606, 45350, 226800, 206895, 170791, 97122, 186197, 128884, 129810, 35000, 15445, 16137, 234391, 259604, 228237, 84327, 170771, 187401, 224328, 140039, 174712, 28720, 30492, 232610, 90286, 214754, 64677]
5, 3, 279.86, [4308, 8410, 36469, 186197, 35000, 261541, 226800, 88606, 45350, 90286, 97122, 128884, 206895, 140039, 170791, 16137, 228237, 129810, 15445, 170771, 259604, 84327, 234391, 174712, 30492, 232610, 227071, 28720, 224328, 214754]
6, 0, 292.99, [4308, 8410, 36469, 196691, 11504, 187401, 226800, 88606, 45350, 14428, 97122, 128884, 206895, 140039, 170791, 16137, 228237, 129810, 63433, 170771, 259604, 84327, 234391, 174712, 30492, 232610, 64677, 28720, 224328, 214754]
6, 1, 289.9, [4308, 8410, 36469, 257969, 234391, 11504, 22445, 226800, 196691, 224328, 140039, 187401, 128884, 14428, 97122, 16137, 88606, 45350, 228237, 129810, 170771, 74204, 30492, 170791, 232610, 84327, 64677, 28720, 63433, 214754]
6, 2, 288.07, [4308, 8410, 36469, 186197, 201940, 11504, 174712, 226800, 196691, 28396, 140039, 187401, 128884, 14428, 97122, 16137, 88606, 45350, 228237, 129810, 170771, 259604, 30492, 170791, 232610, 84327, 64677, 28720, 63433, 214754]
7, 0, 292.99, [4308, 8410, 36469, 196691, 11504, 187401, 226800, 88606, 45350, 14428, 97122, 128884, 206895, 140039, 170791, 16137, 228237, 129810, 63433, 170771, 259604, 84327, 234391, 174712, 30492, 232610, 64677, 28720, 224328, 214754]
7, 1, 291.69, [4308, 8410, 36469, 128884, 15522, 11504, 128186, 226800, 196691, 174712, 187401, 16137, 14428, 97122, 85241, 88606, 45350, 129810, 259604, 234391, 206895, 30492, 232610, 170791, 84327, 64677, 28720, 63433, 224328, 214754]
7, 2, 286.61, [4308, 8410, 36469, 229388, 140039, 11504, 170771, 226800, 196691, 28955, 187401, 16137, 14428, 97122, 228237, 88606, 45350, 129810, 259604, 234391, 206895, 30492, 232610, 170791, 84327, 64677, 28720, 63433, 224328, 214754]
8, 0, 293.29, [4308, 8410, 36469, 187401, 28396, 11504, 228237, 226800, 196691, 234391, 140039, 16137, 128884, 14428, 129810, 88606, 45350, 170771, 259604, 30492, 206895, 232610, 64677, 174712, 170791, 28720, 84327, 224328, 63433, 214754]
8, 1, 292.99, [4308, 8410, 36469, 196691, 11504, 187401, 226800, 88606, 45350, 14428, 97122, 128884, 206895, 140039, 170791, 16137, 228237, 129810, 63433, 170771, 259604, 84327, 234391, 174712, 30492, 232610, 64677, 28720, 224328, 214754]
8, 2, 281.7, [4308, 8410, 36469, 50078, 222635, 11504, 246331, 226800, 196691, 34508, 140039, 16137, 128884, 14428, 129810, 88606, 45350, 170771, 259604, 30492, 206895, 232610, 64677, 155585, 170791, 28720, 84327, 224328, 63433, 214754]
9, 0, 293.29, [4308, 8410, 36469, 187401, 28396, 11504, 228237, 226800, 196691, 234391, 140039, 16137, 128884, 14428, 129810, 88606, 45350, 170771, 259604, 30492, 206895, 232610, 64677, 174712, 170791, 28720, 84327, 224328, 63433, 214754]
9, 1, 292.21, [4308, 8410, 36469, 28396, 181650, 14428, 172743, 140039, 226800, 16137, 228237, 129810, 196691, 128884, 170771, 234391, 259604, 30492, 88606, 232610, 64677, 45350, 170791, 174712, 206895, 28720, 224328, 63433, 214754, 84327]
10, 0, 293.29, [4308, 8410, 36469, 187401, 28396, 11504, 228237, 226800, 196691, 234391, 140039, 16137, 128884, 14428, 129810, 88606, 45350, 170771, 259604, 30492, 206895, 232610, 64677, 174712, 170791, 28720, 84327, 224328, 63433, 214754]
10, 1, 292.86, [4308, 8410, 36469, 8086, 128884, 28396, 11504, 245344, 226800, 187401, 50344, 16137, 228237, 129810, 170771, 234391, 259604, 14428, 88606, 232610, 64677, 45350, 170791, 174712, 206895, 28720, 224328, 63433, 214754, 84327]
11, 0, 293.29, [4308, 8410, 36469, 187401, 28396, 11504, 228237, 226800, 196691, 234391, 140039, 16137, 128884, 14428, 129810, 88606, 45350, 170771, 259604, 30492, 206895, 232610, 64677, 174712, 170791, 28720, 84327, 224328, 63433, 214754]
11, 1, 293.01, [4308, 8410, 36469, 128884, 14428, 28396, 11504, 259604, 226800, 187401, 63433, 140039, 228237, 16137, 196691, 129810, 234391, 170771, 30492, 88606, 232610, 64677, 45350, 174712, 170791, 216243, 28720, 224328, 214754, 84327]
12, 0, 293.29, [4308, 8410, 36469, 187401, 28396, 11504, 228237, 226800, 196691, 234391, 140039, 16137, 128884, 14428, 129810, 88606, 45350, 170771, 259604, 30492, 206895, 232610, 64677, 174712, 170791, 28720, 84327, 224328, 63433, 214754]
12, 1, 293.16, [150177, 8410, 36469, 21936, 141376, 28396, 187401, 206895, 226800, 140039, 228237, 16137, 196691, 128884, 129810, 234391, 170771, 14428, 259604, 30492, 232610, 64677, 45350, 174712, 170791, 28720, 224328, 63433, 214754, 84327]
12, 2, 292.3, [4308, 153317, 36469, 11504, 88606, 28396, 187401, 92551, 226800, 140039, 228237, 16137, 196691, 128884, 129810, 234391, 170771, 14428, 259604, 30492, 232610, 64677, 45350, 174712, 170791, 28720, 224328, 63433, 214754, 84327]
13, 0, 295.4, [4308, 8410, 257885, 28396, 90286, 11504, 187401, 226800, 63433, 140039, 228237, 129810, 128884, 196691, 170771, 234391, 14428, 259604, 30492, 88606, 232610, 64677, 45350, 174712, 170791, 206895, 28720, 224328, 214754, 84327]
13, 1, 293.29, [4308, 8410, 36469, 187401, 28396, 11504, 228237, 226800, 196691, 234391, 140039, 16137, 128884, 14428, 129810, 88606, 45350, 170771, 259604, 30492, 206895, 232610, 64677, 174712, 170791, 28720, 84327, 224328, 63433, 214754]
13, 2, 291.9, [4308, 8410, 36469, 15445, 12458, 28396, 11504, 104757, 226800, 187401, 140039, 16137, 228237, 114507, 129810, 196691, 170771, 234391, 14428, 259604, 30492, 88606, 232610, 174712, 64677, 45350, 170791, 206895, 63433, 84327]
13, 3, 290.89, [4308, 8410, 36469, 28720, 224328, 28396, 11504, 22518, 226800, 187401, 140039, 16137, 228237, 128884, 129810, 196691, 170771, 234391, 14428, 259604, 30492, 88606, 232610, 174712, 64677, 45350, 170791, 206895, 63433, 84327]
