n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,23619,17436,5194,105274,144022,240636,75858,209833,62.06,43.6,44.14638236817709
259529,200582,15426,58177,136403,140687,94436,72530,204405,45262,216759,27835,68608,56203,247191,64.24,44.28,45.264114442866514
243132,6721,217296,167952,211459,68224,209832,71237,50707,43206,81225,75927,164357,227363,191861,56.16,38.29,39.2860042195877
251900,224040,222436,230700,97620,22732,221456,158820,88448,176082,101694,132632,65240,46606,64834,52.31,39.91,40.42735310894416
124148,73399,23421,247615,244996,214403,226881,246993,143560,220322,78707,1890,238254,76530,150042,65.67,42.53,43.452407350896266
184787,231294,81726,222309,200594,133266,51150,108513,111078,157001,75550,112995,118324,42289,61138,58.69,44.13,44.10623576185672
79983,68067,213016,209031,11334,21253,12143,121286,164194,261481,73513,136019,140147,169868,123532,56.64,38.85,39.865656045556065
183731,89874,38027,261430,176627,51268,17416,108211,239476,53128,166466,165849,115645,72431,48156,59.62,43.05,44.064672300984974
93278,114274,195806,154342,84061,166312,146415,52091,237060,84812,26471,220050,16150,185640,59996,65.81,44.05,43.16055691031507
72739,200582,152620,161331,225994,62237,32019,86787,244994,46540,76264,120329,6730,11222,93607,66.93,46.71,46.95813074625011
182790,21655,234862,252831,250278,74890,192643,177003,251623,85753,4767,84622,75758,84325,253232,56.25,40.91,41.638706926188
40084,203224,170897,107591,225803,247282,227935,162663,178269,214414,20383,76915,161934,50178,234378,69.35,44.37,44.48535772712978
116429,76544,35766,65548,100043,156974,252133,41655,86850,150232,2463,95243,11743,119219,44450,64.31,45.04,46.30029584299312
95732,205454,210855,95085,261406,76109,149803,25454,115166,257359,54325,111136,240262,54504,29784,63.66,40.92,42.9214514021691
15555,16307,14488,193231,44215,156115,177426,254441,39227,158994,10719,143190,128625,152742,65289,51.5,36.85,38.14646763145954
84261,261524,9325,32053,218851,138737,76783,202844,261332,107301,170816,258908,52497,125242,52893,63.97,43.72,44.37524071110781
63402,115032,107642,128958,9665,57425,110420,116261,65165,169721,233124,112154,217854,56549,130699,58.35,41.39,42.559801842379194
49207,8296,9648,66687,66423,63540,137803,54543,202457,60677,109349,227989,68599,37146,85200,53.69,36.5,38.70756123219628
13441,233576,243278,82448,148201,30633,259672,149345,105634,252380,236179,171171,171435,228300,207318,61.68,41.49,42.22684306690867
188049,195225,10617,129574,101573,24355,112750,55291,243774,229063,150026,235867,247500,242372,43373,55.93,39.37,40.40749197220159
88234,77648,172204,123529,209585,236112,168425,82585,213601,110097,138418,56423,171634,210081,179820,68.68,45.87,47.333157978184325
210004,70332,88743,241906,102808,250682,130125,19498,225079,254564,73421,252123,164589,175204,50137,62.27,42.54,43.964425170593806
11676,103494,235659,162410,33458,201017,253895,70632,174899,224477,15855,228086,43847,180316,166511,56.36,38.79,40.5664812060037
121785,149213,123780,195689,105834,243133,102352,57289,209194,858,55363,241791,41089,3436,159910,43.5,34.92,35.438395532776475
229749,67459,30379,103752,212303,201790,205250,99899,230130,58283,144338,13998,230347,249288,52866,58.76,40.77,41.33420877398308
42441,176024,159456,86676,214546,233766,147422,202787,205609,123603,239923,137994,115249,6918,20706,61.98,41.19,41.583234651932166
8960,182302,155841,29600,128144,147011,226681,67358,159416,202929,36375,10846,95045,20890,201216,47.52,35.94,35.72764000444391
230443,137097,237249,2765,77840,219595,90941,216940,19591,22319,251623,142443,118953,99918,53831,68.44,45.68,47.62397359959462
206408,256001,81571,101877,61263,198891,127572,224257,253304,104872,24935,20236,30002,240059,162781,60.95,40.24,41.88130607437647
209283,232087,95913,134342,262035,113758,109023,224878,186445,203577,116454,17542,164781,231034,246603,58.0,40.89,41.9275999147108
51341,166969,79247,243728,219268,125482,110746,30978,209282,146352,43876,97413,229189,42682,46229,69.51,46.32,46.872051303290746
185263,39139,85604,129566,225397,88758,67793,142046,255265,236997,1279,186256,44225,1458,169896,63.81,43.75,44.2851293800096
81740,31707,142854,29055,127534,206102,187586,157547,126943,137968,19840,136502,64340,107787,222185,48.23,36.33,36.7959428104182
76926,93530,60085,200977,47294,258422,226479,164285,443,177401,13872,159785,237931,82122,142628,62.7,41.77,41.75507962100456
239282,238328,122428,205115,238920,148986,80124,245559,227416,132818,206267,115540,160694,161863,115884,60.22,41.7,42.62919165826869
102709,36875,65980,202124,156523,94943,258446,173562,89140,34931,113613,21642,158759,37732,177048,51.36,38.72,39.273686982853945
212080,163084,46574,74807,236431,246290,97514,51770,150990,208114,91865,176938,162746,231535,24501,57.81,42.72,43.43151971481265
20201,105525,169261,245416,237052,47100,86415,171508,97489,85635,45776,78795,231547,6074,158274,64.84,42.77,43.62699839357114
5269,137346,248877,197798,217520,23254,210004,94114,211615,213095,249910,25794,41540,47815,153136,59.96,41.67,41.87749124488081
258745,129824,173279,150435,260182,245867,20158,199295,242668,253879,258573,30624,45094,170801,125601,68.91,46.08,46.59806716550754
177051,232345,195350,58241,161970,206222,217910,173084,79394,223549,243222,180291,106459,230958,157033,63.25,40.4,42.41555983580138
62241,235110,128407,184441,57965,81179,96368,60389,195473,85620,140830,164311,138873,261213,118458,60.46,40.47,41.59155001462093
235672,210462,104914,132719,105030,254151,214300,82084,74388,114895,107889,154175,3455,65872,48206,73.73,47.46,48.52730492695965
235242,141609,120202,181741,147098,161155,216531,95499,105957,249316,101881,163375,7319,40908,134035,54.61,38.06,37.731026399959305
17751,120113,255273,252984,258950,165301,241163,91069,158283,208729,81851,238617,23944,198066,67607,72.29,45.24,45.81765947742918
126734,58238,167756,243333,125002,233980,158237,203926,17376,38987,242221,62481,18108,78437,34771,61.01,41.56,42.72073392193611
248493,12290,42813,104309,207209,152515,178440,162705,143428,186917,251473,141163,68769,4856,137459,61.2,41.27,42.52781560341162
64326,41292,196950,25365,53867,8322,248838,82973,21481,31921,70943,16058,230350,260189,168647,58.34,40.05,40.309054978363584
75774,159838,233368,165544,184020,45173,191712,39111,171751,108779,249721,34077,230288,185904,188595,70.94,46.11,48.42693996082169
21314,146789,95501,181865,681,189715,230828,144796,40837,131740,107982,40422,56375,221337,78149,61.33,39.88,40.62629341410521
126927,133062,17773,98558,44049,42838,229319,233218,67127,134961,102583,140863,178819,79392,225862,63.71,39.21,42.070496751940226
105020,86093,44633,101398,16232,110909,257020,7353,73033,229809,177265,4980,79691,251682,206953,51.93,37.89,38.64649845528203
39980,22497,41071,30399,222452,159735,215848,4030,60822,60627,145103,2257,124964,238818,188361,63.98,44.09,44.125244569818996
139523,48521,232120,216397,118569,261210,191810,185193,227949,241494,179193,245661,182808,99472,88140,60.68,42.63,42.32958685455695
222169,45239,218564,139020,153938,49271,28091,124494,162331,236736,239006,93529,79992,243914,169567,60.96,41.98,42.47660081834164
218061,235185,108373,157312,193483,9758,215142,165661,55574,67022,151774,224910,210312,173526,154935,77.12,47.46,48.66681453098606
80580,205608,234788,125169,163854,218563,88905,211633,218673,21839,233733,61875,234145,82846,231542,72.39,49.04,51.39626829567655
27147,172579,255741,183167,10024,158513,84501,138174,124818,258852,250397,92552,243349,21367,46435,42.09,32.86,33.310598925234245
187042,11313,130570,136086,143037,216834,156728,186386,65503,10215,52651,177198,18702,88183,204888,62.27,42.64,42.82191374205964
157736,238147,36130,182638,80885,30613,133052,256512,232981,216710,216239,133510,219909,236,18741,69.36,44.85,45.78920091762609
221212,59278,163410,71885,163120,250206,4788,233468,192158,255181,8990,2754,125326,182892,37975,57.96,39.62,40.56815178238278
55873,94328,65329,233350,193573,196186,90430,213887,257572,78152,224894,101832,165724,158546,105546,61.8,41.11,41.36431172611522
8923,45315,108081,129419,255560,16756,197667,133858,226160,133412,78321,146761,181071,74154,206788,60.23,43.33,44.244998736235104
54416,184697,184386,114662,84369,45840,56284,4704,125464,232523,114613,244274,254736,72337,86861,70.19,48.07,48.31312285664238
198124,238168,106722,249011,164500,243188,220701,107364,84202,196682,162559,55093,67105,73306,133987,58.99,38.42,39.26943026245727
22705,7885,105654,69093,159619,75273,177129,239731,168167,34708,160674,198778,81992,22739,245165,53.78,33.97,34.082036974090855
258565,205060,43513,162582,24151,183768,55470,244946,244596,66479,175310,56654,233453,168329,130873,52.36,38.62,38.58962568638156
200363,29890,169212,89259,2085,119439,149441,259603,53407,43638,24513,64005,136072,221052,24988,66.32,42.44,41.922177422500994
29885,209070,254645,82863,77752,227868,148701,152548,173182,39521,237769,195628,19847,173461,221980,53.33,36.97,38.00194631565837
260455,46994,235689,188293,195804,7135,198162,200977,210038,47469,177366,54043,68924,9137,155625,62.83,41.55,42.999904428642964
85044,165510,86020,192924,257667,201861,159070,221192,95494,258549,259551,42560,45055,198030,56353,79.95,52.46,53.32058387901287
12979,250632,14011,249413,42089,179337,246340,256542,243480,15069,176476,236863,68655,184633,241467,70.75,44.98,47.31747322950419
175132,175736,221019,129463,27325,221999,52318,209127,36123,102836,125507,157645,143171,129993,141719,59.28,38.86,41.244299508815374
84858,94947,112721,194959,106380,219788,9492,198840,240802,9930,47508,40085,93892,57474,77771,58.31,39.73,40.11872677187796
62461,95338,150422,226820,50997,246164,163753,177597,90196,100582,95336,140397,185619,29326,247558,53.69,35.89,37.13920054630119
58853,49973,261091,91287,48507,257310,140116,55734,5556,7066,30874,50105,77823,216377,180877,64.34,44.53,45.744086919519106
191702,84309,246004,141834,130372,246721,10841,249211,80277,209812,188535,210283,102976,42922,36592,57.82,41.48,42.26326535361139
260898,98487,161832,121568,91917,93303,1533,117023,182971,35729,117294,7802,194856,205443,241897,49.16,35.7,36.41413860894834
191952,187768,109686,55436,30120,86640,77471,156657,146353,14245,234528,20551,126260,42294,255262,72.55,44.45,46.34798496318999
177056,138146,16004,47474,218903,161236,63189,157310,87207,157082,5133,189961,173273,5995,100349,57.0,40.19,41.0410829178363
114545,60648,209797,153431,36241,162959,11188,35120,47962,158637,74857,61213,114071,193973,82411,50.32,37.37,38.21609855762543
141807,166304,97502,44590,191353,90579,243350,177143,219352,142696,172847,251320,150072,245418,90408,68.36,42.94,43.3295486713059
67634,156454,87838,252999,140934,8423,142627,39879,95897,149576,226144,223703,51622,129581,123516,50.89,38.52,38.64301288820657
217232,31306,19382,231496,164534,156153,51400,258933,41673,37555,144471,186412,36669,156469,219690,57.0,39.72,39.99244317240863
13483,141215,214968,90752,229163,246088,21110,185909,246861,12335,205772,219326,158480,39114,142558,54.08,40.08,40.9736949452538
46142,68982,163819,15014,77385,124639,231329,227002,73609,54816,168456,123858,199306,74055,138818,60.36,41.69,43.315298891610205
181128,197545,251563,16369,232797,36817,75456,240851,109306,11794,695,90852,138769,158183,223753,73.75,47.01,47.81664336939876
240471,221456,94454,18886,52482,113607,177505,20982,209916,111269,206806,239299,8507,74324,52124,53.76,36.92,37.61463866361292
221700,177624,250425,51371,214535,45076,52938,187490,240706,195641,241920,21160,261773,24427,2776,58.61,42.5,43.30086022028248
232849,945,250575,76398,136261,135704,137639,111165,16991,24243,137175,167904,88742,175044,44177,57.25,39.59,39.94521320257722
165242,52441,133856,181498,143992,16220,180823,16300,16897,36484,114360,252675,35519,233724,27268,58.04,39.89,40.90179675048328
252962,199754,135559,85019,134652,88963,174327,72635,34852,153943,153445,30982,152056,168075,163369,58.06,40.54,41.282619831488624
18455,157755,250400,1344,41170,11314,201238,71387,142934,168756,111391,202978,79751,155415,94186,53.66,36.7,37.82876814806118
252606,198933,40005,137559,95027,140609,119801,64900,258358,163799,118605,44719,257065,126473,261693,65.99,43.73,44.63843431729639
170771,152084,142660,6785,152200,146266,149465,253483,50824,68546,251049,153897,179261,150376,190216,71.75,43.83,44.638463072987705
156835,250358,182755,118404,247347,87219,42454,79700,42072,82908,251061,78683,222878,82863,185020,60.7,42.57,44.004003767355314
54809,139826,126875,161807,76561,70536,96592,225544,173959,43470,82627,25484,226327,61085,209060,64.6,44.54,44.71135208149659
235212,86119,167089,218739,50905,46266,115674,25120,255507,260792,81298,8633,136603,1473,12182,48.81,36.17,36.637036267205424
227305,247205,685,229698,171742,179205,145705,46796,58419,240488,64358,97749,253540,168992,103142,58.07,42.35,43.089035729456235
101301,63385,165819,115725,248666,191934,113329,76190,133115,23342,90098,207280,11440,25198,48419,65.59,43.27,44.31090093837444
