n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,159.93,26.52,27.879999999999985
988,523,497,414,940,802,849,115.83,13.62,14.040000000000003
310,991,488,366,597,913,929,104.16,14.76,14.760000000000002
223,516,142,288,143,773,97,150.02,20.27,20.800000000000004
633,818,256,931,545,722,829,116.48,15.61,16.04
616,923,150,317,101,747,75,148.43,23.12,24.199999999999996
920,870,700,338,483,573,103,137.28,18.99,20.07999999999999
362,444,323,625,655,934,209,166.1,26.31,27.51999999999999
989,565,488,453,886,533,266,153.03,24.01,26.719999999999978
63,824,940,561,937,14,95,174.05,34.34,34.96000000000001
736,860,408,727,844,803,684,139.45,20.18,23.719999999999988
640,1,626,505,847,888,341,137.61,18.92,17.880000000000003
249,747,333,720,891,64,195,121.39,17.8,19.0
939,581,227,244,822,990,145,116.91,16.1,16.880000000000003
822,556,458,93,82,327,896,147.75,26.33,25.119999999999994
520,955,501,111,308,564,298,148.41,21.88,21.59999999999999
723,127,560,340,834,944,553,124.08,16.36,15.720000000000002
208,986,818,617,560,601,294,121.42,16.17,17.200000000000003
455,93,610,817,394,324,589,142.84,21.46,21.879999999999992
247,297,188,193,841,191,33,166.45,26.15,25.839999999999996
627,672,266,487,70,91,695,127.6,19.13,18.360000000000007
775,133,897,153,945,39,862,154.57,29.63,30.279999999999994
82,919,716,945,849,553,699,140.76,19.18,18.64
400,857,722,537,282,534,831,127.77,19.99,19.83999999999999
241,869,220,916,695,603,845,127.63,18.6,19.679999999999993
972,429,593,281,461,504,676,115.49,17.25,17.28
656,717,938,812,365,84,332,141.53,23.53,22.320000000000007
627,118,498,601,645,343,865,145.51,21.23,21.32
194,248,16,749,277,119,722,170.11,27.49,28.600000000000005
225,380,813,174,340,436,835,156.78,20.0,20.040000000000003
63,103,801,149,875,714,224,157.86,25.2,26.639999999999997
46,836,587,649,931,958,547,140.69,22.72,23.999999999999993
616,696,75,27,127,650,193,175.08,33.67,33.48
620,850,589,122,400,93,379,142.43,24.38,23.679999999999993
853,118,37,620,22,199,984,154.04,25.16,27.039999999999996
993,189,735,126,490,215,744,141.84,21.22,21.160000000000004
