n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,488,165,620,48,817
5,1000.0000,488,917,817,402,538
5,1000.0000,517,488,620,173,283
5,1000.0000,488,32,972,884,856
5,1000.0000,488,620,972,884,933
5,1000.0000,620,621,817,403,606
5,1000.0000,488,517,620,173,426
5,1000.0000,488,517,620,403,426
5,1000.0000,620,621,817,173,538
5,1000.0000,488,620,48,817,73
5,1000.0000,488,267,620,817,471
5,1000.0000,488,620,402,817,538
5,1000.0000,993,620,972,817,705
5,1000.0000,817,620,972,488,856
5,1000.0000,488,267,620,817,471
5,1000.0000,488,517,620,173,538
