n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,870,646,335,474,637
5,1000.0000,870,322,139,314,380
5,1000.0000,937,646,335,239,898
5,1000.0000,646,937,335,474,637
5,1000.0000,937,393,314,474,637
5,1000.0000,646,937,335,239,898
5,1000.0000,646,937,335,239,898
5,1000.0000,937,181,314,474,637
5,1000.0000,937,139,350,474,637
5,1000.0000,710,139,314,474,637
5,1000.0000,870,937,139,293,380
5,1000.0000,937,646,335,474,637
5,1000.0000,870,937,139,380,314
5,1000.0000,937,239,139,314,637
5,1000.0000,646,937,335,239,898
5,1000.0000,937,646,335,474,637
