n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
35222,149213,222149,210308,200218,16543,66864,30911,129875,199481,117831,123796,170811,99513,206759,55038,24604,65.3,46.58,47.04019839422574
127888,7431,234177,219090,102186,113447,159236,199827,201105,552,182408,116755,69816,189147,210193,59968,154967,63.44,43.96,45.0190055421812
247797,26798,236303,83212,8018,5851,6670,170274,141928,2413,246192,231010,99930,179957,56780,254028,110655,67.59,45.88,47.013604442861954
190277,7612,138314,58115,200199,114789,246196,129974,144928,61101,90623,60520,177431,57352,199477,120482,249625,50.62,40.61,41.15269361669772
75964,242878,5633,109099,219566,240194,145871,241746,168373,26214,48734,164981,260189,189697,225429,77696,31690,62.86,43.21,44.34748448359739
194811,87214,234769,189132,255132,186434,131281,245482,253548,110652,133095,217588,238599,175716,49767,79526,74490,71.29,50.49,51.94559914455615
154030,255184,231336,130904,221825,246654,132457,103115,154403,223684,9050,125888,63632,194964,209034,105981,108609,72.62,49.45,51.66627475119617
174258,45352,96239,143864,231402,184297,203381,176812,193518,98226,22666,115071,174000,133280,28293,204064,42912,57.68,41.44,42.99935947706851
136560,220188,103089,97130,128370,192090,7752,123029,11399,80879,184387,222377,257736,161168,155499,151565,103179,61.84,42.79,45.16234917339748
169648,44656,44195,131658,59490,257445,3224,201988,52302,141457,241195,225519,143743,60863,106025,134682,90131,57.57,42.26,44.18689469062231
249683,222156,151465,92608,120358,238486,70589,172809,143653,159631,250902,191207,1496,100581,205430,224644,215085,66.41,44.8,45.586348552777
250254,232306,246011,194118,134348,212111,33881,135968,203790,147156,53866,111697,248963,14712,126117,228067,95613,61.02,44.17,44.64022779566504
149421,145332,52386,246681,132309,108370,127120,213215,93530,108638,90722,415,141158,141586,163444,206161,160550,74.19,47.88,48.49188750546137
86805,120100,157248,7333,210913,60189,166558,46454,144377,153212,47391,225708,24012,209305,144448,208954,223156,68.04,46.49,46.97983595645805
