n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
50494,55125,5306,33936,67013,63691,53075,39755,62468,46930,28631,66150,18254,17103.86,151.68,152.4400000000001
36941,18316,12429,32834,69804,19262,40651,12945,9665,43279,61884,73375,13199,17090.99,65.78,66.55999999999999
46372,56907,41444,26801,72420,62522,58024,68334,34143,8163,71919,1840,12225,17108.48,226.74,255.95999999999978
52274,149,64694,43664,31969,42625,8255,25043,74384,29059,31275,18677,71170,17102.11,469.32,578.52
58716,11955,10544,41950,66576,64131,14294,39511,72255,38153,16359,71754,43614,16919.33,70.11,67.63999999999997
70816,26634,71726,37703,58325,12010,50449,41555,75451,31733,38054,24100,24823,17101.01,129.41,134.0400000000001
24475,4321,34086,62459,9055,11773,17068,19601,5064,10518,70857,51287,68756,17105.87,202.67,219.8
36127,68392,30867,28206,54974,36072,59056,64573,46840,10796,42509,15119,63759,16926.43,142.01,139.27999999999804
43944,24953,31855,2124,35525,15353,28896,48766,22345,43586,55853,8151,13186,17085.91,238.73,251.03999999999988
19183,28675,5928,75217,70018,9698,3499,16311,24709,75491,15688,51276,11997,17091.36,426.45,517.9599999999998
48514,15210,4769,2835,25505,24244,16239,62814,27600,8006,2986,71334,55786,17094.71,543.24,600.5999999999954
13303,34068,9175,28944,9433,39460,45913,57156,23634,8000,66012,61227,5161,17082.46,270.85,302.04000000000036
13227,51285,26129,34096,46996,61632,74680,22206,26661,7608,20736,21227,44867,16917.35,116.81,113.60000000000014
69399,32858,15363,57974,22913,1730,61816,53727,74594,66663,40821,46812,50940,17102.35,184.03,198.87999999999994
32890,20108,73478,1630,60024,10364,44029,5989,71345,36815,17673,31474,63154,17097.23,255.65,275.92000000000036
46166,37732,47081,17346,40671,50858,54318,10580,199,25206,43830,20981,31380,17094.79,415.79,506.3599999999998
29241,58737,49630,74468,54317,4134,52725,74379,54817,6131,21715,58373,8373,17098.27,406.99,465.0799999999999
33977,20668,58505,69150,63866,73584,9,5100,64825,42722,40902,61196,6534,17070.93,203.17,239.60000000000016
54412,24641,71901,10940,17107,1930,52666,54720,41441,444,27987,1873,309,17104.43,640.64,815.8399999999998
69251,12816,24963,15584,26019,39638,36697,23884,13130,62338,51995,10662,2863,17088.91,305.49,334.96000000000004
36007,59372,15175,33618,17487,68270,45488,15087,20242,36491,2434,5544,5329,17089.97,334.67,354.47999999999786
26966,34035,73184,41250,48089,74379,5505,64813,60118,57074,48817,70507,23368,14013.75,36.4,39.12000000000002
27242,49227,38146,1166,18147,19794,35569,43700,44238,48129,12282,44335,4674,17103.69,397.7,444.6799999999998
5400,35339,21477,19584,37949,47304,51746,71890,16992,38457,15059,62660,31418,17083.25,157.48,166.75999999999766
6325,40354,23538,68557,9288,39671,52844,43059,39220,54358,14241,13028,73509,17101.94,107.05,103.48000000000012
63068,62128,44181,45043,16295,62794,15205,65239,55906,4957,39571,43919,20403,17102.96,91.38,95.96000000000012
21830,73988,49226,11393,8629,11097,25957,28974,8015,50438,1029,12855,51617,17083.73,213.28,228.8399999999999
72938,68026,37987,58791,64044,28475,55448,10965,48277,28853,34198,21834,56521,17093.8,102.99,100.83999999999973
25158,46991,15074,8369,3620,68919,59193,26435,15585,65154,52160,33617,27162,17087.34,294.46,320.0399999999978
5518,28297,19182,13714,25948,60084,49549,47401,71616,19835,13729,63950,19451,17103.43,164.35,154.75999999999792
73912,53203,55474,68318,64933,42265,65331,65358,26475,71147,28675,1272,44593,17089.45,372.13,437.36000000000007
41714,42182,4648,68826,19446,33670,20434,49676,38585,61660,8697,11094,67702,17080.77,119.45,121.00000000000001
5166,8697,29503,17104,5325,39380,2003,58797,43331,21061,19506,60389,48669,17108.71,1039.79,1333.2399999999925
66191,50099,69442,65854,4406,75218,11881,67895,10008,55884,27014,37966,70178,17102.24,449.67,510.3200000000001
54767,63204,50930,30614,2684,31,23851,39641,66434,74745,33352,43605,8601,17109.37,1103.89,1640.6
64685,34341,39689,53486,50352,50289,8160,21468,16688,31319,37629,43781,7278,17105.71,276.94,282.5200000000002
4709,63088,54770,18468,64465,10698,19840,46238,53888,4611,61116,50683,60146,17092.52,252.83,289.67999999999984
6164,13301,61720,19840,2651,4255,17393,42455,13800,71977,45438,25555,50254,17084.46,371.92,396.239999999998
64267,14548,7885,61235,44284,16295,38847,16660,50809,38509,15932,68027,24789,15377.39,31.58,32.48
5004,51383,58271,48703,24966,59699,46734,9874,5851,5240,63722,33473,3493,17081.07,664.43,773.6799999999996
68165,74613,74946,28308,30101,12252,65852,68643,55064,66467,40017,14869,19095,15742.1,47.73,48.27999999999996
55832,74188,55319,11014,13731,54478,8247,13003,54416,20467,4024,58552,56503,17085.13,148.53,149.23999999999998
54659,3949,65093,42532,33106,10294,46203,9218,15909,47088,3850,45278,45597,17092.61,328.67,392.84000000000003
23318,1306,30211,47946,9242,18781,27260,423,26842,16146,941,38438,48382,17095.39,835.05,1196.4799999999989
3230,30521,18597,24509,59512,14731,62481,45147,33845,17060,3661,27278,47479,17086.65,1413.22,1852.3599999999988
43910,62045,38355,38842,72509,42858,24123,10591,13445,69891,40339,20500,49360,17111.33,131.15,138.31999999999985
19257,16414,29205,41404,66628,31829,31019,24109,38149,48819,55022,6062,17332,17084.22,175.56,184.48000000000016
2693,51616,10213,9595,17304,55080,39241,72191,54624,18649,55337,39063,46473,16411.55,44.89,42.71999999999998
11082,32513,58302,48399,69364,7583,49339,53559,1104,54686,42030,57841,26737,17105.14,167.49,168.7599999999999
48705,38444,61720,11934,24308,14236,36303,14700,73161,20169,58479,52268,24298,16922.52,73.72,73.47999999999998
55273,56585,22903,32500,59434,44615,68596,18686,46578,60612,11337,63345,26691,17094.85,192.09,175.43999999999787
38630,241,58862,60556,1019,28669,39132,15002,39473,71461,20476,55601,61791,17104.84,845.71,1128.959999999998
12131,65231,30456,71269,53124,36711,2833,15837,35399,5314,33,33629,52222,17083.95,861.49,1263.5600000000006
68957,51935,58272,13373,33109,46376,37145,25694,11175,4646,9234,34404,40056,17092.13,448.75,466.0399999999984
69945,44550,15490,69492,32643,21437,8925,54372,37970,37060,68135,17618,75232,17102.45,337.89,369.20000000000016
68558,27561,69648,13802,53844,71247,52876,36518,38306,57981,48733,74479,18063,16579.09,134.56,120.39999999999789
20587,16160,15796,49994,52588,61334,18288,73349,39185,46407,61953,54408,28575,17083.8,109.28,105.67999999999999
62484,64075,65741,41712,64581,7893,58193,39345,18718,64949,6868,28274,3348,16418.14,44.85,47.52000000000011
