n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
59429,97101,252259,98400,33116,50624,184763,11476,22330,35872,64865,212668,261915,132739,54892,61.28,37.65,38.279999999999994
105043,168261,7941,120359,127769,118785,102361,129756,150241,50392,235232,217716,105561,23479,127165,63.14,39.43,40.719999999999985
61389,198973,5240,183805,69931,136361,106866,124340,236470,238854,99372,190317,29813,173791,67726,69.6,41.13,42.43999999999999
25471,259942,213446,16538,101284,162573,217456,98882,28240,173236,15218,88719,61451,181220,22558,64.8,39.72,40.96
130437,236818,170320,135478,236290,54504,152446,211915,37260,159047,16875,141483,248001,9821,128101,58.25,37.36,38.160000000000004
183977,50817,38851,247999,225525,151771,119606,191087,153188,230938,116689,74882,146098,93505,224143,63.36,41.29,42.279999999999994
230182,111704,35383,41497,200355,157630,25589,139410,180926,82257,184063,93593,249036,168796,221116,62.85,41.24,42.24
129664,132021,163574,51812,80947,39363,93254,138600,74541,133638,172243,18722,211844,236773,224584,59.81,39.32,40.31999999999999
133016,239354,183840,142851,57659,90230,63933,238001,3123,77517,89976,57616,69951,8822,110992,60.86,41.93,42.75999999999999
66787,98808,78211,218710,184915,233692,109292,45940,172344,103878,30477,43563,244460,173846,223375,59.08,42.18,42.639999999999986
255549,6719,52902,255085,200926,42120,78654,30535,3464,208776,200356,99733,89604,219256,44605,64.94,41.16,41.36
149192,114191,237275,60743,36448,107505,147848,116930,106733,109566,21008,154274,18343,75692,187916,61.98,41.53,42.519999999999996
24932,8921,22349,173857,27924,200351,136562,138224,94414,40280,211733,245487,132362,127988,185644,65.52,41.64,42.76
38937,256919,158451,16508,49723,4441,239236,36802,89336,101274,172545,150384,31653,194970,78488,60.75,39.93,41.319999999999986
92129,85310,252959,95956,770,169304,219068,130814,55071,15903,229422,161811,8682,231448,253011,60.85,40.11,41.12
227777,199066,211945,259643,214024,152045,45081,46608,88479,254245,112992,115742,31706,21850,52549,67.14,41.11,43.51999999999999
158702,58715,130340,212697,124043,207148,40506,99899,31987,28432,152236,188995,118669,169847,33148,66.6,40.13,42.0
188572,115207,134868,190191,23705,187561,243407,123547,147812,103219,214030,94583,119363,59118,13350,62.44,41.0,41.32
51775,12825,116974,29201,28359,55368,190091,1206,185682,157455,160305,237647,5929,171759,95446,65.41,40.11,41.56
217386,113356,138380,24467,256548,253699,196337,198084,157339,131749,214767,184856,149153,52606,131472,64.19,41.65,42.959999999999994
60144,84963,137819,100692,195022,136260,169678,51426,1752,75905,160738,77721,238249,20938,194849,64.62,40.87,42.27999999999999
84156,243159,237767,257354,105613,58633,165764,77704,20872,143481,109964,256063,195094,96797,211492,56.77,39.03,39.599999999999994
246788,194187,222948,84103,135338,79212,163869,217908,250885,93551,205330,234689,77549,170756,221699,47.82,35.05,35.44
28651,51312,127195,96985,99246,251286,153346,222050,240820,81786,53804,76151,104077,160703,100525,65.85,41.98,42.48
220892,240901,179395,137273,245379,181045,190849,93267,215199,177214,158580,153389,94944,176447,112066,67.96,40.27,42.03999999999999
51348,128435,215663,138656,132990,219727,21490,70476,42846,17990,130611,192185,227122,71010,259194,63.59,41.48,42.8
110031,204488,30681,163723,217404,216258,71812,258665,76453,71853,210822,216352,132182,70413,72700,60.32,40.79,41.279999999999994
260904,232888,165720,107951,64104,94728,64429,253085,65015,207136,132308,195922,120044,65509,61402,60.47,42.22,43.039999999999985
213194,212580,156394,137690,217507,51218,96453,130193,204673,27721,207994,29262,101696,22078,171623,58.03,37.94,39.44
44750,204535,148568,260330,112086,241290,11832,206110,238580,35862,5790,159982,50133,179578,69372,64.96,41.49,42.79999999999998
22818,25017,121291,120517,227727,175430,237352,73986,242565,148403,24300,33119,159144,93735,226757,60.24,40.74,40.599999999999994
257089,171103,17294,83864,207253,10147,219048,241118,22008,225199,35994,171348,210922,96010,260818,62.67,38.59,40.35999999999999
217171,19654,213596,60485,189979,9715,157217,207164,83701,58282,77750,195049,93714,253548,85666,57.45,37.55,38.99999999999999
17330,136329,235960,29882,240255,189106,159785,91238,113916,41874,41178,66824,234238,102050,38996,61.41,39.3,39.879999999999995
113043,190786,205049,17073,26155,140106,58354,21533,76849,242491,46316,88331,196452,52147,28576,60.85,40.2,40.56
247862,13337,14988,145713,206158,192982,46578,216289,44757,146663,167667,85658,77438,231185,63504,64.73,41.78,43.07999999999999
192976,131177,125538,29086,147544,188289,245380,21751,261451,36042,244120,196505,34774,59085,85679,65.35,41.16,43.239999999999995
57156,106908,45586,44292,35396,199767,115452,15950,182148,232640,117534,153501,175070,160894,75324,65.97,42.1,43.199999999999996
108746,213485,245500,114445,151609,179974,235026,193276,241878,97528,181434,147845,257783,186128,128353,60.89,39.52,41.239999999999995
227686,96088,192545,221250,204386,138409,49143,80954,69759,178291,247889,124747,218371,33525,219929,62.14,41.13,41.679999999999986
219634,72581,131057,166532,254690,132796,139896,206785,245587,134180,75796,211525,57014,149033,138020,56.15,39.71,40.27999999999999
102408,200992,35333,216235,128125,169721,124740,32575,76336,103304,8403,9162,227788,97382,132803,68.27,41.58,43.36
247660,77617,90975,98326,183223,7246,162904,260205,37545,217648,180459,3794,20895,216984,48405,60.16,40.79,42.0
117680,152021,248477,33398,201277,252828,220636,111549,147875,165224,151703,253002,229943,28322,97705,58.33,35.99,37.44
261902,131692,10381,258969,157612,187622,171947,96657,258434,257973,93883,27860,248186,83832,170446,64.5,41.54,43.0
26771,124953,221072,44497,169391,61804,124996,95730,151096,90774,244497,97450,197492,211836,112598,64.12,40.37,41.68
98281,194688,164806,175698,10113,192546,36882,243479,186101,173802,233460,170578,82084,15976,8506,60.92,38.55,38.8
251478,60978,133673,94501,126771,96055,124780,147193,45384,79097,36567,169616,69850,206023,5960,62.46,39.4,40.879999999999995
205316,115574,194362,75448,153106,179432,68366,119091,220576,77714,75912,105666,225465,130340,117212,61.26,40.99,42.36
172108,164941,23355,130873,235427,171405,115025,89397,35602,151621,254464,193084,28352,94731,188136,59.49,40.33,41.43999999999999
157407,174834,119651,94826,123215,150191,100564,53267,143295,137176,185949,154687,45544,204997,38300,65.55,41.92,42.76
132180,215805,9043,23197,143706,207903,174392,198990,81630,57057,38624,166731,105062,66432,248442,61.13,41.41,41.8
231120,209495,51721,250631,30322,3658,9592,116156,188356,217322,55530,82944,82391,7314,256106,62.14,42.32,42.95999999999999
1438,192958,4355,193358,33593,150967,79274,167928,81421,2895,11585,213006,55944,86263,83031,67.47,42.0,43.6
224041,24502,108659,61476,238887,221981,119,227937,257005,178661,25124,135338,133949,53097,126231,56.51,37.84,39.12
240130,258555,198178,187916,214740,257400,110521,237438,29331,111442,132800,38734,19541,38250,172467,62.19,40.68,41.16
185974,204085,249365,206236,174326,184847,90761,245419,156564,114364,172188,13065,66324,107427,181925,63.69,41.36,41.919999999999995
173951,52202,259635,7278,74637,16844,201773,127993,82595,182460,42278,59124,14470,104038,216896,56.04,40.01,40.79999999999999
181687,81075,68973,80675,136921,72540,158046,5653,106443,208320,54642,184355,181586,182152,183779,66.19,41.77,42.39999999999999
55307,49538,29335,211638,202309,171773,259750,227140,245454,204521,259378,129589,40867,187627,216210,61.58,40.89,42.319999999999986
82441,62621,171317,237653,21586,114001,90675,234094,132657,216263,232155,144041,179264,130619,238295,64.27,41.82,42.63999999999999
121400,227878,160623,254472,95623,161895,35869,161685,43430,122917,25367,57985,135988,208819,88295,54.31,38.3,40.07999999999999
160003,247979,42389,145560,62899,246923,57896,111582,189447,177258,156601,241036,52682,88547,180251,62.26,39.39,40.199999999999996
33661,147672,202988,69886,18901,116530,84751,260223,149789,36958,173236,62029,188734,155664,104262,67.25,44.71,43.599999999999994
220182,5556,241620,82578,104639,93237,201552,81356,31065,30961,101228,177713,224635,242440,174332,65.73,41.68,43.19999999999999
224919,117083,107816,156913,2776,127780,88609,143640,187747,231750,225494,255759,239551,52516,4285,60.86,39.88,41.68
197939,3987,247648,184676,159195,180239,131195,83599,97655,184883,126887,229729,152218,27072,160278,66.96,41.99,43.239999999999995
45944,29882,14312,261832,116605,72344,21332,143524,7394,51979,65104,165508,241441,19562,15692,67.17,42.13,42.39999999999999
87907,90348,100842,185778,82044,242427,127724,158672,41478,252841,128624,193064,208557,72041,164800,59.69,40.04,41.79999999999999
246913,254319,233791,249065,15489,125175,219446,122657,153199,199878,64552,230626,210950,141819,257229,59.21,38.86,39.51999999999999
174926,205339,181078,15156,134727,200752,133233,170417,105126,246346,117642,137145,124283,229760,210447,62.84,43.29,42.279999999999994
175248,41890,257779,30842,150393,242059,161086,133773,211708,182687,44891,240067,86409,193003,76911,61.72,40.37,42.239999999999995
148500,143203,249582,104594,163607,30288,117086,145311,47893,78121,41755,196183,207714,232147,235020,65.61,42.39,43.08
258058,93598,92568,138678,14633,177870,104906,159058,250553,72178,18497,238905,64655,144681,218377,58.27,41.08,42.07999999999999
187245,250728,180460,123672,114902,74716,183819,247225,49779,125035,143626,17316,170788,16527,164979,66.89,41.88,43.0
222706,76611,17890,47566,103504,26554,143416,32452,47710,48305,188327,127238,84567,149034,62275,58.43,38.63,39.43999999999999
185077,50630,114816,65505,201257,99450,7760,136285,91302,79919,31277,138162,135387,128726,150071,57.88,40.18,40.07999999999999
10350,152891,24762,116274,190897,96506,66761,86122,238066,27847,27600,50671,228601,127536,111261,61.81,38.05,40.11999999999999
148802,117987,26341,181104,221548,34122,7271,92387,33060,102172,117447,235404,87279,175677,136338,66.58,41.76,42.95999999999999
238958,180866,111190,155892,29001,205787,99616,123235,250061,177284,166179,109565,218369,33094,203747,63.63,40.59,42.08
19453,188434,47691,61734,116360,52720,72382,159008,146975,219739,174913,219183,240973,239151,39248,66.79,42.92,43.23999999999999
55536,251040,136748,316,213673,233132,87453,258160,241204,95714,22660,209334,43225,132434,83720,64.5,40.25,41.519999999999996
147329,217542,224747,109242,246836,189879,78708,35747,57572,98716,240195,3380,155178,28123,236396,65.61,43.67,43.15999999999999
40364,57962,16948,222601,201326,41805,168811,38468,129603,75591,229231,243153,142480,101525,23093,63.33,40.07,41.6
115415,186350,75755,250992,19589,100832,115793,241529,130246,114195,87718,126910,191561,61361,81209,62.44,40.84,41.71999999999999
