n_nodes,influence,n0,n1,n2,n3,n4
5,14504.2500,832,177,402,180,544
5,14504.2500,832,177,402,180,544
5,14504.2500,832,177,402,180,544
5,14504.2500,832,177,402,180,544
5,14504.2500,832,177,402,180,544
5,14504.2500,832,177,402,180,544
5,14504.2500,832,177,402,180,544
5,14504.2500,832,177,402,180,544
5,14496.2500,832,177,402,180,519
5,14496.2500,832,177,402,180,519
5,14496.2500,832,177,402,180,519
5,14496.2500,832,177,402,180,519
5,14496.2500,832,177,402,180,519
5,14496.2500,832,177,402,180,519
5,14496.2500,832,177,402,180,519
5,14469.7500,832,536,177,402,180
