n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
5305,2471,6468,5033.72,14.65,19.630000000000056
791,1186,8779,5195.91,27.9,30.35
1542,5991,9548,4605.24,17.36,16.089999999999996
950,8313,3517,4980.02,21.81,22.410000000000007
614,1408,7104,5174.01,29.87,32.55000000000003
6851,1144,3943,4917.53,20.73,21.400000000000023
1486,9028,6955,4804.64,15.2,16.250000000000004
968,9264,2028,5122.32,16.82,19.409999999999997
3657,9551,1013,4862.32,24.74,24.500000000000043
9455,9593,6499,4338.47,11.76,12.989999999999995
812,3622,763,5175.06,29.61,30.30000000000004
9120,2181,4744,4655.8,16.45,17.95000000000002
6867,2363,8858,4825.92,23.01,20.10000000000003
1929,9353,5054,4627.18,17.11,17.46000000000001
9179,2961,1688,4715.63,20.09,18.590000000000007
9528,9358,3078,4707.01,16.49,17.17
6101,1596,8974,4500.43,18.88,16.240000000000016
1028,9246,976,5140.06,30.05,30.000000000000032
3374,8133,8711,4398.48,19.16,16.91000000000001
7005,5146,7628,4228.49,13.25,13.820000000000004
9593,7424,5924,4122.49,14.45,12.149999999999995
4911,4070,2945,4391.64,13.04,12.830000000000002
3999,1341,9411,5022.35,19.59,18.609999999999992
4919,8604,8111,4124.37,15.71,15.660000000000007
5627,7353,4717,4608.96,15.85,16.260000000000012
9977,1199,1934,5077.31,25.48,23.68000000000005
8387,6850,2702,4613.82,13.89,14.410000000000014
5604,2490,8011,4698.57,15.58,15.259999999999994
6909,642,1271,5234.85,26.3,27.19000000000002
9143,9388,5140,4231.43,12.15,11.439999999999998
5572,5737,9738,4077.12,12.34,11.36
8137,9501,7474,3701.61,8.66,9.020000000000001
1126,1533,4422,5067.62,27.45,27.530000000000047
7767,1064,994,5129.71,28.74,27.550000000000047
5072,9469,7301,4612.66,19.92,17.090000000000032
4662,6320,5685,4607.19,17.44,18.790000000000035
369,7564,5823,5182.44,20.64,21.349999999999998
2753,1918,8088,5026.98,21.43,20.72000000000001
965,3575,4709,4978.21,20.2,20.189999999999998
2119,4056,6519,4600.46,18.3,16.530000000000015
6405,8134,1320,5046.18,18.11,18.0
2725,7359,6580,4766.96,18.17,17.69000000000001
9002,4552,2243,4604.25,17.75,18.310000000000016
7053,9014,4561,4609.77,14.32,14.680000000000007
6804,5878,6233,4022.35,14.51,14.79000000000001
3780,2472,1359,5140.45,22.47,22.430000000000014
2887,2478,3800,5038.97,19.65,21.110000000000003
3822,197,7945,4919.73,27.72,28.650000000000034
9652,2987,4304,4497.54,14.81,15.769999999999989
4619,67,2386,5293.17,63.35,66.18000000000006
6864,8758,6049,4342.39,13.42,14.930000000000014
9991,9278,5220,4065.6,12.51,14.979999999999995
2056,8445,884,5194.79,17.83,18.540000000000013
7481,9163,6428,4069.9,15.03,13.530000000000017
6521,6536,6457,4404.73,18.54,16.430000000000014
1696,7889,6560,4932.38,22.39,23.490000000000016
1019,3122,1103,5073.59,29.27,29.860000000000035
3420,7219,2659,4548.99,14.58,14.620000000000006
1801,5571,9842,4827.81,21.4,20.370000000000026
861,1677,3,5278.92,102.42,112.19000000000023
9286,2478,8791,4552.54,15.55,16.610000000000014
1662,5957,417,5253.05,21.22,21.08
1152,3407,6164,4856.32,16.58,18.229999999999997
2433,4132,5691,4859.09,15.71,18.360000000000024
9867,5966,7768,3976.01,17.34,18.94000000000002
2012,1889,7996,4914.88,28.2,23.12000000000005
7634,7870,7927,4286.61,14.01,14.250000000000004
5109,1407,2361,4927.02,22.3,22.530000000000026
1674,5613,4337,4923.8,21.88,23.510000000000034
7841,2645,8459,4454.63,14.73,13.940000000000017
378,3362,8654,5125.32,21.49,23.130000000000024
5926,2401,8899,4550.09,20.16,18.590000000000032
443,8652,4883,4868.73,22.0,21.58000000000001
1491,4278,8493,4649.9,16.08,14.629999999999995
6008,2736,5827,4459.43,14.45,14.849999999999994
3650,8725,8873,4436.7,16.47,15.130000000000003
8236,5401,3654,4235.95,12.36,11.770000000000007
3197,3922,6564,4656.85,25.41,23.300000000000068
3714,3275,8480,4559.37,17.3,17.690000000000015
8073,5825,474,5124.11,28.64,27.460000000000026
457,4577,7737,4872.73,24.79,22.890000000000022
4246,3172,9914,4819.96,13.55,14.329999999999997
5640,7327,5726,4494.39,13.8,14.570000000000007
5974,1319,3612,5039.58,22.42,22.98000000000005
1673,3716,7701,4823.54,22.75,22.040000000000003
3222,5533,3348,4866.34,24.96,22.34000000000002
7907,9998,31,5293.86,94.2,94.16999999999996
7855,5636,1389,4985.26,26.97,25.51000000000006
1964,6365,3265,4928.71,22.19,20.32000000000001
7832,2924,7109,4511.22,19.44,18.180000000000028
5447,1421,6485,4715.35,16.92,18.840000000000032
7588,6576,1391,4823.82,21.6,22.540000000000042
2602,2785,2081,4908.77,15.99,15.780000000000001
451,2476,9679,5131.76,27.61,28.31000000000002
7624,2394,9762,4542.51,15.3,15.81000000000002
7771,5741,2554,4610.25,21.05,18.660000000000004
8989,8983,2146,4290.31,15.13,14.879999999999995
350,233,1683,5288.12,56.01,54.29000000000003
8627,2281,7107,4876.3,14.6,17.07999999999999
3191,3457,458,5183.91,28.41,28.320000000000018
