n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
250618,226258,248467,222574,14824,24008,22248,94649,219021,15.45,14.58,14.610000000000005
44324,192930,212064,175565,223827,80776,65951,158844,55631,15.75,15.27,15.180000000000007
159069,9367,152359,178584,41519,262070,112897,167371,103162,15.63,14.51,14.700000000000006
210677,189533,225507,260785,133448,248878,97533,142652,245291,15.51,14.73,14.910000000000005
116615,131613,70317,236246,9417,228336,7194,95424,121869,15.87,15.2,15.150000000000006
244277,83483,237961,99618,111047,233777,231752,137822,43119,16.8,15.24,15.470000000000006
146934,46513,61898,60451,6254,46326,85234,45505,35834,15.23,14.97,14.790000000000004
133737,133752,94290,261798,134673,176810,146771,47669,260879,16.33,14.3,15.110000000000003
234244,116821,208865,108703,192518,137721,237658,238152,199985,16.02,15.41,15.470000000000006
95487,207027,155578,92743,94866,257157,225172,252156,116855,16.37,15.09,15.120000000000006
42253,250329,197657,104821,187472,193616,120954,171680,139029,16.89,15.79,15.490000000000006
65510,128454,73164,242439,130564,131292,135106,217979,208723,16.22,15.67,15.500000000000005
92779,173456,231434,119193,235851,236762,120851,91953,148820,16.79,15.23,15.500000000000004
190286,241259,146166,189732,119682,127561,172722,58146,246571,15.68,15.24,15.190000000000007
85109,213564,183388,218897,43534,229820,238011,161571,70290,14.49,14.25,14.550000000000002
202633,238912,125767,81150,79507,250966,209520,185127,217859,15.78,14.5,15.080000000000005
132185,147374,135724,133000,170764,161430,154126,106606,81748,16.44,15.24,15.490000000000006
191608,54478,128163,134189,96101,244882,179367,163385,231229,15.35,14.98,14.720000000000006
19759,205594,215062,89511,190303,2207,237935,213662,50175,15.08,14.71,14.790000000000004
261375,195240,27828,15403,150579,171156,12821,71591,155110,15.77,14.59,14.690000000000003
59406,178907,229504,240082,27856,197753,136934,35782,223856,15.76,14.99,15.180000000000005
69688,64181,216202,55175,247354,230839,15829,110865,235396,16.35,15.1,15.350000000000007
187947,199074,8355,14888,94989,94429,45057,65405,176361,17.32,15.19,15.460000000000006
6145,21732,30205,250232,17685,6643,10715,191213,240813,15.79,14.71,14.980000000000006
5543,97805,67027,33498,213215,245357,41187,192620,48166,16.54,15.24,15.500000000000005
137125,181271,507,101073,154522,11314,208183,259522,64966,16.29,15.54,15.290000000000006
39693,254493,9507,1099,90230,246012,161281,164562,194631,15.58,14.17,14.290000000000004
195999,29652,74980,88398,128125,8076,80841,117611,144573,16.81,15.27,15.390000000000006
200794,158637,193972,11998,236459,69190,198092,105343,226084,16.32,15.28,15.420000000000005
162947,184901,40227,123936,251339,59120,24498,173232,180196,15.5,15.07,14.640000000000006
