n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
9401,1320,7946,4286,603,7,2385,9608,7704,6113,5232,358,4467,8009,3245,293.45,106.59,108.24547343221363
6783,8819,8835,1543,3161,9231,9070,4350,9995,1443,6958,5498,1525,5933,6716,56.96,30.62,29.852165731153633
4103,7294,1536,3230,4770,1598,748,9643,3291,5904,7974,3173,8432,9435,8252,100.38,38.39,38.39401419455987
465,5920,4012,9859,7040,4986,5855,9652,1959,1469,8194,8605,3262,1914,9964,84.6,38.81,38.73397914239683
4389,5116,3214,6222,7925,3649,2262,9786,3438,8554,205,3092,2771,279,5454,72.67,35.19,34.79773891295628
9138,5015,6137,6183,8640,6376,4737,2078,8007,881,3036,6928,9730,6516,1572,81.58,37.32,36.95334553718135
7229,4019,1459,9882,7309,7326,6226,1252,8465,6986,7715,4971,6702,1407,3148,77.86,35.51,35.800887373371765
4355,7395,7989,2820,303,358,8813,2023,4114,9656,5915,3072,4199,8236,7397,112.9,50.1,49.8041086855934
5397,8468,4174,6726,6909,7952,4389,9871,7777,7840,8061,2329,6184,8137,5008,74.35,32.13,32.956596498997435
7655,5298,6004,2671,6161,9880,4354,5244,6525,7995,2591,4764,9172,101,7362,99.46,42.45,41.729649494702045
935,2991,493,9993,9335,1837,6076,5931,8150,9662,1020,3156,2529,4411,242,121.46,51.46,51.04127947006445
6915,8599,8055,1242,7682,3802,1640,6077,5930,2375,3987,9938,5215,2363,617,98.85,47.94,45.855880394932385
1594,1727,741,7829,7581,1130,505,9034,2080,1368,2638,4344,7405,8186,332,97.04,41.78,43.63588207225631
2245,3093,7223,7850,7200,7324,9151,4528,7822,9491,1043,4780,5954,4686,5900,102.65,36.97,36.46138806968273
554,1371,8231,4518,4584,4491,7751,7056,7278,6085,522,1403,4089,9906,3906,91.77,39.98,40.064383402352576
8773,535,2839,5511,6070,523,853,3427,7094,5627,1271,2582,1868,6547,8964,118.27,45.5,45.97762773933387
