generation number, individual number, fitness, candidate
0, 0, 44.06, [6700, 15245, 17807, 1995, 7650, 23038, 18225, 21847, 6830, 17824, 17692, 1293, 21281, 14807, 2212, 21508, 5131, 9656, 2621, 18453, 6222, 4164, 20635, 6512, 6456, 3812, 14540, 2952, 23293, 14648]
0, 1, 42.91, [7956, 19961, 6340, 17600, 11241, 2952, 14648, 9785, 15244, 15003, 15933, 21847, 4511, 8727, 88, 15010, 17807, 22691, 12710, 19645, 6512, 22504, 7635, 2654, 7525, 23712, 12507, 22901, 9433, 11472]
1, 0, 44.06, [6700, 15245, 17807, 1995, 7650, 23038, 18225, 21847, 6830, 17824, 17692, 1293, 21281, 14807, 2212, 21508, 5131, 9656, 2621, 18453, 6222, 4164, 20635, 6512, 6456, 3812, 14540, 2952, 23293, 14648]
1, 1, 43.86, [9433, 15245, 17807, 1995, 7650, 23038, 4511, 12365, 3812, 21847, 18225, 21508, 2952, 6830, 1293, 17824, 14807, 18453, 20635, 21281, 2212, 6456, 9656, 2621, 6512, 6222, 14648, 7956, 14540, 23293]
2, 0, 44.06, [6700, 15245, 17807, 1995, 7650, 23038, 18225, 21847, 6830, 17824, 17692, 1293, 21281, 14807, 2212, 21508, 5131, 9656, 2621, 18453, 6222, 4164, 20635, 6512, 6456, 3812, 14540, 2952, 23293, 14648]
2, 1, 43.89, [6700, 15245, 17807, 1995, 7650, 23038, 21281, 21508, 12496, 21847, 18225, 5131, 1293, 6830, 18453, 17824, 14807, 20635, 17692, 2212, 6456, 14648, 9656, 2621, 6512, 6222, 4164, 18778, 14540, 23293]
3, 0, 44.54, [6700, 19939, 15245, 1995, 7650, 23038, 21012, 17439, 21508, 4513, 18225, 2952, 5131, 6830, 1293, 18453, 14807, 17824, 20635, 17692, 2212, 6456, 9656, 2621, 6222, 14648, 3812, 4164, 14540, 23293]
3, 1, 44.14, [6700, 17807, 15245, 1995, 7650, 23038, 6610, 6512, 21508, 21847, 18225, 2952, 5131, 6830, 1293, 18453, 14807, 17824, 20635, 17692, 2212, 6456, 9656, 2621, 6222, 14648, 3812, 4164, 22691, 23293]
4, 0, 44.54, [6700, 19939, 15245, 1995, 7650, 23038, 21012, 17439, 21508, 4513, 18225, 2952, 5131, 6830, 1293, 18453, 14807, 17824, 20635, 17692, 2212, 6456, 9656, 2621, 6222, 14648, 3812, 4164, 14540, 23293]
4, 1, 43.67, [6700, 19939, 7650, 9313, 1995, 23038, 15245, 18225, 22887, 2952, 21012, 17439, 5131, 4513, 1293, 18453, 6830, 20635, 14807, 17824, 2212, 14648, 9656, 6456, 2621, 4164, 14540, 3812, 6222, 23293]
5, 0, 44.54, [6700, 19939, 6610, 18225, 1995, 23038, 7650, 2621, 3812, 21508, 12365, 21012, 17439, 5131, 4513, 1293, 18453, 6830, 20635, 14807, 17692, 17824, 2212, 14648, 9656, 6456, 4164, 14540, 6222, 23293]
5, 1, 44.54, [6700, 19939, 15245, 1995, 7650, 23038, 21012, 17439, 21508, 4513, 18225, 2952, 5131, 6830, 1293, 18453, 14807, 17824, 20635, 17692, 2212, 6456, 9656, 2621, 6222, 14648, 3812, 4164, 14540, 23293]
6, 0, 44.54, [6700, 19939, 6610, 18225, 1995, 23038, 7650, 2621, 3812, 21508, 12365, 21012, 17439, 5131, 4513, 1293, 18453, 6830, 20635, 14807, 17692, 17824, 2212, 14648, 9656, 6456, 4164, 14540, 6222, 23293]
6, 1, 44.12, [6700, 4834, 6610, 2535, 18225, 23038, 1995, 7650, 21508, 5131, 9313, 1293, 2621, 21012, 12365, 20635, 17692, 17439, 17824, 4513, 2212, 6830, 14807, 21178, 9656, 14648, 4164, 14540, 6222, 23293]
