n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
1949,4854,4458,1068,3030,10.55,7.76,8.189625213699859
4947,3883,5125,4758,536,11.35,8.89,8.614790862265604
4961,107,6860,3843,2124,7.5,6.4,6.831020393459438
4512,1919,1570,5874,3852,7.29,6.09,6.306697340366059
4431,6852,4502,3902,3253,5.66,5.42,5.627729059318077
5235,7053,1233,1899,5200,7.82,5.85,6.089181924222642
1242,7111,4285,3194,6072,6.72,5.18,5.493754041276372
124,5500,6367,524,1305,5.78,5.66,5.694269401638897
6211,4842,350,2467,6390,19.49,14.09,14.123734034463546
254,6746,7090,2207,3872,5.09,5.11,5.094796685471962
4872,5888,3175,5850,6456,6.29,5.79,5.933559867439802
3497,3235,5964,6561,4726,5.15,5.08,5.112298379152193
3642,1098,2994,798,293,8.27,7.2,7.552820467269389
1113,4054,1777,2113,5505,7.25,6.01,6.346410574251953
3573,6381,5133,7006,2466,5.38,5.15,5.1981479619235955
3450,4155,6827,3161,4702,6.22,5.54,5.692305831098183
2874,4375,4792,3338,4786,8.02,7.43,7.661509153301898
1903,2758,5586,234,7015,5.54,5.21,5.2279099076440705
2291,4962,5499,5698,1336,7.01,6.56,6.3492808789296
5723,7050,2673,4438,4685,6.97,6.23,6.4078913897813266
4662,852,5847,5369,1729,5.37,5.53,5.228108844023567
5185,6812,4698,2187,2334,6.44,6.61,6.426210066207279
1019,519,3948,6995,5232,6.77,6.35,6.61554769207091
3960,725,2818,6558,545,6.38,5.89,5.910168383219796
3362,1235,164,2407,3499,5.94,5.41,5.54441117488971
6297,3401,974,362,4956,7.47,6.37,6.452997222948057
5034,6239,368,3094,5885,7.84,7.97,7.819624124943972
4803,2711,4512,2286,4140,6.27,5.64,5.523348903051663
1932,295,2536,59,630,14.84,10.73,11.058103364142802
885,4913,4387,257,1616,14.52,13.18,12.937961457696959
3341,2388,5000,2157,1279,5.43,5.88,5.677137590864905
5650,347,7108,2783,2570,5.43,5.09,5.175133263999037
2950,1133,7059,3094,3086,8.7,8.09,7.9717921943916465
3771,4260,3163,5274,7101,5.55,5.52,5.577136731174798
4879,5578,4581,840,5080,7.68,7.02,7.215679499460248
6647,4153,2222,3532,5196,6.22,5.49,5.394399905534301
5900,5862,1946,2466,3583,5.13,5.38,5.234766780448126
2115,4269,2482,4492,2776,6.83,6.24,6.1419808747380475
93,6458,3401,4751,2579,5.87,5.57,5.743715814301673
164,3084,5044,4826,5178,6.16,5.63,5.584070963440285
1091,492,5189,5139,2723,10.42,9.83,9.996370502243959
3819,2891,5564,2888,4987,6.16,5.44,5.631955084629022
5791,2284,6045,4010,181,6.8,5.7,5.898335225717797
4828,496,5537,174,3024,6.58,6.51,6.535015157750548
2057,5144,3738,2446,4855,5.4,5.35,5.359639540688352
4927,2621,1453,2981,1517,6.54,6.23,6.450332440320616
2561,6210,3024,6912,4879,5.36,5.33,5.324463058453991
2163,2460,6449,3089,859,5.99,5.68,5.541734524313212
6326,6660,220,4663,5601,17.95,14.31,14.897950750012416
6022,1076,2539,4096,1823,5.83,6.18,6.069977747794524
5355,6584,2206,1955,2685,9.87,8.79,8.776309107366497
1535,5554,3565,5321,5718,13.55,11.79,11.458694381416723
794,834,4921,2637,2734,5.85,5.5,5.413333968400155
5529,6828,1838,3591,6633,6.04,5.68,5.72547252404839
7008,1386,654,2758,6079,15.72,12.29,12.524999731734873
5326,1786,4656,3695,2216,7.4,6.94,6.727168755468614
1843,6447,990,277,4338,15.6,13.18,13.486258176149814
1563,2581,6609,6850,6868,7.08,7.08,6.789452387332877
4709,1503,7075,2282,2786,5.38,5.46,5.337085111225522
6612,6782,5258,700,6604,7.32,6.77,6.918548510880101
5073,2828,4829,1062,3451,12.92,10.92,10.521573201619825
2391,4246,6503,6962,2221,5.75,5.95,5.799914196834887
3806,2837,5195,3415,2378,8.5,6.79,6.965225850243179
3438,4655,3354,291,3385,5.42,5.32,5.395178890145274
1277,1634,38,3910,6820,23.11,15.68,16.59606918344486
5100,4179,3558,4578,5875,9.68,8.97,8.46200163676707
1819,264,6107,3741,6854,11.25,8.52,9.303414123301405
6171,5431,6127,4251,2367,5.76,5.83,5.834619764290919
4455,2794,1863,7057,557,6.41,6.11,6.143849389232823
7028,4822,2351,983,6637,8.03,6.24,6.572887446779126
2003,369,287,6577,5682,20.92,15.71,15.257051266994154
4196,1625,3521,4726,404,5.58,5.48,5.577352533215994
107,3940,6105,989,1407,10.37,9.39,10.047703356399786
4122,2456,1958,5430,162,5.49,5.31,5.290272801148682
4300,4399,3389,436,5014,6.0,5.98,5.824371590059332
930,2796,1027,2068,7058,6.03,5.78,6.010784697277018
4431,3909,6648,6408,502,13.66,12.02,12.275083920942674
2882,1808,1616,1001,4379,10.06,8.11,8.110062960248385
6691,976,1403,1961,6485,5.7,5.54,5.562586337787878
2242,6603,1052,6746,61,33.14,23.78,23.772034515898266
3993,5149,4676,7066,3279,5.9,5.35,5.349726541888923
