n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,96,374,596,59,931,519,219,38,104.95,52.93,51.95112348163909
88,444,428,71,246,92,564,434,60,846,579,126,970,228,645,642,596,101.64,51.74,53.000820784785006
970,63,590,599,406,50,999,226,47,570,879,136,296,429,147,553,120,90.36,44.95,44.80245834186721
584,315,573,835,698,185,105,595,584,654,192,381,99,560,729,64,577,90.86,43.89,46.74227302912567
61,633,210,508,696,544,437,795,321,476,599,945,464,370,306,254,813,82.5,43.44,43.19366389611236
184,715,798,249,83,588,307,537,506,896,351,746,459,294,623,74,120,79.37,37.13,38.33640551679793
524,428,168,775,350,155,955,500,431,40,985,684,79,782,571,586,808,74.6,39.78,39.11468903415009
896,837,321,348,711,358,608,508,593,816,467,70,860,95,967,276,485,73.16,39.61,39.71009908504622
713,680,66,62,748,718,317,662,591,697,841,456,291,733,395,908,684,98.21,51.08,50.987364857805325
355,23,963,472,363,172,625,119,505,60,223,786,294,132,756,253,407,112.77,55.88,56.22556070119572
400,938,892,508,82,170,459,411,562,284,904,140,838,440,884,563,285,90.2,46.59,45.29348339794146
723,425,367,699,905,389,980,236,154,84,180,154,237,674,238,12,496,88.11,42.8,47.03672724106186
851,603,186,269,288,4,149,429,547,378,624,579,326,975,128,707,879,122.62,61.38,61.733993581489
527,973,632,670,692,757,55,467,921,891,798,974,895,696,817,572,401,62.48,34.76,35.26710427343479
407,408,403,106,493,649,410,63,195,68,213,451,166,112,348,615,53,90.88,43.42,44.67734158172148
104,0,580,154,549,103,971,372,628,26,72,895,212,628,385,152,649,127.16,66.39,67.99646187033323
258,978,355,616,372,485,125,118,869,499,477,491,495,319,87,147,104,87.68,45.54,46.70028066207265
767,350,758,271,490,848,708,165,528,23,210,973,974,540,370,150,706,100.58,48.37,48.12181952149257
556,936,27,776,540,305,658,884,93,712,865,267,530,375,930,171,364,89.28,43.66,44.59419192723735
790,228,545,554,797,514,337,651,228,627,830,807,776,873,199,825,245,72.07,35.07,36.62554416032483
837,410,757,822,232,204,530,504,364,748,29,28,809,286,483,265,198,100.74,52.44,53.10839077171744
709,619,979,352,457,827,959,740,357,977,997,373,82,225,104,232,481,82.33,41.16,42.65699221329862
201,345,209,494,639,921,624,860,1,490,931,668,352,818,658,86,854,79.72,42.92,43.13141491494427
676,122,931,397,801,728,768,204,489,910,182,444,808,651,340,88,820,88.38,45.62,45.96278519647287
