n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,96,374,83.56,32.83,32.29009129995167
596,59,931,519,219,38,88,444,428,71,246,88.84,37.08,36.65360707870917
92,564,434,60,846,579,126,970,228,645,642,75.8,31.15,31.541812287968813
596,970,63,590,599,406,50,999,226,47,570,85.0,32.76,31.935183471908978
879,136,296,429,147,553,120,584,315,573,835,59.98,28.31,28.300977844041814
698,185,105,595,584,654,192,381,99,560,729,81.33,36.96,36.333424270715525
64,577,61,633,210,508,696,544,437,795,321,78.5,30.28,31.048062136818707
476,599,945,464,370,306,254,813,184,715,798,64.41,24.87,25.652747756304667
249,83,588,307,537,506,896,351,746,459,294,69.3,24.47,24.91366988510112
623,74,120,524,428,168,775,350,155,955,500,74.62,33.2,34.841110462622915
431,40,985,684,79,782,571,586,808,896,837,84.84,34.59,34.025704658612355
321,348,711,358,608,508,593,816,467,70,860,67.45,27.6,27.648985727659053
95,967,276,485,713,680,66,62,748,718,317,87.49,31.1,30.556428435444854
662,591,697,841,456,291,733,395,908,684,355,62.78,26.51,26.94433535364451
23,963,472,363,172,625,119,505,60,223,786,90.08,34.72,35.37771429074225
294,132,756,253,407,400,938,892,508,82,170,69.68,28.9,28.257704999421314
459,411,562,284,904,140,838,440,884,563,285,59.08,25.92,26.30860889862367
723,425,367,699,905,389,980,236,154,84,180,80.53,33.51,32.782929422507266
154,237,674,238,12,496,851,603,186,269,288,83.99,28.73,29.586148599370993
4,149,429,547,378,624,579,326,975,128,707,104.66,40.12,40.76581917442961
879,527,973,632,670,692,757,55,467,921,891,68.12,26.24,26.813374125043143
798,974,895,696,817,572,401,407,408,403,106,64.36,25.28,25.169368920357048
493,649,410,63,195,68,213,451,166,112,348,102.01,38.58,40.469461875401976
615,53,104,0,580,154,549,103,971,372,628,140.0,54.04,54.986324842401615
26,72,895,212,628,385,152,649,258,978,355,77.08,33.05,33.903955922708874
616,372,485,125,118,869,499,477,491,495,319,68.69,26.22,27.319828981533735
87,147,104,767,350,758,271,490,848,708,165,78.68,31.03,32.35258024416777
