n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
9401,1320,7946,4286,603,12.95,11.83,11.002577879493149
7,2385,9608,7704,6113,21.22,17.7,18.497787915102727
5232,358,4467,8009,3245,18.89,15.71,16.176764312795388
6783,8819,8835,1543,3161,9.47,8.17,8.133145900335442
9231,9070,4350,9995,1443,11.02,9.89,10.33041308477414
6958,5498,1525,5933,6716,12.42,9.66,10.224487453200904
4103,7294,1536,3230,4770,11.48,10.86,10.554300887021475
1598,748,9643,3291,5904,14.19,12.25,12.3278548141453
7974,3173,8432,9435,8252,8.74,8.34,8.08825095473171
465,5920,4012,9859,7040,13.65,11.49,11.550228118085261
4986,5855,9652,1959,1469,11.53,10.13,10.402476011681268
8194,8605,3262,1914,9964,8.11,9.18,8.444248749387977
4389,5116,3214,6222,7925,14.0,12.63,12.542065434565433
3649,2262,9786,3438,8554,12.97,12.42,12.347103174603177
205,3092,2771,279,5454,20.14,18.37,18.942501870896933
9138,5015,6137,6183,8640,9.41,8.46,9.23951655315105
6376,4737,2078,8007,881,16.02,13.92,14.063647163273522
3036,6928,9730,6516,1572,16.22,13.47,13.267475981620718
7229,4019,1459,9882,7309,9.39,8.58,8.566579778622462
7326,6226,1252,8465,6986,10.96,9.97,9.419468390804596
7715,4971,6702,1407,3148,22.2,17.61,17.30458267900429
4355,7395,7989,2820,303,11.61,11.63,11.270152696743201
358,8813,2023,4114,9656,19.35,16.35,16.715776216894334
5915,3072,4199,8236,7397,12.61,9.81,10.250459545520334
5397,8468,4174,6726,6909,10.84,9.26,9.340277777777779
7952,4389,9871,7777,7840,11.88,12.57,11.82046287046287
8061,2329,6184,8137,5008,10.01,7.97,8.276123926823406
7655,5298,6004,2671,6161,12.7,11.23,11.56577380952381
9880,4354,5244,6525,7995,10.67,9.22,8.38622744970295
2591,4764,9172,101,7362,13.6,12.45,12.186768378213223
935,2991,493,9993,9335,29.29,30.45,30.00975781862377
1837,6076,5931,8150,9662,9.54,7.28,8.300621246008618
1020,3156,2529,4411,242,17.14,16.81,16.119170581191856
6915,8599,8055,1242,7682,10.16,10.87,10.782876865485562
3802,1640,6077,5930,2375,17.06,16.03,15.60985879200165
3987,9938,5215,2363,617,12.0,9.57,9.747210742073756
1594,1727,741,7829,7581,12.11,10.44,10.119705700685296
1130,505,9034,2080,1368,22.52,18.08,17.96159338808057
2638,4344,7405,8186,332,17.78,15.93,18.060221645288635
2245,3093,7223,7850,7200,10.15,8.41,8.25296964939822
7324,9151,4528,7822,9491,11.42,7.82,8.047545753956172
1043,4780,5954,4686,5900,13.53,10.39,10.36514419557898
554,1371,8231,4518,4584,16.57,13.71,13.318169368296488
4491,7751,7056,7278,6085,10.4,9.59,10.50044936843558
522,1403,4089,9906,3906,14.18,10.9,11.856206785248002
8773,535,2839,5511,6070,12.32,10.32,10.96926201809332
523,853,3427,7094,5627,16.81,12.86,13.395502695835647
1271,2582,1868,6547,8964,14.16,11.02,11.174220398275347
2223,7603,8102,1231,2097,14.12,12.56,12.308387879593209
1211,5740,8524,499,3042,10.91,10.66,9.510988790016569
8608,2462,3009,4615,2474,12.17,12.18,11.437915466629999
8311,9313,6362,3654,3630,12.38,11.28,10.815938468924656
9241,2061,6867,2673,5185,10.77,8.4,8.425132275132276
3937,9191,9377,78,9321,9.27,7.54,8.334212497427476
6335,3082,5329,6243,8622,16.36,15.16,14.632255401817792
7224,158,6512,8696,9028,22.07,17.94,17.396306521512113
2232,3828,8911,6098,4454,12.43,11.2,11.509768436691514
3033,2447,2689,2200,6302,13.61,10.59,11.219879502634232
1216,1000,200,653,7736,19.35,15.42,16.107495840935453
970,1877,8851,1640,6023,10.75,8.99,10.274730554106235
9758,527,981,8892,3682,11.67,10.27,10.13326411934933
6665,3695,9261,4808,1519,10.83,8.88,9.358906728626762
7717,1266,9394,963,2762,12.71,9.89,10.970805983211998
7175,1967,1838,2913,819,14.15,14.23,13.398044900058789
497,6968,4702,4189,7264,13.68,13.46,13.146051905624098
3800,3311,8775,3505,4551,14.53,12.44,12.220361247947455
9702,214,4176,8635,5422,16.99,15.96,15.915431055486554
8477,1534,9582,9754,536,22.18,19.67,17.440613725519377
5931,6015,1918,3706,458,10.79,8.4,9.011912300606827
5904,5580,7137,847,5636,9.23,7.91,8.507292264466763
2283,498,161,5508,1115,20.19,19.82,18.97334572731334
7945,42,7596,4320,1433,24.84,20.17,20.991366843033504
9678,4476,3771,2168,2063,10.35,9.16,9.549685803614375
