n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,23619,17436,5194,105274,144022,240636,53.43,36.03,37.35834096513569
75858,209833,259529,200582,15426,58177,136403,140687,94436,72530,204405,45262,216759,60.15,40.44,41.97931393038226
27835,68608,56203,247191,243132,6721,217296,167952,211459,68224,209832,71237,50707,43.7,31.01,31.101447002982223
43206,81225,75927,164357,227363,191861,251900,224040,222436,230700,97620,22732,221456,49.49,36.8,36.91571814296779
158820,88448,176082,101694,132632,65240,46606,64834,124148,73399,23421,247615,244996,51.89,36.04,37.02650133864622
214403,226881,246993,143560,220322,78707,1890,238254,76530,150042,184787,231294,81726,57.34,38.84,38.81464987852518
222309,200594,133266,51150,108513,111078,157001,75550,112995,118324,42289,61138,79983,48.34,33.96,34.711360854979304
68067,213016,209031,11334,21253,12143,121286,164194,261481,73513,136019,140147,169868,51.89,35.74,36.5440605102993
123532,183731,89874,38027,261430,176627,51268,17416,108211,239476,53128,166466,165849,51.35,37.37,38.00430582344087
115645,72431,48156,93278,114274,195806,154342,84061,166312,146415,52091,237060,84812,53.75,35.24,36.0548078504397
26471,220050,16150,185640,59996,72739,200582,152620,161331,225994,62237,32019,86787,62.49,37.98,40.00300146923416
244994,46540,76264,120329,6730,11222,93607,182790,21655,234862,252831,250278,74890,53.85,35.88,37.156733498177154
192643,177003,251623,85753,4767,84622,75758,84325,253232,40084,203224,170897,107591,52.76,37.38,38.12430885869276
225803,247282,227935,162663,178269,214414,20383,76915,161934,50178,234378,116429,76544,60.41,37.4,38.449428695533356
35766,65548,100043,156974,252133,41655,86850,150232,2463,95243,11743,119219,44450,57.79,39.34,40.91189493230961
95732,205454,210855,95085,261406,76109,149803,25454,115166,257359,54325,111136,240262,57.59,37.6,38.12814640167804
54504,29784,15555,16307,14488,193231,44215,156115,177426,254441,39227,158994,10719,48.96,33.16,33.97822912224617
143190,128625,152742,65289,84261,261524,9325,32053,218851,138737,76783,202844,261332,49.95,33.12,34.13085238731263
107301,170816,258908,52497,125242,52893,63402,115032,107642,128958,9665,57425,110420,54.85,37.85,38.63477645316188
116261,65165,169721,233124,112154,217854,56549,130699,49207,8296,9648,66687,66423,48.3,35.0,36.01780245381063
63540,137803,54543,202457,60677,109349,227989,68599,37146,85200,13441,233576,243278,49.23,32.77,34.202336132282504
82448,148201,30633,259672,149345,105634,252380,236179,171171,171435,228300,207318,188049,52.54,36.6,36.80164152882004
195225,10617,129574,101573,24355,112750,55291,243774,229063,150026,235867,247500,242372,46.45,32.81,33.843736713289054
43373,88234,77648,172204,123529,209585,236112,168425,82585,213601,110097,138418,56423,55.16,37.33,38.99030052617596
171634,210081,179820,210004,70332,88743,241906,102808,250682,130125,19498,225079,254564,61.16,40.78,41.37410581575274
73421,252123,164589,175204,50137,11676,103494,235659,162410,33458,201017,253895,70632,55.96,39.98,40.51148224786677
174899,224477,15855,228086,43847,180316,166511,121785,149213,123780,195689,105834,243133,39.8,28.83,29.567599912868005
102352,57289,209194,858,55363,241791,41089,3436,159910,229749,67459,30379,103752,46.14,32.66,33.93042534174195
212303,201790,205250,99899,230130,58283,144338,13998,230347,249288,52866,42441,176024,46.53,33.22,33.741579503807024
159456,86676,214546,233766,147422,202787,205609,123603,239923,137994,115249,6918,20706,56.95,34.96,35.711746631082335
8960,182302,155841,29600,128144,147011,226681,67358,159416,202929,36375,10846,95045,39.33,30.3,30.336734607920594
20890,201216,230443,137097,237249,2765,77840,219595,90941,216940,19591,22319,251623,57.91,37.45,39.557715098028815
142443,118953,99918,53831,206408,256001,81571,101877,61263,198891,127572,224257,253304,56.85,39.8,40.634790489774396
104872,24935,20236,30002,240059,162781,209283,232087,95913,134342,262035,113758,109023,52.29,32.99,34.33524646015709
224878,186445,203577,116454,17542,164781,231034,246603,51341,166969,79247,243728,219268,52.34,37.88,38.62376991248186
125482,110746,30978,209282,146352,43876,97413,229189,42682,46229,185263,39139,85604,59.74,40.09,39.459716309132766
129566,225397,88758,67793,142046,255265,236997,1279,186256,44225,1458,169896,81740,50.74,37.28,37.78874194919516
31707,142854,29055,127534,206102,187586,157547,126943,137968,19840,136502,64340,107787,41.34,31.55,31.92493198371147
222185,76926,93530,60085,200977,47294,258422,226479,164285,443,177401,13872,159785,47.32,34.19,34.07243257814124
237931,82122,142628,239282,238328,122428,205115,238920,148986,80124,245559,227416,132818,62.06,37.49,38.14591235649534
