n0,monte_carlo,monte_carlo_max_hop,two_hop
30939,103.11,1.1,1.11
39753,1.0,1.0,1
13522,721.93,1.28,1.2700000000000002
51912,313.45,1.26,1.2200000000000002
62767,1.0,1.0,1
20312,2272.19,2.69,3.0699999999999994
11809,10312.0,62.55,67.39999999999993
8718,1652.24,4.93,5.780000000000013
2597,1443.99,1.7,1.7100000000000002
52637,1240.07,1.88,1.9899999999999984
72011,1.09,1.11,1.11
37929,1.0,1.0,1
7713,931.01,8.65,6.220000000000048
29088,3816.8,3.66,4.630000000000004
68201,311.26,1.12,1.1600000000000001
70343,310.88,1.08,1.12
47218,1346.42,1.13,1.7699999999999991
36265,311.31,1.1,1.2000000000000002
22631,1.0,1.0,1
13917,827.66,1.51,1.5499999999999998
34304,929.27,1.61,1.6699999999999995
28101,1.0,1.0,1
3360,2474.09,5.64,7.450000000000038
34112,1.0,1.0,1
35618,1.0,1.0,1
25353,1.0,1.0,1
21603,817.7,3.3,3.500000000000009
40612,1.0,1.0,1
37963,1340.5,1.37,1.5300000000000005
48810,1339.29,2.54,2.169999999999998
11366,9803.08,19.03,19.300000000000008
44224,2882.75,3.21,3.389999999999997
50847,1450.56,2.24,2.299999999999997
66316,105.14,1.1,1.1700000000000002
32620,822.77,1.46,1.4100000000000001
23303,1.0,1.0,1
32417,2991.84,5.61,5.88
62074,514.21,1.14,1.1600000000000001
36699,4839.93,4.71,4.459999999999997
11710,3921.91,7.76,10.360000000000033
71780,103.19,1.05,1.11
39353,1.0,1.0,1
945,10325.54,276.54,310.91999999999916
38265,1962.92,1.71,2.0999999999999996
75021,1134.13,1.64,1.9399999999999986
40863,718.25,1.32,1.3100000000000003
66633,1.09,1.1,1.11
25575,1.0,1.0,1
54256,1444.14,4.13,3.5800000000000103
55539,518.47,1.32,1.3500000000000003
37775,206.98,1.11,1.1400000000000001
56497,1238.3,1.53,1.6199999999999997
59162,616.89,1.21,1.2500000000000002
21144,1.0,1.0,1
30569,924.85,1.5,1.77
39991,1.25,1.45,1.3000000000000003
34033,1.0,1.0,1
5667,1.0,1.0,1
10626,2374.74,3.68,3.3499999999999956
6071,3808.78,5.11,5.399999999999997
60643,1333.57,1.38,1.5
36756,2265.11,3.07,2.329999999999999
68009,311.11,1.51,1.4000000000000004
70073,1.05,1.09,1.1300000000000001
61766,1128.88,2.21,1.739999999999999
44937,1034.07,1.41,1.4300000000000004
19013,1.0,1.0,1
25634,1.0,1.0,1
8708,2680.9,3.81,3.4999999999999987
54105,1448.19,1.55,1.5400000000000005
26564,618.05,1.51,1.5100000000000005
57822,2162.87,2.43,2.22
36215,1.0,1.0,1
24078,1038.97,1.36,1.49
46639,1.0,1.0,1
57137,1555.37,1.67,1.5399999999999998
42030,207.53,1.17,1.2300000000000002
73207,1.15,1.18,1.1500000000000001
26045,1.12,1.23,1.2100000000000002
42406,103.61,1.16,1.1400000000000001
13235,1957.58,5.41,3.7600000000000127
8075,6711.92,12.4,12.720000000000034
29998,1.0,1.0,1
36369,619.38,1.25,1.3900000000000003
31118,517.94,1.34,1.3700000000000003
16009,6192.14,7.85,7.829999999999994
43393,619.25,1.11,1.1500000000000001
23270,412.35,1.18,1.2300000000000002
38132,1.0,1.0,1
60164,1751.05,1.79,1.9099999999999997
3365,1.0,1.0,1
5611,1755.23,24.19,20.1299999999994
46803,2474.83,2.36,2.230000000000001
10827,1.0,1.0,1
37445,1.0,1.0,1
42876,1653.77,2.05,2.249999999999999
2383,3509.66,12.81,10.819999999999943
42311,1.0,1.0,1
37879,3727.68,5.31,5.549999999999997
42162,415.8,1.25,1.2500000000000002
