n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,3445,331,2121,4188,1656.02,115.76,133.10999999999973
3980,3317,6420,6798,2484,3904,2933,811.51,11.53,11.16
4779,1789,4134,1140,2308,1144,6191,1025.62,14.48,16.129999999999995
776,5065,6548,2052,4362,5776,6637,1657.15,233.57,264.34999999999974
4930,1203,2540,809,5978,604,6967,1222.02,25.35,28.8199999999999
5603,2704,3867,4585,824,2898,3556,567.23,11.75,12.169999999999995
2590,5004,5246,1675,4526,3907,3626,1650.55,153.55,168.1800000000001
7088,4270,2133,510,6594,4494,115,453.5,8.85,9.35
764,5895,6882,3267,5818,6757,6431,1637.33,55.76,57.030000000000015
5473,5122,9,5012,4043,6783,7107,1649.99,47.62,50.050000000000075
2729,1998,5982,2664,5764,515,1565,1653.59,75.88,83.98000000000006
4649,1816,1954,6581,1167,6579,4448,764.27,12.86,13.290000000000012
3669,747,659,2621,4161,4008,893,1649.19,123.15,134.43999999999988
2469,4515,2384,5788,1022,4484,2725,1651.05,91.62,92.41999999999994
6672,4426,1664,6548,4941,4482,4813,1573.91,33.23,33.549999999999976
2356,3645,750,4884,6536,3153,2597,1460.1,29.1,29.720000000000034
4715,1983,2378,1506,1551,6729,1529,1651.28,100.55,104.06000000000031
270,5019,5379,2130,3903,565,735,1656.55,152.86,153.82000000000005
5560,6206,1066,1225,316,6901,657,1635.31,71.65,75.53000000000014
5728,6794,4428,5599,3205,6863,5777,1291.53,21.6,21.110000000000007
4297,2257,4274,6648,1929,6958,1762,1539.07,41.64,42.04000000000006
5566,4831,6760,3435,4748,2254,3691,1196.45,22.17,23.38000000000003
4035,5408,5252,5736,6498,2927,674,1649.75,62.45,63.64999999999999
2656,5019,944,3984,4809,5162,2746,1642.79,35.29,36.97999999999999
6922,1559,1990,132,5992,2220,959,1651.32,210.33,231.9299999999997
5778,1806,3047,6509,1396,2724,3490,1653.67,161.98,183.95999999999964
6683,509,824,6415,1198,7006,5715,1656.2,126.71,136.75000000000006
1792,370,6693,4701,5195,4376,4932,1048.48,17.5,19.15000000000003
5575,606,218,1019,5201,1544,4967,1655.24,256.88,295.68999999999977
6800,4718,980,3204,749,3032,6830,1652.05,49.92,54.760000000000105
950,298,4960,177,1594,1515,5882,1161.77,19.7,19.280000000000015
1014,3925,1725,5956,6559,500,5565,1664.28,109.6,114.97999999999999
186,4458,3486,5083,831,6847,2129,649.51,12.74,12.879999999999997
573,1809,589,5299,2466,2869,3572,1586.88,40.57,38.230000000000004
1477,500,4125,3826,322,4886,826,1656.05,199.99,226.01999999999973
5728,3205,1633,2131,2937,5993,3852,1323.21,32.75,34.30999999999996
6867,4667,1387,5715,5510,1666,6286,1636.76,55.72,56.57000000000005
475,6460,5539,1296,6925,1326,2804,1653.98,62.37,62.56999999999999
4337,2053,960,4888,3623,5452,1432,1618.2,65.23,64.01000000000009
108,3863,5581,3357,4662,4166,2551,1386.15,28.23,29.27999999999991
5316,2925,3183,6862,5387,2055,1256,685.73,11.49,11.720000000000004
