generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 304.62, 310.65, 307.635, 307.635, 3.0149999999999864,0.75,0,[1.e-300 1.e-300 1.e-300]
1, 2, 311.04, 347.34, 329.19, 329.19, 18.149999999999977,0.30000000000000004,0.11810719459198454,[1.e+000 1.e+000 1.e-300]
2, 2, 325.64, 347.34, 336.49, 336.49, 10.849999999999994,0.09999999999999998,0.0,[1. 2. 1.]
3, 2, 320.4, 347.34, 333.87, 333.87, 13.469999999999999,0.19999999999999996,0.0,[2. 2. 2.]
4, 2, 347.34, 359.92, 353.63, 353.63, 6.2900000000000205,0.09999999999999998,0.03621811481545472,[2. 4. 2.]
5, 2, 351.55, 359.92, 355.735, 355.735, 4.185000000000002,0.09999999999999998,0.0,[2. 6. 2.]
6, 2, 349.73, 359.92, 354.82500000000005, 354.82500000000005, 5.094999999999999,0.050000000000000044,0.0,[2. 8. 2.]
7, 2, 355.01, 359.92, 357.46500000000003, 357.46500000000003, 2.4550000000000125,0.6666666666666667,0.0,[ 2. 10.  2.]
8, 3, 334.87, 359.92, 344.21, 346.3333333333333, 10.336247976041518,0.5416666666666666,0.0,[ 2. 12.  2.]
9, 4, 331.29, 359.92, 354.21500000000003, 349.91, 11.209779212812348,0.475,0.0,[ 2. 16.  2.]
10, 5, 336.33, 359.92, 344.69, 348.02000000000004, 8.986013576664583,0.47,0.0,[ 3. 19.  2.]
11, 6, 328.04, 361.97, 355.1, 351.64000000000004, 11.528177074744589,0.135,0.005695710157812879,[ 4. 24.  2.]
12, 5, 335.66, 361.97, 348.08, 349.412, 8.941000838832307,0.17000000000000015,0.0,[ 5. 27.  2.]
13, 5, 323.45, 361.97, 341.86, 343.24, 14.772152179015762,0.21999999999999997,0.0,[ 6. 30.  2.]
14, 5, 316.13, 364.23, 355.19, 346.74000000000007, 18.208466162749687,0.15000000000000002,0.006243611349006798,[ 8. 32.  2.]
15, 4, 326.7, 364.68, 364.42, 355.055, 16.371662255250698,0.1166666666666667,0.0012354830738818565,[11. 33.  2.]
16, 3, 347.36, 364.68, 359.23, 357.09, 7.230965818385995,0.16666666666666663,0.0,[11. 35.  2.]
17, 3, 330.57, 369.03, 364.68, 354.76, 17.1968543635166,0.050000000000000044,0.011928265876933108,[11. 37.  2.]
18, 2, 367.22, 369.03, 368.125, 368.125, 0.9049999999999727,0.09999999999999998,0.0,[11. 39.  2.]
19, 2, 359.35, 369.03, 364.19, 364.19, 4.839999999999975,0.09999999999999998,0.0,[11. 41.  2.]
20, 2, 362.66, 369.03, 365.845, 365.845, 3.184999999999974,0.6333333333333333,0.0,[11. 43.  2.]
21, 3, 359.98, 369.03, 366.53, 365.18, 3.8159751920926466,0.5416666666666666,0.0,[11. 45.  2.]
22, 4, 351.76, 369.03, 358.325, 359.35999999999996, 6.396714000172267,0.45999999999999996,0.0,[11. 49.  2.]
23, 5, 346.13, 369.03, 356.57, 358.15199999999993, 7.9997709967223365,0.45666666666666667,0.0,[11. 53.  2.]
24, 6, 352.42, 369.03, 360.26, 360.2366666666667, 6.815268805328867,0.42619047619047623,0.0,[11. 59.  2.]
25, 7, 345.7, 375.01, 356.72, 357.8414285714285, 10.025754590156332,0.1499999999999999,0.01620464460883944,[11. 65.  2.]
26, 6, 356.54, 375.01, 366.9, 365.945, 6.421652824623881,0.17333333333333334,0.0,[11. 71.  2.]
27, 6, 356.74, 375.01, 369.355, 367.4083333333333, 6.983880050198137,0.17333333333333334,0.0,[11. 77.  2.]
28, 6, 351.7, 375.24, 362.12, 363.41499999999996, 9.281935412401875,0.19499999999999995,0.0006133169782139628,[11. 83.  2.]
29, 5, 331.76, 375.24, 343.45, 347.882, 14.555615273838486,0.19499999999999995,0.0,[11. 87.  2.]
30, 5, 347.05, 375.24, 351.72, 357.644, 11.021296838394289,0.21500000000000008,0.0,[11. 88.  5.]
31, 5, 320.49, 375.24, 365.64, 356.48, 20.016352315044813,0.44333333333333347,0.0,[11. 88.  9.]
32, 6, 356.02, 375.24, 364.21500000000003, 365.39000000000004, 6.375724795399084,0.4023809523809525,0.0,[11. 88. 15.]
33, 7, 338.73, 375.24, 363.16, 362.04, 12.82572749259416,0.37142857142857144,0.0,[11. 88. 21.]
34, 8, 355.3, 375.24, 363.575, 364.34749999999997, 6.615727000866957,0.3916666666666667,0.0,[11. 88. 29.]
35, 9, 331.29, 375.24, 353.96, 354.59777777777776, 11.903406401136492,0.3733333333333334,0.0,[11. 88. 37.]
36, 10, 359.63, 379.8, 365.48, 367.87600000000003, 7.155385663959703,0.18611111111111112,0.012152222577550373,[11. 88. 47.]
37, 9, 338.38, 381.64, 369.46, 366.40666666666664, 12.278588409639497,0.21250000000000002,0.00484465508162184,[11. 88. 55.]
38, 8, 357.3, 381.64, 373.625, 370.4175, 7.691546902281751,0.19285714285714284,0.0,[11. 88. 63.]
39, 8, 348.74, 381.64, 366.92499999999995, 366.39125, 9.456148049681744,0.20000000000000007,0.0,[11. 88. 71.]
40, 8, 352.96, 381.64, 364.49, 365.59124999999995, 9.341621162169877,0.35277777777777775,0.0,[11. 88. 79.]
41, 9, 342.15, 381.64, 360.09, 361.66555555555556, 12.202447032470452,0.3455555555555557,0.0,[11. 88. 87.]
42, 10, 354.14, 381.64, 360.12, 364.72299999999996, 8.857007451729954,0.37,0.0,[15. 88. 93.]
43, 11, 334.76, 381.64, 369.5, 362.8636363636364, 16.225247034246163,0.3280303030303031,0.0,[25. 88. 93.]
44, 12, 351.31, 381.64, 366.46500000000003, 366.04166666666674, 9.63442251628099,0.30384615384615365,0.0,[37. 88. 93.]
45, 13, 326.09, 381.64, 363.16, 360.5561538461539, 15.109659436401063,0.33626373626373607,0.0,[49. 88. 93.]
46, 14, 356.9, 383.19, 368.315, 369.34999999999997, 7.817551681038905,0.21025641025641018,0.004061419138455118,[63. 88. 93.]
47, 13, 340.25, 383.26, 369.87, 367.91692307692307, 14.19024658788043,0.18257575757575772,0.00018267700096556063,[75. 88. 93.]
48, 12, 351.83, 383.26, 369.265, 369.2191666666666, 8.979936393922236,0.21818181818181825,0.0,[86. 89. 93.]
49, 12, 356.14, 386.3, 375.66499999999996, 373.1058333333333, 10.434275616394697,0.17000000000000004,0.007931952199551272,[98. 89. 93.]
50, 11, 353.67, 386.3, 379.04, 376.04545454545456, 9.41881324664666,0.18272727272727285,0.0,[98. 99. 93.]
51, 11, 355.09, 389.32, 376.43, 373.46454545454543, 11.637563290433405,0.22888888888888892,0.00781775821900073,[ 98. 109.  93.]
52, 10, 360.0, 389.32, 376.565, 375.83399999999995, 7.883625054503796,0.26111111111111107,0.0,[ 98. 119.  93.]
53, 10, 361.94, 389.32, 378.70000000000005, 377.619, 7.641957144606345,0.2122222222222223,0.0,[ 98. 129.  93.]
54, 10, 358.93, 389.32, 377.685, 378.38199999999995, 8.398472242021164,0.3145454545454546,0.0,[ 98. 139.  93.]
55, 11, 358.75, 389.32, 372.58, 373.7263636363636, 7.853322716274326,0.3037878787878787,0.0,[ 98. 149.  93.]
56, 12, 353.45, 389.32, 370.46500000000003, 370.17083333333335, 10.435606082329652,0.33782051282051284,0.0,[ 98. 161.  93.]
57, 13, 357.57, 389.32, 375.8, 373.8707692307692, 9.213031290630147,0.3087912087912088,0.0,[ 98. 173.  93.]
58, 14, 369.13, 389.32, 375.745, 375.55928571428575, 5.266079409479002,0.2828571428571428,0.0,[ 98. 187.  93.]
