n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
17611,74606,8271,33432,15455,64937,58915,72.33,13.21,13.32880076825877
61898,49756,27519,12302,63944,3715,51093,39.94,13.6,14.215652290888922
56723,276,58377,34908,29984,13399,41606,36.32,16.44,16.40884171321774
4009,2925,3335,70964,1206,49965,28390,98.22,26.83,22.56327898664593
55327,3806,69157,29057,57394,64987,72464,28.07,17.52,17.88665017966573
30550,45311,30260,28676,60241,37982,2816,16.14,8.93,9.060330795239741
54549,72935,13107,24367,38848,15845,43607,19.09,11.0,11.230086332807234
65640,55326,66547,24883,39763,37245,65452,9.18,10.35,9.161796191364079
66228,51557,4525,62944,31816,52990,54304,11.11,7.85,7.865646587715233
22676,48119,71932,49113,11333,57535,66640,10.23,8.44,8.197268252696144
14146,21456,68280,51544,48565,64185,3876,36.59,14.0,14.998713323198345
61514,5699,40439,75782,51589,22328,22097,12.56,10.76,11.16332723903692
65829,29745,1612,26151,70728,71871,30431,26.85,15.01,14.132391873404474
53012,67341,45065,75732,46304,60179,35294,17.08,11.66,12.36444771179564
71826,748,50290,67174,16940,67984,73578,76.96,27.56,25.879504907987382
26933,55848,7356,63058,47806,74710,72666,39.38,11.3,10.643247266388716
26193,66154,54185,63560,46765,54319,45361,8.01,7.77,7.624545513131743
207,70579,70793,43402,60050,3666,30094,7.8,7.56,7.6363995137615195
23227,72188,23695,12006,72224,33461,4254,13.39,11.05,11.082260791072212
9234,10909,2187,59375,1908,36857,32710,100.6,27.28,26.815039978784874
35211,14350,24197,45144,38048,9111,21950,16.2,10.65,10.766702117702671
20922,33451,69124,22039,35771,38599,59598,8.28,8.1,8.243149708189279
42205,65076,62098,14967,3097,40895,50666,13.25,8.97,8.957878001129256
45002,55170,24646,33871,14255,33221,66861,9.26,8.71,8.778444126093577
27405,56577,2728,29540,2341,52076,19197,52.34,17.38,16.709818651518518
4630,21001,58414,66362,55923,71395,28914,14.91,13.58,13.70444191065738
67711,59093,29254,68668,4023,51760,75477,42.98,16.8,17.453323717643034
42106,55875,7705,39138,16473,27804,6218,49.27,33.92,34.00996564889561
40158,9270,10019,40679,39043,20736,54548,8.14,7.72,7.760727983416271
74047,33077,17090,1111,73494,4969,28520,68.04,16.25,16.29457510478469
74747,60404,22481,66699,4905,49541,26267,21.99,13.18,13.75695335957331
45472,12979,26969,75154,56747,25443,64533,37.72,27.37,27.550029911101245
13687,51126,38806,66074,65509,2254,42643,84.71,19.79,19.366585615574536
52733,36877,2371,20573,26326,42957,73838,11.5,7.63,7.614221825273891
17713,44445,56261,27922,34935,12636,49706,33.11,14.83,13.637968138723634
71778,45069,70035,63504,69798,30754,8561,15.25,14.38,13.423713554913489
5295,11099,17434,22242,21830,70544,27914,60.88,23.72,23.556018988754094
35128,43546,66307,33461,48248,44413,44601,9.09,9.77,9.188916327188394
14930,38170,30826,64067,17740,72243,13667,11.58,10.85,10.482349068021485
42038,5129,53293,9593,49837,19310,16386,47.01,20.86,20.469301818738547
44682,15032,49550,10046,74813,72125,29322,9.87,9.7,9.87771211889287
74182,10714,34960,47827,38738,73983,70031,8.76,7.45,7.5401165387768145
14983,60000,36330,14120,5996,38762,1622,94.25,29.33,29.74198139375669
1906,12017,54202,15086,5245,24631,31409,14.14,11.27,11.91703149969722
55183,21236,15146,59101,21939,31643,20833,31.53,19.46,19.869180028695357
13478,57029,49581,71162,38538,72117,33214,9.54,8.49,8.497303795677919
62522,41216,13124,27212,41604,5193,3573,51.19,11.3,11.978461714353195
1377,38738,41975,58962,51284,41062,52239,35.03,17.01,15.437659377058782
8252,8413,41595,59750,14596,32776,28205,34.35,14.09,13.590647011545393
71160,61462,46638,33958,24015,70988,27241,8.19,8.45,8.23569070592201
40281,26111,32293,47246,10665,36803,11719,27.17,17.31,13.630167198281598
58707,11860,75282,44418,29809,51180,40210,11.15,7.92,7.963717258239532
5380,42892,24485,41515,39689,32223,43821,21.23,16.02,16.327700482785716
13231,71332,12064,32125,28856,2670,31950,74.22,24.39,23.319528761724964
52661,9480,35135,72247,9295,9847,2819,32.27,20.96,19.897892468848166
1299,38118,47079,64652,61451,20208,13229,30.55,11.17,10.818272605731476
65723,43003,10106,66751,22707,23536,19603,24.69,11.94,11.947734091909501
18551,41914,40058,14008,67417,38468,16554,21.87,11.93,12.300360919207547
27097,18570,71498,4162,41427,72476,26926,85.76,18.27,21.337771074411954
23351,39180,56706,70450,20695,6364,32413,9.44,8.04,8.054915595735551
33107,8442,58549,56383,71993,32796,70959,26.72,13.16,13.23160688792957
57592,70524,59416,1424,51866,44390,22481,85.77,23.55,22.37347733739687
33812,63672,3199,54615,74790,2478,8168,33.51,16.59,15.569601923136128
46523,18125,16400,18152,33962,36295,52140,16.8,10.48,10.205701760626813
73934,52570,22567,11697,30609,63700,980,17.79,11.72,11.981966612032489
23275,69297,41581,65653,57451,29586,31244,17.34,9.34,9.179507554453672
41023,64890,62760,29499,54033,44164,73453,11.18,10.74,10.45789534518438
36074,28766,6317,9378,67068,48324,20901,33.68,17.48,16.65266190064156
