n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,497,414,940,802,849,310,991,488,366,597,201.5,51.08,52.16
913,929,223,516,142,288,143,773,97,633,818,256,931,545,722,829,616,923,150,205.23,49.5,50.24000000000001
317,101,747,75,920,870,700,338,483,573,103,362,444,323,625,655,934,209,989,215.22,60.06,68.23999999999995
565,488,453,886,533,266,63,824,940,561,937,14,95,736,860,408,727,844,803,214.11,69.4,75.15999999999997
684,640,1,626,505,847,888,341,249,747,333,720,891,64,195,939,581,227,244,206.18,48.03,50.120000000000005
822,990,145,822,556,458,93,82,327,896,520,955,501,111,308,564,298,723,127,200.06,53.14,58.83999999999999
560,340,834,944,553,208,986,818,617,560,601,294,455,93,610,817,394,324,589,199.82,45.45,48.83999999999999
247,297,188,193,841,191,33,627,672,266,487,70,91,695,775,133,897,153,945,207.76,59.05,61.83999999999999
39,862,82,919,716,945,849,553,699,400,857,722,537,282,534,831,241,869,220,202.44,55.6,58.079999999999984
916,695,603,845,972,429,593,281,461,504,676,656,717,938,812,365,84,332,627,206.68,53.8,54.20000000000002
118,498,601,645,343,865,194,248,16,749,277,119,722,225,380,813,174,340,436,219.54,60.02,63.48000000000001
835,63,103,801,149,875,714,224,46,836,587,649,931,958,547,616,696,75,27,204.59,70.68,74.96
127,650,193,620,850,589,122,400,93,379,853,118,37,620,22,199,984,993,189,217.44,57.32,65.55999999999999
735,126,490,215,744,819,62,959,695,23,557,435,635,103,855,266,71,226,73,226.92,73.76,78.99999999999999
662,308,358,446,184,62,515,478,40,610,103,716,400,204,266,367,926,749,481,200.8,57.88,62.43999999999999
858,923,940,583,173,714,688,208,989,785,59,807,692,162,865,165,350,542,256,207.96,52.77,54.99999999999999
120,611,943,452,681,179,13,482,697,419,921,582,895,520,939,318,664,365,397,211.73,64.76,67.56000000000002
857,673,256,157,574,707,12,468,759,80,343,756,46,557,287,138,245,780,976,211.15,66.46,71.99999999999999
493,360,624,294,689,367,604,969,913,648,874,635,135,732,317,397,766,424,848,206.54,53.87,53.319999999999986
666,82,1,608,196,715,342,163,245,228,652,458,387,727,896,689,581,895,424,215.8,57.7,58.84
32,411,892,718,581,428,790,678,726,47,169,456,65,265,718,161,457,540,906,206.58,62.47,63.64
498,929,574,618,773,0,905,39,506,333,319,857,478,51,828,842,896,997,831,213.28,73.47,77.71999999999997
425,192,561,986,648,85,857,742,133,15,411,972,694,427,323,3,218,14,734,213.98,96.46,103.00000000000004
