n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
1933,2484,845,5908,3244,3922,1269,738,544,162,3289,4500,2370,6557,6268,23.48,20.77,20.764491837476047
482,1818,4262,4396,2951,2266,6387,1414,6773,869,2144,1756,210,6790,5248,30.73,27.78,27.539005626133623
6608,2132,6557,2226,1584,1350,2538,2372,5136,7105,5995,7001,6951,3050,710,39.98,32.81,32.65355416578385
6920,4963,2764,5502,3177,4144,2038,1456,2026,3879,2293,731,6700,7090,4486,20.74,18.15,18.406550256775702
6885,2459,59,2391,4688,5774,2553,6947,6268,4164,1598,3391,3471,4906,2360,32.16,27.05,26.719609553844673
3531,3697,1321,1910,2499,2127,6656,6532,354,664,379,3790,5131,2297,4250,23.64,20.13,20.51944857637167
4379,5308,3860,5741,2808,1188,5519,1602,544,3381,1660,5202,5182,3613,2263,20.28,18.92,18.977692373057238
1504,2914,3571,6118,4823,2626,5197,4575,1627,2650,827,6876,504,5801,1874,22.02,19.08,19.17253733276235
2273,6268,4769,5041,7062,1944,1000,2712,1454,2383,3760,210,350,2925,5712,36.78,28.56,28.454750965867646
676,2340,6020,5531,2679,148,2644,2367,2635,1252,6350,5340,3362,7056,5083,20.98,18.24,19.03849486802981
5570,6700,636,2403,5060,1568,3638,2392,1117,2048,3126,4905,1301,2714,4694,28.57,25.46,26.275814915551113
76,2976,366,3725,1389,2991,6420,6589,2971,2378,4681,795,3598,1697,3473,26.82,22.54,22.713548280926908
1703,930,486,509,452,6038,1381,4878,5544,1225,4968,334,4474,4019,4773,25.47,22.7,22.25001962431109
2040,2633,291,1001,6839,4335,2399,6338,3353,5338,1640,3913,1652,1981,3594,22.99,21.96,21.446226779905402
3363,4029,302,1794,3450,3633,2036,5303,3504,6807,1767,4084,1537,259,301,18.84,17.83,18.30018658685659
2083,2075,1985,4306,1704,6326,1896,3417,2143,1160,2662,420,2576,4631,957,30.81,25.8,24.538709996037618
4667,3301,5349,5357,6478,5876,6100,331,4049,3174,761,3523,1727,4688,1355,30.63,27.62,27.40083908582769
2757,2426,5381,3860,6549,5263,2580,6675,3440,4325,1763,5363,6565,5619,6562,18.01,17.52,17.130447594633516
2197,2773,3212,4066,609,7033,2294,5143,5475,1566,364,3234,5075,1045,6281,21.21,19.91,19.39619994797539
2207,5465,7014,495,1370,5634,5203,3805,4662,3868,6115,3307,3198,1790,6537,24.05,19.46,20.096392941656312
26,1730,1284,107,4997,2108,949,3242,6634,6305,6414,3121,1821,4510,437,28.82,23.96,23.828434941438847
1652,1326,5500,4983,2708,6704,4606,6337,6425,3862,4312,3601,216,647,280,26.03,23.28,23.170102126863632
5696,4870,925,4004,4594,7083,2104,4981,6341,1136,338,2970,652,6288,4284,19.17,18.36,18.780410114126752
86,2432,6862,2841,6779,612,697,4451,3717,3122,1682,6450,2549,3183,1914,24.46,22.66,21.742497062046738
6215,3986,7008,3277,779,632,937,5086,6540,2997,4198,3554,3406,7027,5826,16.19,15.96,15.882143126535857
6361,3639,548,5149,1604,5217,2476,6852,3921,3460,968,6540,4573,1371,3044,27.37,22.71,22.336506508797438
1333,1444,5789,1223,2675,4048,7043,2773,2118,4438,39,5820,1382,45,5309,21.34,20.23,19.92732424584918
2554,990,4464,907,3985,6440,5862,4923,3966,4311,620,4265,2010,3368,6943,26.49,23.57,23.061132570637493
2403,2922,1877,6280,1477,7077,5133,13,5543,433,4993,2566,4457,3825,6409,30.32,25.68,25.476892551112076
4655,2503,7106,4150,6445,3610,5021,5058,3621,3209,1152,2061,6316,4891,2966,21.61,19.58,19.936891388098537
5423,2785,1091,3550,676,4961,1179,5532,6627,5096,1455,2337,3047,1617,4718,23.93,19.8,20.22150690650878
6503,2870,5529,5085,765,631,3297,5289,1471,2700,5359,3046,2676,1430,2462,20.77,18.22,18.07027587922122
189,4946,164,4292,6181,6797,726,6562,2941,6612,6659,806,1298,1494,4785,18.33,17.28,17.435561287751966
4057,5414,4701,629,6227,957,1409,5337,3925,5532,6104,1820,5061,6444,6809,26.94,23.14,22.803563307153567
5408,2481,6985,5634,3326,4907,1945,4012,5763,1811,2536,3011,1887,6108,2675,23.14,19.73,19.128845662374673
