n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,692,6,346,514,474,919,619,82,342,567,23.55,23.14,25.090000000000007
958,631,716,41,745,388,173,720,968,462,974,742,432,160,172,243,52,23.74,22.32,23.05
113,135,518,892,946,604,64,792,704,392,808,764,908,104,941,298,209,22.51,21.77,21.71
690,229,743,812,431,910,89,791,273,933,214,406,287,349,828,44,204,25.6,23.89,24.67
725,907,5,900,421,56,917,387,866,503,142,24,242,434,753,928,871,27.94,27.25,27.119999999999994
114,987,611,3,124,782,592,202,916,872,207,338,8,913,85,136,552,25.83,24.32,24.500000000000004
939,17,512,86,586,508,550,943,202,430,70,407,196,654,783,95,717,23.48,21.71,22.3
593,148,176,962,623,736,981,42,55,276,568,699,620,872,152,763,274,21.79,21.7,21.030000000000005
754,589,35,124,889,722,412,973,927,242,165,625,517,44,753,374,865,21.84,21.28,21.510000000000005
690,534,604,578,793,704,88,888,355,112,884,902,598,374,462,215,411,21.36,21.35,21.030000000000005
203,969,588,763,18,388,818,622,336,0,443,114,218,227,454,276,332,28.41,27.74,27.939999999999994
834,90,314,644,291,105,529,802,56,26,390,799,573,826,438,509,354,27.28,25.36,26.21
726,796,254,579,755,67,435,663,236,98,987,778,410,522,381,978,880,23.58,21.73,22.39
573,378,142,683,297,175,709,863,896,265,30,51,962,998,829,176,269,21.3,21.06,21.23
969,168,123,621,151,12,49,62,461,213,805,398,301,626,15,989,817,25.27,24.33,24.720000000000006
363,291,144,492,575,284,140,984,88,765,569,303,712,120,67,430,462,23.58,21.98,22.32
145,720,575,782,813,392,602,908,822,173,679,732,280,790,611,901,623,23.09,22.03,22.289999999999996
506,357,101,945,49,283,541,131,177,817,644,840,86,166,798,808,227,23.56,23.12,23.000000000000007
879,13,207,180,485,467,605,572,558,397,85,177,561,493,607,969,268,23.05,22.45,22.320000000000004
548,68,963,666,29,594,599,910,446,557,316,536,539,550,657,931,815,23.59,22.56,22.999999999999996
67,898,658,587,555,978,307,65,742,229,737,140,105,102,716,503,464,22.97,22.22,22.160000000000004
61,501,910,652,744,54,695,617,29,382,249,899,469,236,380,842,985,23.73,22.01,22.51
747,586,639,507,896,248,36,637,611,86,627,48,694,419,416,602,70,22.96,22.31,22.300000000000004
82,193,34,622,770,185,86,66,30,363,639,481,560,548,486,26,720,24.89,23.71,24.1
794,77,341,86,801,329,8,474,976,459,604,152,999,395,489,852,141,26.07,24.74,24.57
108,914,357,687,236,462,798,132,196,991,226,111,113,53,122,76,960,23.61,21.93,22.67
660,999,84,381,106,758,24,478,641,534,205,378,895,649,83,241,5,28.65,28.8,28.0
262,781,530,699,202,15,449,259,966,625,22,983,105,531,819,427,59,24.97,25.08,25.289999999999992
920,257,486,872,322,619,895,225,654,60,697,281,135,307,39,819,191,21.35,21.78,21.39
998,361,805,923,412,953,7,897,942,309,990,879,96,30,325,449,253,23.57,21.33,21.950000000000006
426,618,329,503,576,355,901,857,913,408,440,213,80,283,308,472,477,23.04,22.72,22.270000000000003
625,946,582,466,450,394,190,337,411,60,332,94,174,325,556,27,193,22.51,21.49,21.849999999999998
216,728,373,674,918,140,966,640,87,345,998,457,985,621,613,779,963,23.88,23.29,23.060000000000002
904,686,751,394,216,713,554,789,343,77,19,685,565,431,481,232,887,21.28,20.91,20.98000000000001
744,331,782,853,818,526,514,101,474,734,3,291,939,546,210,73,229,24.31,22.99,23.53
11,943,322,43,93,152,336,167,710,98,521,843,808,413,664,859,404,23.04,22.24,22.380000000000006
398,909,600,518,889,138,520,706,365,367,969,276,206,328,936,394,580,22.58,21.65,21.490000000000002
186,818,627,795,889,182,584,175,9,313,700,908,20,285,490,535,886,22.32,22.08,22.220000000000002
772,693,437,930,772,95,279,291,147,529,462,490,696,237,183,338,150,22.09,20.62,22.580000000000002
766,694,355,761,615,52,558,285,951,352,26,592,190,550,797,973,685,22.32,22.11,22.15
780,98,464,137,348,215,765,556,137,924,432,221,527,207,859,702,582,20.62,20.09,21.310000000000002
433,10,866,568,50,958,792,732,363,508,381,62,381,827,817,408,907,22.34,20.81,22.200000000000006
474,447,647,744,987,195,569,101,939,170,987,601,86,912,363,266,909,23.05,20.78,22.400000000000002
253,785,480,992,538,190,779,543,12,955,678,552,343,686,228,998,177,22.98,21.96,22.49000000000001
28,57,733,874,600,595,993,205,673,852,346,290,724,132,338,304,405,22.78,22.05,22.240000000000002
36,78,415,841,798,251,464,475,987,711,42,321,177,859,147,904,588,22.88,21.71,21.64
728,204,652,683,814,535,946,594,390,865,775,808,906,944,513,155,851,22.03,20.54,21.05
388,33,983,406,143,292,426,493,766,185,856,868,681,651,631,96,524,22.46,23.14,22.439999999999998
987,510,532,267,259,382,627,790,972,870,355,549,14,202,756,60,662,24.85,24.52,24.349999999999998
541,474,318,953,871,105,211,881,15,202,475,737,126,260,317,302,230,23.03,21.63,22.57
11,182,684,651,424,958,278,378,965,653,356,330,572,937,164,566,696,21.63,20.86,21.280000000000005
29,136,759,995,214,91,48,215,19,264,860,904,726,449,366,361,570,24.83,22.89,23.99
791,722,928,77,96,722,418,725,436,964,180,60,248,586,159,520,586,20.09,19.12,22.299999999999997
866,431,372,719,678,196,918,655,357,740,527,528,915,418,34,165,997,22.67,21.01,21.129999999999995
558,320,283,468,297,294,446,816,545,433,765,778,106,58,901,367,840,22.84,22.41,22.349999999999998
745,696,674,228,422,265,373,462,383,66,976,826,417,520,976,747,187,20.86,19.23,20.57
65,663,121,817,733,659,330,433,506,19,316,445,80,399,265,967,199,23.65,22.87,22.83
996,598,979,482,172,622,30,247,299,727,8,531,121,607,591,5,205,30.13,29.08,29.21
451,625,104,389,518,280,707,992,908,190,995,903,75,539,537,678,315,22.58,21.26,21.63
147,880,762,431,910,186,202,312,484,291,668,747,486,826,770,517,659,22.2,22.11,21.500000000000004
978,321,697,518,791,881,474,59,604,544,649,726,488,840,90,83,417,24.55,23.14,23.580000000000002
772,796,861,741,345,75,814,489,166,601,975,545,624,153,662,500,714,23.48,21.93,22.61
422,548,508,962,119,591,521,12,720,291,448,718,597,81,880,988,583,24.56,24.38,23.980000000000004
715,271,783,570,173,282,6,864,894,337,523,754,452,905,530,975,786,23.43,23.6,23.230000000000004
381,331,791,179,165,712,324,712,724,326,338,488,83,902,801,333,952,20.79,19.3,20.680000000000007
715,290,931,96,983,576,261,307,813,61,623,402,827,485,71,312,422,22.37,21.47,21.500000000000007
238,462,301,834,385,462,522,43,214,168,851,702,904,121,587,70,81,23.43,22.43,23.84
95,791,679,886,970,294,9,493,910,297,796,54,457,751,174,162,854,24.75,24.72,24.540000000000003
89,272,931,98,123,777,877,834,162,256,644,381,266,228,204,725,711,23.88,22.37,22.680000000000007
996,690,761,200,504,576,550,198,417,989,731,680,275,477,251,413,713,21.18,20.05,20.290000000000003
90,261,273,155,744,759,188,769,21,620,612,390,137,466,511,125,614,26.63,25.09,25.410000000000004
108,827,630,397,403,559,926,834,340,137,226,344,826,828,241,366,559,23.13,21.29,23.540000000000003
952,640,86,110,86,0,371,577,475,969,376,661,225,694,458,557,915,29.66,28.39,30.72999999999999
668,960,6,641,463,262,701,596,348,161,376,64,300,814,211,273,626,25.88,24.42,24.490000000000002
164,414,839,861,125,27,242,579,155,824,913,17,697,708,185,624,73,22.92,22.42,22.27
641,928,412,131,429,731,735,706,287,602,668,490,75,425,152,287,110,20.71,20.09,21.31
662,518,154,145,488,543,266,7,376,956,912,100,580,592,660,288,662,21.07,20.56,21.550000000000004
120,1,235,801,491,895,572,764,169,534,675,866,361,966,854,283,203,24.72,22.98,23.79
168,692,345,681,18,760,240,869,84,196,8,779,409,726,6,743,492,29.95,28.6,28.76
21,871,880,730,699,53,760,745,859,194,307,825,878,659,311,557,73,23.31,22.17,23.009999999999998
446,563,820,215,688,920,525,209,95,96,83,220,326,38,470,850,680,23.44,23.72,23.439999999999994
189,734,586,678,280,606,367,100,804,926,562,910,273,786,762,263,147,22.96,22.4,22.720000000000002
59,41,373,711,80,872,147,783,336,713,17,953,269,948,808,580,243,25.21,23.84,24.19
181,26,593,54,437,5,725,660,357,717,74,134,198,145,671,750,578,31.15,30.08,30.220000000000006
704,469,545,473,325,746,613,458,605,506,229,201,481,277,453,62,482,24.62,23.2,23.090000000000007
587,212,145,458,163,482,115,435,382,761,191,343,476,637,97,686,34,24.38,23.05,22.860000000000003
138,67,842,376,71,989,263,525,851,264,122,512,282,451,422,218,968,21.55,20.87,21.070000000000004
804,992,406,223,299,656,404,849,526,921,322,360,156,203,71,898,45,22.73,21.98,22.169999999999998
877,49,340,741,913,605,946,68,807,959,464,834,424,646,370,730,896,21.65,21.27,21.16
618,681,19,762,342,186,778,746,962,453,261,56,985,49,795,270,467,23.62,22.14,22.159999999999997
239,27,274,933,955,406,52,212,439,107,332,57,668,415,113,430,618,23.12,22.26,22.14
81,945,528,300,352,253,19,721,485,887,161,422,184,50,770,373,438,22.03,22.2,22.290000000000003
406,365,300,567,566,751,27,642,726,972,963,732,426,349,669,976,495,23.15,22.28,22.669999999999998
16,321,192,240,124,985,390,362,735,398,609,647,64,356,431,494,679,25.11,24.17,24.600000000000005
693,989,948,198,980,912,377,921,394,251,579,859,375,898,921,117,964,18.72,18.11,19.36
296,68,434,607,316,316,474,583,966,192,397,210,518,696,331,440,602,20.51,19.85,21.140000000000004
379,558,349,186,789,60,77,770,59,850,457,346,872,204,924,103,802,22.97,22.32,22.270000000000007
638,226,592,141,957,353,694,241,587,770,608,916,931,352,942,59,171,21.93,22.22,21.939999999999998
302,125,512,131,916,12,20,871,972,986,214,512,237,778,660,678,954,23.92,23.56,24.919999999999998
671,894,402,226,980,62,314,884,102,393,54,741,806,277,798,246,873,22.37,23.04,22.880000000000006
